```text
### SECURITIES HOLDERS CSV
"Bank","Town","Fiscal Year","Owner Name","Stock Class","Number of Shares","Percentage of Ownership","RSSD_ID"
"South Louisiana Financial Corporation","Houma,"LA"","2019","Raymond J. Authement","Common Stock","24254","6.78%","n/a"
"South Louisiana Financial Corporation","Houma,"LA"","2019","Debra B. Chauvin","Common Stock","22230","6.23%","n/a"
"South Louisiana Financial Corporation","Houma,"LA"","2019","Francis O. Bourg,"III"","Common Stock","22982","6.44%","n/a"
### INSIDERS CSV
"Bank","Internal Title","Person","External Title","Affiliation","Fiscal Year","Occupation","RSSD_ID"
"South Louisiana Financial Corporation","Vice-Chairman","Michael P. Barker","Vice-Chairman","Barker Automotive","2019","Barker Motors","n/a"
"South Louisiana Financial Corporation","Vice-Chairman","Michael P. Barker","Secretary/Treasurer","Barker Automotive (Mitsubishi)","2019","Barker Motors","n/a"
"South Louisiana Financial Corporation","Vice-Chairman","Michael P. Barker","President","Barker Motors (Buick Pontiac GMC)","2019","Barker Motors","n/a"
"South Louisiana Financial Corporation","Vice-Chairman","Michael P. Barker","President","Barker Automotive (Honda)","2019","Barker Motors","n/a"
"South Louisiana Financial Corporation","Vice-Chairman","Michael P. Barker","Member","Barker Holding Company","2019","Barker Motors","n/a"
"South Louisiana Financial Corporation","Vice-Chairman","Michael P. Barker","President","Bumco,"Inc."","2019","Barker Motors","n/a"
"South Louisiana Financial Corporation","Vice-Chairman","Michael P. Barker","President","MB & AB,"L. L. C."","2019","Barker Motors","n/a"
"South Louisiana Financial Corporation","Vice-Chairman","Michael P. Barker","Director","Performance Life of America","2019","Barker Motors","n/a"
"South Louisiana Financial Corporation","Vice-Chairman","Michael P. Barker","Director","Louisiana DealerServices","2019","Barker Motors","n/a"
"South Louisiana Financial Corporation","Vice-Chairman","Michael P. Barker","President","Louisiana Honda Dealers Association,"Inc."","2019","Barker Motors","n/a"
"South Louisiana Financial Corporation","Chairman","Roy M. Beyer","Chairman","Deer Valley Ranch,"LLC"","2019","LaPorte CPAs and Business Advisors","n/a"
"South Louisiana Financial Corporation","Director","Francis O. Bourg,"III"","Director","South Louisiana Bank","2019","Retired","n/a"
"South Louisiana Financial Corporation","Director","Chapman H. Burguieres,"Jr."","Director","South Louisiana Bank","2019","Magnum Mud Equipment Co.,"Inc."","n/a"
"South Louisiana Financial Corporation","Director","Chapman H. Burguieres,"Jr."","President","Magnum Mud Equipment Co. Inc.","2019","Magnum Mud Equipment Co.,"Inc."","n/a"
"South Louisiana Financial Corporation","Director","Chapman H. Burguieres,"Jr."","President","Grand Coteau,"L.L.C."","2019","Magnum Mud Equipment Co.,"Inc."","n/a"
"South Louisiana Financial Corporation","Director","Chapman H. Burguieres,"Jr."","President","Magnum Mud Equipment Co.,"L.L.C."","2019","Magnum Mud Equipment Co.,"Inc."","n/a"
"South Louisiana Financial Corporation","Director","Chapman H. Burguieres,"Jr."","President","Property Trusts,"L.L.C."","2019","Magnum Mud Equipment Co.,"Inc."","n/a"
"South Louisiana Financial Corporation","Director","Chapman H. Burguieres,"Jr."","President","Land of LA,"II","LLC"","2019","Magnum Mud Equipment Co.,"Inc."","n/a"
"South Louisiana Financial Corporation","Director","Chapman H. Burguieres,"Jr."","President","Magnum Mud Equipment Co. Cameron,"L..L..C."","2019","Magnum Mud Equipment Co.,"Inc."","n/a"
"South Louisiana Financial Corporation","Director","Chapman H. Burguieres,"Jr."","President","Lands of LA,"L.L.C."","2019","Magnum Mud Equipment Co.,"Inc."","n/a"
"South Louisiana Financial Corporation","Director/Secretary","Darryl K. Christen","Director/Secretary","South Louisiana Bank","2019","Attorney/Pilot","n/a"
"South Louisiana Financial Corporation","Director/Secretary","Darryl K. Christen","President","Christen & Rhymes,"APLC"","2019","Attorney/Pilot","n/a"
"South Louisiana Financial Corporation","Director/Secretary","Darryl K. Christen","Partner","Terrebonne Land Partnership","2019","Attorney/Pilot","n/a"
"South Louisiana Financial Corporation","Director/Secretary","Darryl K. Christen","President","DKC Holdings,"LLC"","2019","Attorney/Pilot","n/a"
"South Louisiana Financial Corporation","Director/Secretary","Darryl K. Christen","President","Multi-Aero,"Inc."","2019","Attorney/Pilot","n/a"
"South Louisiana Financial Corporation","Director/Secretary","Darryl K. Christen","Manager","Dylan Aviation,"LLC"","2019","Attorney/Pilot","n/a"
"South Louisiana Financial Corporation","Director/Secretary","Darryl K. Christen","Manager","DKC Aviation,"LLC"","2019","Attorney/Pilot","n/a"
"South Louisiana Financial Corporation","Director/Secretary","Darryl K. Christen","Director","International Jets,"Inc."","2019","Attorney/Pilot","n/a"
"South Louisiana Financial Corporation","Director","Scott A. Haydel,"MD"","Director","South Louisiana Bank","2019","Medical Doctor","n/a"
"South Louisiana Financial Corporation","Director","Scott A. Haydel,"MD"","Shareholder/Director","Buffalo Well Ranch,"LLC"","2019","Medical Doctor","n/a"
"South Louisiana Financial Corporation","Director","Scott A. Haydel,"MD"","President","K & D Air,"LLC"","2019","Medical Doctor","n/a"
"South Louisiana Financial Corporation","Director","Scott A. Haydel,"MD"","Partner","N1155E,"LLC"","2019","Medical Doctor","n/a"
"South Louisiana Financial Corporation","Director","Scott A. Haydel,"MD"","Partner","Haydel Family Practice,"APMC"","2019","Medical Doctor","n/a"
"South Louisiana Financial Corporation","Director","Scott A. Haydel,"MD"","Member","Hayquad,"LLC"","2019","Medical Doctor","n/a"
"South Louisiana Financial Corporation","Director","Mitchell J. Marmande","Director","South Louisiana Bank","2019","Delta Coast Consultants,"LLC"","n/a"
"South Louisiana Financial Corporation","Director","Mitchell J. Marmande","CEO","Delta Coast Consultants,"LLC"","2019","Delta Coast Consultants,"LLC"","n/a"
"South Louisiana Financial Corporation","Director","Mitchell J. Marmande","Member","Teles Ridge,"LLC"","2019","Delta Coast Consultants,"LLC"","n/a"
"South Louisiana Financial Corporation","Director","Karla G. Spinella","Director","South Louisiana Bank","2019","Attorney at Law","n/a"
"South Louisiana Financial Corporation","Director","Karla G. Spinella","Stockholder","Max Welders,"Inc."","2019","Attorney at Law","n/a"
"South Louisiana Financial Corporation","Director","Sidney C. Sundbery","Director","South Louisiana Bank","2019","Attorney at Law","n/a"
"South Louisiana Financial Corporation","Director","Sidney C. Sundbery","Member","Lapella Properties,"LLC"","2019","Attorney at Law","n/a"
"South Louisiana Financial Corporation","Director & President & CEO","Mickey B. Thomas","Director & President & CEO","South Louisiana Bank","2019","President & CEO","n/a"
"South Louisiana Financial Corporation","Director & President & CEO","Mickey B. Thomas","Member/Manager","Sundbery Properties,"LLC"","2019","President & CEO","n/a"
"South Louisiana Financial Corporation","Director & President & CEO","Mickey B. Thomas","Member","Rosedale,"LLC"","2019","President & CEO","n/a"
"South Louisiana Financial Corporation","Director & President & CEO","Mickey B. Thomas","Member","Dularge Properties,"L.L.C."","2019","President & CEO","n/a"
"South Louisiana Financial Corporation","Director","Charles K. Weaver","Director","South Louisiana Bank","2019","n/a","n/a"
"South Louisiana Financial Corporation","Sr. Vice President","James C. Sublett","Sr. Vice President","South Louisiana Bank","2019","n/a","n/a"
"South Louisiana Financial Corporation","n/a","James K. Walker","n/a","n/a","2019","n/a","n/a"
"South Louisiana Financial Corporation","Executive Vice President - CFO","Randal J. Bernard","Executive Vice President","South Louisiana Bank.","2019","n/a","n/a"
"South Louisiana Financial Corporation","Sr. Vice President","George T. Robichaux","Sr. Vice President","South Louisiana Bank","2019","n/a","n/a"
"South Louisiana Financial Corporation","Executive Vice President","Steven J. Crispino","Executive Vice President","South Louisiana Bank.","2019","n/a","n/a"
"South Louisiana Financial Corporation","Senior Vice President","Victoria H. Rhea","Senior Vice President","South Louisiana Bank","2019","n/a","n/a"
"South Louisiana Financial Corporation","Vice-President","David G. Roger","Vice-President","South Louisiana Bank","2019","n/a","n/a"
"South Louisiana Financial Corporation","Senior Vice-President","Robert L. Ross","Senior Vice-President","South Louisiana Bank","2019","n/a","n/a"
"South Louisiana Financial Corporation","Senior Vice-President","Leslie A. Shriner","Senior Vice-President","South Louisiana Bank","2019","n/a","n/a"
```
