```csv
SECURITIES HOLDERS CSV
"Bank","Town","Fiscal Year","Owner Name","Stock Class","Number of Shares","Percentage of Ownership","RSSD_ID"
"NORTHSIDE BANCSHARES,"INC."","Cartersville,"GA"","2018","Donald J. Leeper","Common Stock","24546739","62.25%","n/a"
"NORTHSIDE BANCSHARES,"INC."","Cartersville,"GA"","2018","Donald J. Leeper","Options on Common Stock","78061","0.08%","n/a"
"NORTHSIDE BANCSHARES,"INC."","Calhoun,"GA"","2018","Steve Fehlenberg","Common Stock","1774989","4.46%","n/a"
"NORTHSIDE BANCSHARES,"INC."","Calhoun,"GA"","2018","Steve Fehlenberg","Options on Common Stock","393713","0.99%","n/a"
"NORTHSIDE BANCSHARES,"INC."","Calhoun,"GA"","2018","Steve Fehlenberg","Stock Warrants","15000","0.03%","n/a"
"NORTHSIDE BANCSHARES,"INC."","Marietta,"GA"","2018","Jeffrey M. King","Common Stock","2562500","9.71%","n/a"
```
```csv
INSIDERS CSV
"Bank","Internal Title","Person","External Title","Affiliation","Fiscal Year","Occupation","RSSD_ID"
"NORTHSIDE BANCSHARES,"INC."","Director","Eldon Carman","n/a","n/a","2018","Endodontist","n/a"
"NORTHSIDE BANCSHARES,"INC."","Director","Calvin Evans","Managing Member","Augsburg Investments,"LLC"","2018","Real Estate Investor","n/a"
"NORTHSIDE BANCSHARES,"INC."","Director","Calvin Evans","Managing Member","Blackrock realty","2018","Real Estate Investor","n/a"
"NORTHSIDE BANCSHARES,"INC."","Director","Calvin Evans","Managing Member","Al Acworth Storage","2018","Real Estate Investor","n/a"
"NORTHSIDE BANCSHARES,"INC."","Director & Vice Chairman","Steve Fehlenberg","President","Steven R. Fehlenberg & Co.,"PC"","2018","Financial Advisor","n/a"
"NORTHSIDE BANCSHARES,"INC."","Director & Vice Chairman","Steve Fehlenberg","General Partner","Parkside Trail","2018","Financial Advisor","n/a"
"NORTHSIDE BANCSHARES,"INC."","Director & Vice Chairman","Steve Fehlenberg","Managing Member","Windsor Brooke Books,"LLC"","2018","Financial Advisor","n/a"
"NORTHSIDE BANCSHARES,"INC."","Director & Vice Chairman","Steve Fehlenberg","Owner/Member","506 Roswell Street Partners","2018","Financial Advisor","n/a"
"NORTHSIDE BANCSHARES,"INC."","Director & Vice Chairman","Steve Fehlenberg","Manager","SRF Financial,"LLC"","2018","Financial Advisor","n/a"
"NORTHSIDE BANCSHARES,"INC."","Director","Kenny R. Fuquea","General Partner","NG Cordillera #1,"GP"","2018","Waste Management","n/a"
"NORTHSIDE BANCSHARES,"INC."","Director","Donald J. Leeper","n/a","n/a","2018","Retired Healthcare Technology","n/a"
"NORTHSIDE BANCSHARES,"INC."","Director & Chairman","Charles Shultz","Board Member","Sorbatto,"LLC"","2018","Business Consultant","n/a"
"NORTHSIDE BANCSHARES,"INC."","Director & Chairman","Charles Shultz","Secretary/Treasurer Manager","21st Century Nationwide,"LLC"","2018","Business Consultant","n/a"
"NORTHSIDE BANCSHARES,"INC."","Director","Bruce Thompson","Manager & Chairman of Board of Managers & Secretary/Treasurer","NorthSide Holdings,"LLC"","2018","GA State Senator Entrepreneur","n/a"
"NORTHSIDE BANCSHARES,"INC."","Director","Bruce Thompson","Manager","Southern Sportsman Enterprises,"LLC"","2018","GA State Senator Entrepreneur","n/a"
"NORTHSIDE BANCSHARES,"INC."","Director","Bruce Thompson","Manager","Orlando Wilson Outdoor Adventures,"LLC"","2018","GA State Senator Entrepreneur","n/a"
"NORTHSIDE BANCSHARES,"INC."","Director","Bruce Thompson","Secretary/Treasurer Manager","Wilson Property Investments,"LLC"","2018","GA State Senator Entrepreneur","n/a"
"NORTHSIDE BANCSHARES,"INC."","Director","Bruce Thompson","Secretary/Treasurer","21st Century Holdings,"Inc."","2018","GA State Senator Entrepreneur","n/a"
"NORTHSIDE BANCSHARES,"INC."","Director","Bruce Thompson","Manager","Georgia North Property Development Company,"LLC"","2018","GA State Senator Entrepreneur","n/a"
"NORTHSIDE BANCSHARES,"INC."","Director","Bruce Thompson","Secretary/Treasurer Manager","Sportsman Properties,"LLC"","2018","GA State Senator Entrepreneur","n/a"
"NORTHSIDE BANCSHARES,"INC."","Director","Bruce Thompson","Secretary/Treasurer Manager","JCW Investments,"LLC"","2018","GA State Senator Entrepreneur","n/a"
"NORTHSIDE BANCSHARES,"INC."","Director","Bruce Thompson","President","Summit Business Services,"LLC"","2018","GA State Senator Entrepreneur","n/a"
"NORTHSIDE BANCSHARES,"INC."","Director","Bruce Thompson","Manager","CIB Partners,"LLC"","2018","GA State Senator Entrepreneur","n/a"
"NORTHSIDE BANCSHARES,"INC."","Director","Bruce Thompson","Manager","Allied Business Services,"LLC"","2018","GA State Senator Entrepreneur","n/a"
"NORTHSIDE BANCSHARES,"INC."","Director","Bruce Thompson","President/CEO","Automatic Cover Systems (Coverstar SE)","2018","GA State Senator Entrepreneur","n/a"
"NORTHSIDE BANCSHARES,"INC."","Director","Bruce Thompson","President/CEO","The Thompson Group (Allstate)","2018","GA State Senator Entrepreneur","n/a"
"NORTHSIDE BANCSHARES,"INC."","President & CEO","Larry Flowers","n/a","n/a","2018","n/a","n/a"
"NORTHSIDE BANCSHARES,"INC."","Executive Vice President & CFO","Suzanne Seabolt","n/a","n/a","2018","n/a","n/a"
"NORTHSIDE BANCSHARES,"INC."","n/a","Eileen Howell","Executive Vice President","n/a","2018","n/a","n/a"
```
