```csv
"Bank","Town","Fiscal Year","Owner Name","Stock Class","Number of Shares","Percentage of Ownership","RSSD_ID"
"North Georgia Community Financial Partners,"Inc."","Dalton,"GA"","2015","Ernest M. Acree,"Jr."","Common Stock","66200","7.31%","2908650"
"North Georgia Community Financial Partners,"Inc."","Dalton,"GA"","2015","Ernest M. Acree,"Jr."","Options","0","0.00%","2908650"
"North Georgia Community Financial Partners,"Inc."","Tunnell Hill,"GA"","2015","Jim Griffin","Common Stock","81000","8.95%","2908650"
"North Georgia Community Financial Partners,"Inc."","Tunnell Hill,"GA"","2015","Jim Griffin","Options","0","0.00%","2908650"
"North Georgia Community Financial Partners,"Inc."","Dalton,"GA"","2015","Thomas M. Kinnamon","Common Stock","198831","21.97%","2908650"
"North Georgia Community Financial Partners,"Inc."","Dalton,"GA"","2015","Thomas M. Kinnamon","Options","0","0.00%","2908650"
"North Georgia Community Financial Partners,"Inc."","Dalton,"GA"","2015","John Oxford","Common Stock","50000","5.52%","2908650"
"North Georgia Community Financial Partners,"Inc."","Dalton,"GA"","2015","John Oxford","Options","0","0.00%","2908650"
"North Georgia Community Financial Partners,"Inc."","Dalton,"GA"","2015","Charles Cofield","Common Stock","54500","6.02%","2908650"
"North Georgia Community Financial Partners,"Inc."","Dalton,"GA"","2015","Charles Cofield","Options","0","0.00%","2908650"
```
```csv
"Bank","Internal Title","Person","External Title","Affiliation","Fiscal Year","Occupation","RSSD_ID"
"North Georgia Community Financial Partners,"Inc."","Director","Ernest M. Acree,"Jr."","Director","North Ga. National Bank","2015","C.P.A.","2908650"
"North Georgia Community Financial Partners,"Inc."","Director","Ernest M. Acree,"Jr."","Shareholder & Officer","Acree,"Jinright","Leonard & Co.. PC"","2015","C.P.A.","2908650"
"North Georgia Community Financial Partners,"Inc."","Director","Ernest M. Acree,"Jr."","Shareholder","Acree Propane,"Inc."","2015","C.P.A.","2908650"
"North Georgia Community Financial Partners,"Inc."","Director","Ernest M. Acree,"Jr."","President","Acree Realty,"Inc."","2015","C.P.A.","2908650"
"North Georgia Community Financial Partners,"Inc."","Director","Ernest M. Acree,"Jr."","Member","LOMA,"LLC"","2015","C.P.A.","2908650"
"North Georgia Community Financial Partners,"Inc."","Director","Ernest M. Acree,"Jr."","Partner","EM Acree I,"LP"","2015","C.P.A.","2908650"
"North Georgia Community Financial Partners,"Inc."","Director","Ernest M. Acree,"Jr."","Partner","EM Acree Family LTD,"Ptr"","2015","C.P.A.","2908650"
"North Georgia Community Financial Partners,"Inc."","President & CEO","George R. Crowley","President & CEO","n/a","2015","n/a","2908650"
"North Georgia Community Financial Partners,"Inc."","President & CEO","George R. Crowley","Member","Will's Pills LLC","2015","n/a","2908650"
"North Georgia Community Financial Partners,"Inc."","President & CEO","George R. Crowley","Member","Crowley Drug Inc.","2015","n/a","2908650"
"North Georgia Community Financial Partners,"Inc."","CFO","Jim T. Griffin","Director","North Ga. National Bank","2015","Precision Products,"Inc."","2908650"
"North Georgia Community Financial Partners,"Inc."","CFO","Jim T. Griffin","Owner","Griffin Farms & Rentals","2015","Precision Products,"Inc."","2908650"
"North Georgia Community Financial Partners,"Inc."","CFO","Jim T. Griffin","Member","n/a","2015","Precision Products,"Inc."","2908650"
"North Georgia Community Financial Partners,"Inc."","Director,"Secretary"","Thomas M. Kinnamon","Director and Chairman","North Ga. National Bank","2015","President","2908650"
"North Georgia Community Financial Partners,"Inc."","Director,"Secretary"","Thomas M. Kinnamon","President","Accent Yarns & Textile,"Inc."","2015","President","2908650"
"North Georgia Community Financial Partners,"Inc."","Director,"Secretary"","Thomas M. Kinnamon","President","Safeco Enterprises,"Inc."","2015","President","2908650"
"North Georgia Community Financial Partners,"Inc."","Director,"Secretary"","Thomas M. Kinnamon","Member","PKF,"LLC"","2015","President","2908650"
"North Georgia Community Financial Partners,"Inc."","Director,"Secretary"","Thomas M. Kinnamon","Member","Spring Place Mobile Home Park","2015","President","2908650"
"North Georgia Community Financial Partners,"Inc."","Director,"Secretary"","Thomas M. Kinnamon","Member","Kinnamon Enterprises,"LLC"","2015","President","2908650"
"North Georgia Community Financial Partners,"Inc."","n/a","Michael E. Jinright","Director","North Ga. National Bank","2015","Managing Partner","2908650"
"North Georgia Community Financial Partners,"Inc."","Secretary / Treasurer","John Oxford","Director","North Ga. National Bank","2015","Accent Yarns & Textiles,"Inc."","2908650"
"North Georgia Community Financial Partners,"Inc."","Secretary / Treasurer","John Oxford","Secretary / Treasurer","Accent Yarns & Textiles,"Inc."","2015","Accent Yarns & Textiles,"Inc."","2908650"
"North Georgia Community Financial Partners,"Inc."","Secretary / Treasurer","John Oxford","Secretary / Treasurer / Shareholder","Safeco Enterprises,"Inc."","2015","Accent Yarns & Textiles,"Inc."","2908650"
"North Georgia Community Financial Partners,"Inc."","n/a","Ernest M. Acree,"Jr."","Partner","S & J Investment Properties,"LLC"","2015","Acree,"Jinright & Co. P.C."","2908650"
"North Georgia Community Financial Partners,"Inc."","n/a","Ernest M. Acree,"Jr."","Managing Partner","Acree,"Jinright","Leonard & Co.","P.C."","2015","Acree,"Jinright & Co. P.C."","2908650"
"North Georgia Community Financial Partners,"Inc."","n/a","Ernest M. Acree,"Jr."","Shareholder","Jinright & Co. PC","2015","Acree,"Jinright & Co. P.C."","2908650"
"North Georgia Community Financial Partners,"Inc."","n/a","Jim T. Griffin","Shareholder / President","Accent AirTechnologies","2015","n/a","2908650"
"North Georgia Community Financial Partners,"Inc."","n/a","Jim T. Griffin","Manager / Partner","OF Enterprises LLLP","2015","n/a","2908650"
```
