```text
### SECURITIES HOLDERS CSV
"Bank","Town","Fiscal Year","Owner Name","Stock Class","Number of Shares","Percentage of Ownership","RSSD_ID"
"South Georgia Bank Holding Company","Omega,"GA"","2014","Ponder Family","n/a","215057","11.728%","2764977"
"South Georgia Bank Holding Company","Ty Ty,"GA"","2014","Willis Family","n/a","193386","10.546%","2764977"
"South Georgia Bank Holding Company","Omega,"GA"","2014","Hornbuckle Family","n/a","175681","9.581%","2764977"
"South Georgia Bank Holding Company","Tifton,"GA"","2014","Reinhardt Family","n/a","108402","5.912%","2764977"
"South Georgia Bank Holding Company","Omega,"GA"","2014","Patrick Family","n/a","101648","5.543%","2764977"
### INSIDERS CSV
"Bank","Internal Title","Person","External Title","Affiliation","Fiscal Year","Occupation","RSSD_ID"
"South Georgia Bank Holding Company","Director","Jones Ponder","n/a","n/a","2014","Retired Farmer","n/a"
"South Georgia Bank Holding Company","Director","Grady M. Thompson,"Jr."","President","Bishop Well & Pump Services,"Inc."","2014","Well Drilling","n/a"
"South Georgia Bank Holding Company","Director","Thomas D. Hornbuckle","President","T. M. Hornbuckle,"Inc."","2014","Wholesale Florist","n/a"
"South Georgia Bank Holding Company","Director","Thomas D. Hornbuckle","President","Hornbuckle Wholesale Florist of Macon,"Inc."","2014","Wholesale Florist","n/a"
"South Georgia Bank Holding Company","Director","Thomas D. Hornbuckle","President","Hornbuckle Wholesale Florist of Lyons,"Inc."","2014","Wholesale Florist","n/a"
"South Georgia Bank Holding Company","Director","Doyle Medders","Owner","Medders Irrigation,"LLC"","2014","Irrigation Business Owner","n/a"
"South Georgia Bank Holding Company","Director","Joe M. Turner","n/a","n/a","2014","Physician","n/a"
"South Georgia Bank Holding Company","Director","Lamar G. Martin","n/a","n/a","2014","Retired Extension Service","n/a"
"South Georgia Bank Holding Company","Chairman of Board,"CEO & Chairman"","G. Pait Willis","n/a","n/a","2014","n/a","n/a"
"South Georgia Bank Holding Company","Director","Jonathan Jones","President","Jones & Jones Inc.","2014","Construction Owner","n/a"
"South Georgia Bank Holding Company","Director","Jonathan Jones","President","Jones Group,"LLC"","2014","Construction Owner","n/a"
"South Georgia Bank Holding Company","Director","Teresa Lasseter","n/a","n/a","2014","Retired USDA Farm Agency","n/a"
"South Georgia Bank Holding Company","Director","Bill Reinhardt","n/a","Reinhardt Family Partnership","2014","Judge","n/a"
"South Georgia Bank Holding Company","Director","Bill Reinhardt","n/a","Estate of J. C. Rodgers Trust","2014","Judge","n/a"
"South Georgia Bank Holding Company","Director","Willis Collins","Secretary","Arabi Gin Co.,"Inc."","2014","Farmer","n/a"
"South Georgia Bank Holding Company","Director","Willis Collins","Secretary","Elco Farms","2014","Farmer","n/a"
"South Georgia Bank Holding Company","Director","Willis Collins","President","Cotton Warehousers","2014","Farmer","n/a"
"South Georgia Bank Holding Company","President","Glenn P. Willis,"Jr."","n/a","n/a","2014","n/a","n/a"
"South Georgia Bank Holding Company","Corporate Secretary,"Ex. Vice President Corporate Secretary"","Dale McGriff","n/a","n/a","2014","N/A","n/a"
```
