```csv
"Bank","Town","Fiscal Year","Owner Name","Stock Class","Number of Shares","Percentage of Ownership","RSSD_ID"
"Home Federal Bank of Hollywood","Miami Beach,"Florida"","2016","Alexey Kravtsov","common stock","95","9.9%","3838259"
"Home Federal Bank of Hollywood","Hollywood,"Florida"","2016","Chingiz Askerov","common stock","95","9.9%","3838259"
"Home Federal Bank of Hollywood","Hollywood,"Florida"","2016","Tagir Saydkuzhin","common stock","95","9.9%","3838259"
"Home Federal Bank of Hollywood","Delray Beach,"Florida"","2016","Vladimir Berkovich","common stock","95","9.9%","3838259"
"Home Federal Bank of Hollywood","Bluffton,"South Carolina"","2016","Sergey Khotimskiy","common stock","95","9.9%","3838259"
"Home Federal Bank of Hollywood","Bluffton,"South Carolina"","2016","Dmitriy Khotimskiy","common stock","95","9.9%","3838259"
"Home Federal Bank of Hollywood","Sunny Isles,"Florida"","2016","Mikhail Trakhtenberg","common stock","80","8.4%","3838259"
"Home Federal Bank of Hollywood","Sunny Isles,"Florida"","2016","Tatiana Polozok","common stock","80","8.4%","3838259"
"Home Federal Bank of Hollywood","Moscow,"Russia"","2016","Sergey Orlovskiy","common stock","52","5.5%","3838259"
```
```csv
"Bank","Internal Title","Person","External Title","Affiliation","Fiscal Year","Occupation","RSSD_ID"
"Home Federal Bank of Hollywood","Director/Chairman/President/CEO","Scott F. Rosenberg","n/a","n/a","2016","Banker and Attorney","3838259"
"Home Federal Bank of Hollywood","Chairman","Scott F. Rosenberg","n/a","Home Federal Bank of Hollywood","2016","Banker and Attorney","3838259"
"Home Federal Bank of Hollywood","Director/President/CEO","Robert Brookes","President","Key to Banking LLC","2016","Banker","n/a"
"Home Federal Bank of Hollywood","n/a","Robert Brookes","Director/Treasurer","Rotary Club of Key Biscayne Foundation,"Inc."","2016","Banker","n/a"
"Home Federal Bank of Hollywood","n/a","Robert Brookes","Treasurer","Miami Children's Chorus","2016","Banker","n/a"
"Home Federal Bank of Hollywood","n/a","Robert Brookes","Director","Key Biscayne Chamber of Commerce","2016","Banker","n/a"
"Home Federal Bank of Hollywood","Sr Vice President","Brian Cole","n/a","n/a","2016","Banker","n/a"
"Home Federal Bank of Hollywood","Director/Sr Vice President","Brian Cole","n/a","Home Federal Bank of Hollywood","2016","Banker","n/a"
"Home Federal Bank of Hollywood","Director","Michael Newett","Sole Proprietor","Isla del Sol","2016","Bank Consultant","n/a"
"Home Federal Bank of Hollywood","Director","Michael Newett","n/a","Home Federal Bank of Hollywood","2016","Bank Consultant","n/a"
"Home Federal Bank of Hollywood","Director","Marta Villacorta","n/a","n/a","2016","Attorney and Retired Florida Department of Corrections Regional Director","n/a"
"Home Federal Bank of Hollywood","Director","Marta Villacorta","n/a","Home Federal Bank of Hollywood","2016","Attorney and Retired Florida Department of Corrections Regional Director","n/a"
"Home Federal Bank of Hollywood","Director","Carlos Rionda","Manager","QSOL Florida,"LLC"","2016","Engineer","n/a"
"Home Federal Bank of Hollywood","n/a","Carlos Rionda","Manager","South East Renewable Fuels,"LLC"","2016","Engineer","n/a"
"Home Federal Bank of Hollywood","Director","Carlos Rionda","n/a","Home Federal Bank of Hollywood","2016","Engineer","n/a"
"Home Federal Bank of Hollywood","Director","Fredric Garfinkle","n/a","Home Federal Bank of Hollywood","2016","Retired FDIC Examiner","n/a"
"Home Federal Bank of Hollywood","Director","Sergey Khotimskiy","Director","Sovcombank","2016","Banker","n/a"
"Home Federal Bank of Hollywood","Director","Sergey Khotimskiy","n/a","Home Federal Bank of Hollywood","2016","Banker","n/a"
"Home Federal Bank of Hollywood","Director","Maksim Slyusarchuk","n/a","Home Federal Bank of Hollywood","2016","Mortgage Banker","n/a"
"Home Federal Bank of Hollywood","n/a","Maksim Slyusarchuk","Owner","A&D Mortgage LLC","2016","Mortgage Banker","n/a"
"Home Federal Bank of Hollywood","n/a","Maksim Slyusarchuk","Owner","South Florida Union LLC","2016","Mortgage Banker","n/a"
"Home Federal Bank of Hollywood","n/a","Maksim Slyusarchuk","Partner","AAA Florida Holding LLC","2016","Mortgage Banker","n/a"
"Home Federal Bank of Hollywood","n/a","Maksim Slyusarchuk","Owner","GOP LLC","2016","Mortgage Banker","n/a"
"Home Federal Bank of Hollywood","n/a","Maksim Slyusarchuk","Partner","Imperial Manager 1","2016","Mortgage Banker","n/a"
"Home Federal Bank of Hollywood","n/a","Maksim Slyusarchuk","Partner","Imperial Manager 2","2016","Mortgage Banker","n/a"
"Home Federal Bank of Hollywood","n/a","Maksim Slyusarchuk","Partner","BC26 LLC","2016","Mortgage Banker","n/a"
"Home Federal Bank of Hollywood","n/a","Maksim Slyusarchuk","Partner","Florida Trade Holdings LLC","2016","Mortgage Banker","n/a"
"Home Federal Bank of Hollywood","n/a","Maksim Slyusarchuk","Partner","HK International Group LLC","2016","Mortgage Banker","n/a"
```
