```csv
SECURITIES HOLDERS CSV
"Bank","Town","Fiscal Year","Owner Name","Stock Class","Number of Shares","Percentage of Ownership","RSSD_ID"
"Community Bancshares of Mississippi,"ESOP"","Memphis,"Tennessee"","2020","First Horizon Bank","n/a","n/a","n/a","n/a"
"Community Bancshares of Mississippi,"Inc."","Flowood,"Mississippi"","2020","Thomas W. Colbert","n/a","847996","22.88%","n/a"
"Community Bancshares of Mississippi,"Inc."","Flowood,"Mississippi"","2020","Colbert Stock,"L.P."","n/a","489614","13.21%","n/a"
"Community Bancshares of Mississippi,"Inc."","Flowood,"Mississippi"","2020","Colbert Family,"L.P."","n/a","13456","0.36%","n/a"
"Community Bancshares of Mississippi,"Inc."","Flowood,"Mississippi"","2020","Ann B. Colbert","n/a","123776","3.34%","n/a"
"Community Bancshares of Mississippi,"Inc."","Flowood,"Mississippi"","2020","Thomas W. Colbert,"Jr."","n/a","25878","0.70%","n/a"
"Community Bancshares of Mississippi,"Inc."","Brandon,"Mississippi"","2020","Community Bancshares of Mississippi,"Inc. Employee Stock Ownership Plan"","n/a","686749","18.53%","n/a"
```
```csv
INSIDERS CSV
"Bank","Internal Title","Person","External Title","Affiliation","Fiscal Year","Occupation","RSSD_ID"
"Community Bancshares of Mississippi,"Inc."","Senior Chairman of the Board","Thomas W. Colbert","Chairman Emeritus","Community Bank of Mississippi","2020","Banker","n/a"
"Community Bancshares of Mississippi,"Inc."","Senior Chairman of the Board","Thomas W. Colbert","Chairman of the Board","Bankers Capital Corporation","2020","Banker","n/a"
"Community Bancshares of Mississippi,"Inc."","Senior Chairman of the Board","Thomas W. Colbert","Chairman and President","Colbert Foundation","2020","Banker","n/a"
"Community Bancshares of Mississippi,"Inc."","Senior Chairman of the Board","Thomas W. Colbert","General and Limited Partner","Colbert Stock,"L.P."","2020","Banker","n/a"
"Community Bancshares of Mississippi,"Inc."","Senior Chairman of the Board","Thomas W. Colbert","General and Limited Partner","Colbert Family,"L.P."","2020","Banker","n/a"
"Community Bancshares of Mississippi,"Inc."","Senior Chairman of the Board","Thomas W. Colbert","Sole Member","Refuge LLC","2020","Banker","n/a"
