```text
SECURITIES HOLDERS CSV
"Bank","Town","Fiscal Year","Owner Name","Stock Class","Number of Shares","Percentage of Ownership","RSSD_ID"
"FCB CORPORATION","Nashville,"TN"","2017","Marion W. Hickerson III","n/a","42151","19.45%","1085488"
"FCB CORPORATION","Houston,"TX"","2017","Edith H. Johnson","n/a","26453","12.21%","1085488"
"FCB CORPORATION","Manchester,"TN"","2017","Claus or Lois Thormaehlen","n/a","15296","7.06%","1085488"
"FCB CORPORATION","Germantown,"TN"","2017","Dale J. Jones","n/a","14245","6.57%","1085488"
"FCB CORPORATION","Hixson,"TN"","2017","Donald L. Jones","n/a","14245","6.57%","1085488"
"FCB CORPORATION","Manchester,"TN"","2017","Nancy Gilliam","n/a","11704","5.40%","1085488"
INSIDERS CSV
"Bank","Internal Title","Person","External Title","Affiliation","Fiscal Year","Occupation","RSSD_ID"
"FCB CORPORATION","Director","Don Jones","n/a","n/a","2017","Retired","1085488"
"FCB CORPORATION","Director,"Director -First National Bank"","Gerald Ewell,"Jr."","n/a","n/a","2017","Attorney","1085488"
"FCB CORPORATION","Director,"Director - First National Bank"","Edith H. Johnson","n/a","n/a","2017","Retired","1085488"
"FCB CORPORATION","Director,"Secretary","Director - First National Bank"","L. A. Teal","n/a","n/a","2017","Real estate & farming","1085488"
"FCB CORPORATION","Chairman,"Director - First National Bank and Bank of Waynesboro"","Claus Thormaehlen","n/a","n/a","2017","n/a","1085488"
"FCB CORPORATION","Director,"Director - First National Bank and Bank of Waynesboro"","George M. Brown","n/a","n/a","2017","Retired","1085488"
"FCB CORPORATION","n/a,"Community President - First National Bank","Manchester"","Brent Parsley","n/a","n/a","2017","n/a","1085488"
"FCB CORPORATION","n/a,"Community President - First National Bank","Murfreesboro"","Stephen Clay Shirley","n/a","n/a","2017","n/a","1085488"
"FCB CORPORATION","n/a,"President - First National Bank"","Tim Spry Woodbury","n/a","n/a","2017","n/a","1085488"
"FCB CORPORATION","n/a,"Chief Financial Officer - First National Bank"","Carla Clay","n/a","n/a","2017","n/a","1085488"
"FCB CORPORATION","n/a,"Director and Chairman of the Board- Bank of Waynesboro"","Marion W. Hickerson III","n/a","n/a","2017","Stockbroker","1085488"
"FCB CORPORATION","n/a,"Director -Bank of Waynesboro"","Jasper Brewer","n/a","n/a","2017","Retired","1085488"
"FCB CORPORATION","n/a,"Director - Bank of Waynesboro"","Alton Turnbo,"Jr."","Mortician","n/a","2017","n/a","1085488"
"FCB CORPORATION","n/a,"Executive Vice President and Secretary of the Board- Bank of Waynesboro"","Misty Rogers","n/a","n/a","2017","n/a","1085488"
"FCB CORPORATION","n/a,"Executive Vice President - Bank of Waynesboro"","Tim Williams","n/a","n/a","2017","n/a","1085488"
"FCB CORPORATION","n/a,"Director - Bank of Waynesboro"","Harold Pope","n/a","n/a","2017","Retired","1085488"
"FCB CORPORATION","n/a,"President & CEO – Bank of Waynesboro"","William B. Bryant","n/a","n/a","2017","n/a","1085488"
"FCB CORPORATION","Director,"n/a"","Nancy Gilliam","n/a","n/a","2017","Retired","1085488"
"FCB CORPORATION","n/a,"Vice President -- First National Bank"","Mike Bailey","n/a","n/a","2017","n/a","1085488"
"FCB CORPORATION","n/a,"Vice President - First National Bank"","Jeanne Melton","n/a","n/a","2017","n/a","1085488"
```
