```csv
### SECURITIES HOLDERS CSV
"Bank","Town","Fiscal Year","Owner Name","Stock Class","Number of Shares","Percentage of Ownership","RSSD_ID"
"Community Bancshares of Mississippi,"ESOP"","Brandon,"Mississippi"","2014","First Tennessee Bank,"National Association"","n/a","n/a","Sole Trustee","n/a"
"Community Bancshares of Mississippi","Flowood,"Mississippi"","2014","Thomas W. Colbert","n/a","417792","22.06%","n/a"
"Community Bancshares of Mississippi","Flowood,"Mississippi"","2014","Colbert Stock,"L.P."","n/a","244807","12.92%","n/a"
"Community Bancshares of Mississippi","Brandon,"Mississippi"","2014","Community Bancshares of Mississippi,"Inc. Employee Stock Ownership Plan"","n/a","324598","17.14%","n/a"
"Community Bancshares Coast,"Inc."","Brandon,"Mississippi"","2014","Community Banchsares of Mississippi,"Inc."","n/a","476744","100.00%","n/a"
```
```csv
### INSIDERS CSV
"Bank","Internal Title","Person","External Title","Affiliation","Fiscal Year","Occupation","RSSD_ID"
"Community Bancshares of Mississippi,"Inc."","Senior Chairman of the Board","Thomas W. Colbert","Chairman Emeritus","Community Bank of Mississippi","2014","Banker","n/a"
"Community Bancshares of Mississippi,"Inc."","Senior Chairman of the Board","Thomas W. Colbert","Chairman Emeritus","Community Bank,"Ellisville","Mississippi"","2014","Banker","n/a"
"Community Bancshares of Mississippi,"Inc."","Senior Chairman of the Board","Thomas W. Colbert","Director Emeritus","Community Bank,"Coast"","2014","Banker","n/a"
"Community Bancshares of Mississippi,"Inc."","Senior Chairman of the Board","Thomas W. Colbert","Director Emeritus","Community Bank,"North Mississippi"","2014","Banker","n/a"
"Community Bancshares of Mississippi,"Inc."","Senior Chairman of the Board","Thomas W. Colbert","Chairman of the Board","Bankers Capital Corporation","2014","Banker","n/a"
"Community Bancshares of Mississippi,"Inc."","Senior Chairman of the Board","Thomas W. Colbert","Chairman and President","Colbert Foundation","2014","Banker","n/a"
"Community Bancshares of Mississippi,"Inc."","Senior Chairman of the Board","Thomas W. Colbert","General Partner","Colbert Stock,"L.P."","2014","Banker","n/a"
