```text
### SECURITIES HOLDERS CSV
"Bank","Town","Fiscal Year","Owner Name","Stock Class","Number of Shares","Percentage of Ownership","RSSD_ID"
"Citizens Bancorp of Oviedo,"Inc."","Winter Park,"FL"","2018","Anna Ondick","n/a","38812","6.28%","n/a"
"Citizens Bancorp of Oviedo,"Inc."","Oviedo,"Florida"","2018","Jonathan S. Lukas","n/a","33247","5.38%","n/a"
"Citizens Bancorp of Oviedo,"Inc."","Oviedo,"Florida"","2018","Arthur Evans","n/a","40235","6.51%","n/a"
### INSIDERS CSV
"Bank","Internal Title","Person","External Title","Affiliation","Fiscal Year","Occupation","RSSD_ID"
"Citizens Bancorp of Oviedo,"Inc."","Director","Bernard O. Blackwood","President","Blackwood Construction","2018","Construction","n/a"
"Citizens Bancorp of Oviedo,"Inc."","President-Citizens Bank of Florida","Richard H. Lee","n/a","Lee Farms LLC","2018","None","n/a"
"Citizens Bancorp of Oviedo,"Inc."","President-CBO Properties,"Inc."","Richard H. Lee","n/a","Lee Farms LLC","2018","None","n/a"
"Citizens Bancorp of Oviedo,"Inc."","Director-Citizens Financial Part.,"Inc."","Richard H. Lee","n/a","Lee Farms LLC","2018","None","n/a"
"Citizens Bancorp of Oviedo,"Inc."","Vice Chair & Director","Anna Ondick","President","Hi Flavor Meats","2018","Retired","n/a"
"Citizens Bancorp of Oviedo,"Inc."","Director","David Duda","President & CEO","A Duda & Sons Inc.","2018","President & CEO of A Duda & Sons Inc","n/a"
"Citizens Bancorp of Oviedo,"Inc."","Director","Don Drummer","Retired","n/a","2018","None","n/a"
"Citizens Bancorp of Oviedo,"Inc."","Director","Jonathan S. Lukas","President","Red Fox Trucking,"Inc."","2018","President of Trucking company","n/a"
"Citizens Bancorp of Oviedo,"Inc."","Director","Jonathan S. Lukas","n/a","Mitchell Hammock Trust","2018","President of Trucking company","n/a"
"Citizens Bancorp of Oviedo,"Inc."","Director","Jonathan S. Lukas","n/a","Jonathan S Lukas Trust","2018","President of Trucking company","n/a"
"Citizens Bancorp of Oviedo,"Inc."","Director","W. Rex Clonts","President","Clonts Groves","2018","Farmer","n/a"
"Citizens Bancorp of Oviedo,"Inc."","Director","W. Rex Clonts","President","Clonts Farms","2018","Farmer","n/a"
"Citizens Bancorp of Oviedo,"Inc."","Director","W. Rex Clonts","Director","Farm Cr of Central FL","2018","Farmer","n/a"
"Citizens Bancorp of Oviedo,"Inc."","Director","Robert G. Martin","n/a","Neelco,"Inc."","2018","None","n/a"
"Citizens Bancorp of Oviedo,"Inc."","Director","Louis P. Tulp","Real Estate Agent","Axel Real Estate","2018","Real Estate Agent","n/a"
"Citizens Bancorp of Oviedo,"Inc."","Chairman & Director","Arthur F. Evans","President","Nelson & Co.","2018","Mangement of Citrus and Property","n/a"
"Citizens Bancorp of Oviedo,"Inc."","Chairman & Director","Arthur F. Evans","n/a","Evans Partnership","2018","Mangement of Citrus and Property","n/a"
"Citizens Bancorp of Oviedo,"Inc."","Chairman & Director","Arthur F. Evans","n/a","Seminole Sportsmans Paradise Inc.","2018","Mangement of Citrus and Property","n/a"
"Citizens Bancorp of Oviedo,"Inc."","Director","Don Jacobs","Retired","n/a","2018","Retired","n/a"
"Citizens Bancorp of Oviedo,"Inc."","Executive Vice President","Terry Vargo","n/a","n/a","2018","None","n/a"
"Citizens Bancorp of Oviedo,"Inc."","Executive Vice President","Tim Slattery","n/a","n/a","2018","None","n/a"
"Citizens Bancorp of Oviedo,"Inc."","Executive Vice President/CFO","Gregory E. Smith","n/a","n/a","2018","None","n/a"
```
