```csv
### SECURITIES HOLDERS CSV
"Bank","Town","Fiscal Year","Owner Name","Stock Class","Number of Shares","Percentage of Ownership","RSSD_ID"
"Synergy Bancshares,"Inc."","Houma,"LA"","2022","Terry C. Calongne","Common Stock","65919","7.03%","n/a"
"Synergy Bancshares,"Inc."","Houma,"LA"","2022","Michel H. Claudet","Common Stock","68451","7.30%","n/a"
"Synergy Bancshares,"Inc."","Houma,"LA"","2022","Jeffery J. Scott","Common Stock","85345","9.10%","n/a"
"Synergy Bancshares,"Inc."","Houma,"LA"","2022","Frank Jeffrey Teuton","Common Stock","57725","6.16%","n/a"
### INSIDERS CSV
"Bank","Internal Title","Person","External Title","Affiliation","Fiscal Year","Occupation","RSSD_ID"
"Synergy Bancshares,"Inc."","Chief Financial Officer","Benjamin D. Borne","Executive Vice President & Chief Financial Officer","n/a","2022","n/a","n/a"
"Synergy Bancshares,"Inc."","Director","Donald P. Callais","n/a","n/a","2022","Retired Insurance Executive","n/a"
"Synergy Bancshares,"Inc."","Vice Chairman of the Board","Terry C. Calongne","Secretary-Treasurer","Calongne Incorporated","2022","Real Estate Investor","n/a"
"Synergy Bancshares,"Inc."","Vice Chairman of the Board","Terry C. Calongne","Secretary-Treasurer","General Contractors","2022","Real Estate Investor","n/a"
"Synergy Bancshares,"Inc."","Vice Chairman of the Board","Terry C. Calongne","Secretary-Treasurer","Alford and Calongne Ranches,"LLC"","2022","Real Estate Investor","n/a"
"Synergy Bancshares,"Inc."","Vice Chairman of the Board","Terry C. Calongne","Secretary-Treasurer","Beach High,"LLC"","2022","Real Estate Investor","n/a"
"Synergy Bancshares,"Inc."","Vice Chairman of the Board","Terry C. Calongne","Secretary-Treasurer","CALBURN LLC","2022","Real Estate Investor","n/a"
"Synergy Bancshares,"Inc."","Vice Chairman of the Board","Terry C. Calongne","Secretary-Treasurer","CALOG LLC","2022","Real Estate Investor","n/a"
"Synergy Bancshares,"Inc."","Vice Chairman of the Board","Terry C. Calongne","Secretary-Treasurer","Calongne Holdings LLC","2022","Real Estate Investor","n/a"
"Synergy Bancshares,"Inc."","Vice Chairman of the Board","Terry C. Calongne","Secretary-Treasurer","Calongne,"Inc."","2022","Real Estate Investor","n/a"
"Synergy Bancshares,"Inc."","Vice Chairman of the Board","Terry C. Calongne","Secretary-Treasurer","GEM-Trim of Houma LLC","2022","Real Estate Investor","n/a"
"Synergy Bancshares,"Inc."","Vice Chairman of the Board","Terry C. Calongne","Secretary-Treasurer","Hillside Timber LLC","2022","Real Estate Investor","n/a"
"Synergy Bancshares,"Inc."","Vice Chairman of the Board","Terry C. Calongne","Secretary-Treasurer","LT Leasing LLC","2022","Real Estate Investor","n/a"
"Synergy Bancshares,"Inc."","Vice Chairman of the Board","Terry C. Calongne","Secretary-Treasurer","Ratliff Woodlands LLC","2022","Real Estate Investor","n/a"
"Synergy Bancshares,"Inc."","Vice Chairman of the Board","Terry C. Calongne","Secretary-Treasurer","Terry Calongne LLC","2022","Real Estate Investor","n/a"
"Synergy Bancshares,"Inc."","Vice Chairman of the Board","Terry C. Calongne","Secretary-Treasurer","566 LLC","2022","Real Estate Investor","n/a"
"Synergy Bancshares,"Inc."","Vice Chairman of the Board","Terry C. Calongne","Secretary-Treasurer","648 LLC","2022","Real Estate Investor","n/a"
"Synergy Bancshares,"Inc."","Vice Chairman of the Board","Terry C. Calongne","Secretary-Treasurer","4876 LLC","2022","Real Estate Investor","n/a"
"Synergy Bancshares,"Inc."","Vice Chairman of the Board","Terry C. Calongne","Secretary-Treasurer","4774 LLC","2022","Real Estate Investor","n/a"
"Synergy Bancshares,"Inc."","Director","Kerry J. Chauvin","Director for Nondestructive and Visual Inspection,"LLC (NVI)"","Emotional Rescue Properties,"LLC"","2022","Business Consultant","n/a"
"Synergy Bancshares,"Inc."","Director","Michel H. Claudet","Executive Director","Terrebonne Council on Aging","2022","Non-Profit Executive","n/a"
"Synergy Bancshares,"Inc."","Director","Michel H. Claudet","President","Michel H. Claudet,"APLC"","2022","Non-Profit Executive","n/a"
