Here are the two CSV tables extracted from the document:
```csv
### SECURITIES HOLDERS CSV
"Bank","Town","Fiscal Year","Owner Name","Stock Class","Number of Shares","Percentage of Ownership","RSSD_ID"
### INSIDERS CSV
"Bank","Internal Title","Person","External Title","Affiliation","Fiscal Year","Occupation","RSSD_ID"
"Farmers & Merchants Bank","Monticello,"GA"","2023","L.O. ""Chip"" Benton,"IV"","n/a","n/a","n/a","n/a"
"Farmers & Merchants Bank","Monticello,"GA"","2023","Lurner O. Benton,"IV"","n/a","n/a","n/a","n/a"
"Farmers & Merchants Bank","Versailles,"KY"","2023","Ann Fitzpatrick","n/a","n/a","n/a","n/a"
"Farmers & Merchants Bank","Monticello,"GA"","2023","Nancy Benton","n/a","n/a","n/a","n/a"
"Farmers & Merchants Bank","Eatonton,"GA"","2023","J.S. Blackwell,"Jr."","n/a","n/a","n/a","n/a"
"Farmers & Merchants Bank","Monticello,"GA"","2023","Stacy M. Benton","n/a","n/a","n/a","n/a"
"Farmers & Merchants Bank","Eatonton,"GA"","2023","Amy McElhenney","n/a","n/a","n/a","n/a"
"Farmers & Merchants Bank","n/a","2023","William L. Gower","n/a","n/a","n/a","n/a"
```
```csv
### INSIDERS CSV
"Bank","Internal Title","Person","External Title","Affiliation","Fiscal Year","Occupation","RSSD_ID"
"Farmers & Merchants Bank","Chairman of the Board President","L.O. ""Chip"" Benton,"IV"","Partner","Urban Equity Properties,"LLC"","2023","Real Estate Property Management","n/a"
"The Citizens Bank of Cochran","Chairman of the Board President","L.O. ""Chip"" Benton,"IV"","Partner","Urban Equity Properties,"LLC"","2023","Real Estate Property Management","n/a"
"The Farmers Bank","Chairman of the Board President","L.O. ""Chip"" Benton,"IV"","Partner","Urban Equity Properties,"LLC"","2023","Real Estate Property Management","n/a"
"First Bank of Coastal Georgia","Chairman of the Board President","L.O. ""Chip"" Benton,"IV"","Partner","Urban Equity Properties,"LLC"","2023","Real Estate Property Management","n/a"
"n/a","Principal Shareholder","Lurner O. Benton,"IV"","n/a","n/a","2023","None","n/a"
"Farmers & Merchants Bank","Advisory Director","Ann Fitzpatrick","Primary Partner","Rigby's Green Farm,"LLC"","2023","Bank Stockholder","n/a"
"First Bank of Coastal Georgia","Advisory Director","Ann Fitzpatrick","Primary Partner","Rigby's Green Farm,"LLC"","2023","Bank Stockholder","n/a"
"Farmers & Merchants Bank","Director Vice President","Nancy Benton","Co-Owner","Benton Farms","2023","None","n/a"
"Farmers & Merchants Bank","Director Vice President","Nancy Benton","Co-Owner","Barrett Creek Land & Investment Company,"LLC"","2023","None","n/a"
"The Farmers Bank","Director Vice President","Nancy Benton","Co-Owner","Benton Farms","2023","None","n/a"
"The Farmers Bank","Director Vice President","Nancy Benton","Co-Owner","Barrett Creek Land & Investment Company,"LLC"","2023","None","n/a"
"First Bank of Coastal Georgia","Director Vice President","Nancy Benton","Co-Owner","Benton Farms","2023","None","n/a"
"First Bank of Coastal Georgia","Director Vice President","Nancy Benton","Co-Owner","Barrett Creek Land & Investment Company,"LLC"","2023","None","n/a"
"The Citizens Bank of Cochran","Director Vice President","Nancy Benton","Co-Owner","Benton Farms","2023","None","n/a"
"The Citizens Bank of Cochran","Director Vice President","Nancy Benton","Co-Owner","Barrett Creek Land & Investment Company,"LLC"","2023","None","n/a"
"Farmers & Merchants Bank","Director","J.S. Blackwell,"Jr."","President","Blackwell Furniture Company","2023","President","n/a"
"The Farmers Bank","Director","J.S. Blackwell,"Jr."","President","Blackwell Furniture Company","2023","President","n/a"
"Farmers & Merchants Bank","Director","J.S. Blackwell,"Jr."","Owner","Blackwell Farms","2023","President","n/a"
"The Farmers Bank","Director","J.S. Blackwell,"Jr."","Owner","Blackwell Farms","2023","President","n/a"
"Farmers & Merchants Bank","Director","J.S. Blackwell,"Jr."","Partner","Blackwell Hudson Partnership","2023","President","n/a"
"The Farmers Bank","Director","J.S. Blackwell,"Jr."","Partner","Blackwell Hudson Partnership","2023","President","n/a"
"Farmers & Merchants Bank","Director","Stacy M. Benton","n/a","n/a","2023","None","n/a"
"The Farmers Bank","Director","Stacy M. Benton","n/a","n/a","2023","None","n/a"
"First Bank of Coastal Georgia","Director","Stacy M. Benton","n/a","n/a","2023","None","n/a"
"Farmers & Merchants Bank","Director","Amy McElhenney","n/a","n/a","2023","None","n/a"
"The Farmers Bank","Director","Amy McElhenney","n/a","n/a","2023","None","n/a"
"First Bank of Coastal Georgia","Director","Amy McElhenney","n/a","n/a","2023","None","n/a"
"The Citizens Bank of Cochran","Director","Amy McElhenney","n/a","n/a","2023","None","n/a"
"Farmers & Merchants Bank","Director","William L. Gower","Secretary/Treasurer","Evermore Community Improvement District","2023","None","n/a"
"The Farmers Bank","Director","William L. Gower","Secretary/Treasurer","Evermore Community Improvement District","2023","None","n/a"
```
