```text
### SECURITIES HOLDERS CSV
"Bank","Town","Fiscal Year","Owner Name","Stock Class","Number of Shares","Percentage of Ownership","RSSD_ID"
"Greater Community Bancshares,"Inc."","Rome,"GA"","2017","M. Wayne Robinson","n/a","577053","6.31%","n/a"
"Greater Community Bancshares,"Inc."","Atlanta,"GA"","2017","Joe W. Rogers,"Jr."","n/a","776000","8.48%","n/a"
"Greater Community Bancshares,"Inc."","Rome,"GA"","2017","Frank A. Brown,"Jr."","n/a","535314","5.85%","n/a"
"Greater Community Bancshares,"Inc."","Rome,"GA"","2017","Martha B. Walstad","n/a","544939","5.96%","n/a"
"Greater Community Bancshares,"Inc."","Calhoun,"GA"","2017","David J. Lance","n/a","400000","4.37%","n/a"
"Greater Community Bancshares,"Inc."","Calhoun,"GA"","2017","David J. Lance","n/a","150000","5.92%","n/a"
### INSIDERS CSV
"Bank","Internal Title","Person","External Title","Affiliation","Fiscal Year","Occupation","RSSD_ID"
"Greater Community Bank","Director","Robert L. Berry","Partner","Brinson,"Askew","Berry","Seigler","Richardson & Davis"","2017","Partner in law firm","2354323"
"Greater Community Bank","Director","Paul B. Brock,"Sr."","Surgeon","n/a","2017","Surgeon","2354323"
"Greater Community Bank","Vice Chairman","Frank A. Brown,"Jr."","Account Executive","Brown & Brown Insurance of Georgia,"Inc."","2017","Account Executive - Insurance Agy","2354323"
"Greater Community Bank","Director","Barry R. Henderson","President/CEO","Henderson & Sons Funeral Home,"Inc."","2017","President/CEO of Henderson & Sons Funeral Home","2354323"
"Greater Community Bank","Director","Barry R. Henderson","President/CEO","Rome Memorial Park,"Inc."","2017","President/CEO of Henderson & Sons Funeral Home","2354323"
"Greater Community Bank","Director","Barry R. Henderson","General Partner","Memorial Investments,"LLC"","2017","President/CEO of Henderson & Sons Funeral Home","2354323"
"Greater Community Bank","Director","Barry R. Henderson","General Partner","H. Investments,"LLC"","2017","President/CEO of Henderson & Sons Funeral Home","2354323"
"Greater Community Bank","Member","Kenneth Wayne Jones,"Jr.","M.D."","Physician","KAMBS,"LLC"","2017","Physician with Floyd Medical Center","2354323"
"Greater Community Bank","Member","Kenneth Wayne Jones,"Jr.","M.D."","Physician","FPMD Partners,"LLC"","2017","Physician with Floyd Medical Center","2354323"
"Greater Community Bank","Pres/CEO","David J. Lance,"Sr."","President/CEO","n/a","2017","President/CEO of Greater Community Bank","2354323"
"Greater Community Bank","Director","M. Wayne Robinson","Partner","Robinson/Temple","2017","President","2354323"
"Greater Community Bank","Director","M. Wayne Robinson","President","M. Wayne Robinson Builder Developer Inc.","2017","President","2354323"
"Greater Community Bank","Director","M. Wayne Robinson","Partner","CRT Development","2017","President","2354323"
"Greater Community Bank","Director","M. Wayne Robinson","Partner","RT&T","2017","President","2354323"
"Greater Community Bank","Director","M. Wayne Robinson","Member","Great Shakes,"LLC"","2017","President","2354323"
"Greater Community Bank","Director","M. Wayne Robinson","Member","Calhoun Foods,"LLC"","2017","President","2354323"
"Greater Community Bank","Director","M. Wayne Robinson","Member","Hiram Foods,"LLC"","2017","President","2354323"
"Greater Community Bank","Director","M. Wayne Robinson","Member","Cartersville Foods,"LLC"","2017","President","2354323"
"Greater Community Bank","Director","M. Wayne Robinson","Member","Hamilton Ridge Apts,"LLC"","2017","President","2354323"
"Greater Community Bank","Director","M. Wayne Robinson","Member","707 Turner McCall,"LLC"","2017","President","2354323"
"Greater Community Bank","Director","M. Wayne Robinson","Member","Robinson Holdings,"LLC"","2017","President","2354323"
"Greater Community Bank","Director","M. Wayne Robinson","Member","R-3 Foods,"LLC"","2017","President","2354323"
"Greater Community Bank","Director","William B. Temple","Member","Cooper Haley Partners,"LLC"","2017","Real estate agent","2354323"
"Greater Community Bank","Director","William B. Temple","Member","Whitbrook Holdings,"LLC"","2017","Real estate agent","2354323"
"Greater Community Bank","Director","William B. Temple","Member","Sawhorse Group LLC","2017","Real estate agent","2354323"
"Greater Community Bank","Director","William B. Temple","Member","Toles,"Temple & Wright","Inc."","2017","Real estate agent","2354323"
"Greater Community Bank","Director","William B. Temple","Member","Hill City Land Company,"LLC"","2017","Real estate agent","2354323"
"Greater Community Bank","Director","William B. Temple","Member","RidgeBerry LLC","2017","Real estate agent","2354323"
"Greater Community Bank","Director","Martha B. Walstad","Partner","Lake Toccoa Development Co.","2017","Personal investment managment","2354323"
"Greater Community Bank","Director","Edwin C. Watters","President","Watters & Assoc. Landscape,"Inc."","2017","President,"Watters & Associates Landscape","Inc."","2354323"
"Greater Community Bank","Director","Edwin C. Watters","Member","Brook-Watters,"LLC"","2017","President,"Watters & Associates Landscape","Inc."","2354323"
"Greater Community Bank","Director","Edwin C. Watters","Member","623-C Holdings,"LLC"","2017","President,"Watters & Associates Landscape","Inc."","2354323"
```
