```text
### SECURITIES HOLDERS CSV
"Bank","Town","Fiscal Year","Owner Name","Stock Class","Number of Shares","Percentage of Ownership","RSSD_ID"
"BCI FINANCIAL GROUP INC.","Santiago,"Chile"","2021","Banco de Credito e Inversiones","common stock","927345444","100%","n/a"
### INSIDERS CSV
"Bank","Internal Title","Person","External Title","Affiliation","Fiscal Year","Occupation","RSSD_ID"
"CITY NATIONAL BANK OF FLORIDA","Director & General Manager","Jorge Gonzalez","Director","ICA Miami","2021","CEO & Vice Chairman","814430"
"CITY NATIONAL BANK OF FLORIDA","Director & General Manager","Jorge Gonzalez","Director","United Way of Miami Dade","2021","CEO & Vice Chairman","814430"
"CITY NATIONAL BANK OF FLORIDA","Director & General Manager","Jorge Gonzalez","Director","Nicklaus Children's Hospital","2021","CEO & Vice Chairman","814430"
"CITY NATIONAL BANK OF FLORIDA","Director/General Manager","Eugenio Von Chrismar","Director","BCI Factoring S.A.","2021","CEO - Banco de Credito e Inversiones","n/a"
"CITY NATIONAL BANK OF FLORIDA","Director/General Manager","Eugenio Von Chrismar","President","BCI Asesoria Financiera S.A.","2021","CEO - Banco de Credito e Inversiones","n/a"
"CITY NATIONAL BANK OF FLORIDA","Director/General Manager","Eugenio Von Chrismar","President","Servicios Financieros y Administracion de Creditos Comerciales S.A.","2021","CEO - Banco de Credito e Inversiones","n/a"
"CITY NATIONAL BANK OF FLORIDA","Director/General Manager","Eugenio Von Chrismar","President","BCI Securitizadora S.A.","2021","CEO - Banco de Credito e Inversiones","n/a"
"CITY NATIONAL BANK OF FLORIDA","Director/General Manager","Maria Grisel Vega","Director","BCI Securities,"Inc."","2021","General Manager - BCI Miami Branch","n/a"
"CITY NATIONAL BANK OF FLORIDA","Director/General Manager","Maria Grisel Vega","Treasurer","Bishop Enrique San Pedro Foundation,"Inc."","2021","General Manager - BCI Miami Branch","n/a"
"CITY NATIONAL BANK OF FLORIDA","Director/General Manager","Maria Grisel Vega","Director","Florida International Banker's Association (FIBA)","2021","General Manager - BCI Miami Branch","n/a"
"CITY NATIONAL BANK OF FLORIDA","Secretary/General Manager","McHenry Kane","President/Director","CNB Housing Foundation,"Inc."","2021","General Counsel - City National Bank of Florida","n/a"
"CITY NATIONAL BANK OF FLORIDA","Treasurer","Jose Marina","n/a","n/a","2021","CFO- City National Bank of Florida","n/a"
```
