```csv
### SECURITIES HOLDERS CSV
"Bank","Town","Fiscal Year","Owner Name","Stock Class","Number of Shares","Percentage of Ownership","RSSD_ID"
"First Volunteer Corporation","Longboat Key,"FL"","2016","Anderson,"Robert R."","n/a","76023","15.22%","n/a"
"First Volunteer Corporation","Longboat Key,"FL"","2016","Anderson,"Doralynn G."","n/a","76023","15.22%","n/a"
"First Volunteer Corporation","Longboat Key,"FL"","2016","Anderson Volunteer Holding,"Limited Partnership"","n/a","100000","20.02%","n/a"
"First Volunteer Corporation","Chatsworth,"GA"","2016","Mosteller,"Bobby T/Betty"","n/a","45269","9.06%","n/a"
"First Volunteer Corporation","Chatsworth,"GA"","2016","Mosteller,"Michelle"","n/a","33631","6.73%","n/a"
"First Volunteer Corporation","Chatsworth,"GA"","2016","Bartley,"Maria"","n/a","33631","6.73%","n/a"
"First Volunteer Corporation","Dalton,"GA"","2016","Mosteller,"Randy C./Suzanne"","n/a","42350","8.48%","n/a"
"First Volunteer Corporation","Dalton,"GA"","2016","Watts,"Jr.","G. H. & Family"","n/a","56206","11.25%","n/a"
```
```csv
### INSIDERS CSV
"Bank","Internal Title","Person","External Title","Affiliation","Fiscal Year","Occupation","RSSD_ID"
"First Volunteer Corporation","Principal Shareholder","Anderson Volunteer Holding,"Limited Partner"","n/a","n/a","2016","Investor","n/a"
"First Volunteer Corporation","Director,"First Volunteer Corporation"","Anderson,"Doralynn G."","n/a","n/a","2016","Investor","n/a"
"First Volunteer Corporation","Director,"First Volunteer Bank"","Anderson,"Howard"","n/a","n/a","2016","National RF Engineering Business Operations Manager,"Sprint"","n/a"
"First Volunteer Corporation","Chairman of the Board,"First Volunteer Corporation"","Anderson,"Robert R."","n/a","n/a","2016","Banker","n/a"
"First Volunteer Corporation","Principal Shareholder","Bartley,"Maria"","n/a","n/a","2016","Investor","n/a"
"First Volunteer Corporation","Chairman/Director,"First Volunteer Bank"","Berry,"Michael P."","President & Owner","Berry Construction","2016","Construction","n/a"
"First Volunteer Corporation","Chairman/Director,"First Volunteer Bank"","Berry,"Michael P."","President & Owner","Affiliated Companies","2016","Construction","n/a"
"First Volunteer Corporation","Executive Vice President","Cartwright,"Judy G."","n/a","n/a","2016","Banker","n/a"
"First Volunteer Corporation","Chief Operations Officer","Cartwright,"Judy G."","n/a","n/a","2016","Banker","n/a"
"First Volunteer Corporation","Secretary,"First Volunteer Corporation"","Cartwright,"Judy G."","n/a","n/a","2016","Banker","n/a"
"First Volunteer Corporation","Secretary,"First Volunteer Bank"","Cartwright,"Judy G."","n/a","n/a","2016","Banker","n/a"
"First Volunteer Corporation","Director,"First Volunteer Bank"","Gallant,"Thomas G. III"","n/a","n/a","2016","Enviromental Assessment/Clean-Up","n/a"
"First Volunteer Corporation","Director,"First Volunteer Bank"","Goodwin,"Dwayne"","n/a","n/a","2016","Owner & CEO,"The Goodwin Group Holdings","LLC dba Save-a-Lot Food Stores"","n/a"
"First Volunteer Corporation","Executive Vice President","Griffin,"Donald W."","n/a","n/a","2016","Banker Executive Officer","n/a"
"First Volunteer Corporation","Human Resources Executive","Griffin,"Donald W."","n/a","n/a","2016","Banker Executive Officer","n/a"
"First Volunteer Corporation","Executive Vice President","Harrison,"Mark"","n/a","n/a","2016","Banker Executive Officer","n/a"
"First Volunteer Corporation","Chief Credit Officer","Harrison,"Mark"","n/a","n/a","2016","Banker Executive Officer","n/a"
"First Volunteer Corporation","Director,"First Volunteer Bank"","Hewgley,"John A."","n/a","n/a","2016","Insurance Agent","n/a"
"First Volunteer Corporation","Director,"First Volunteer Corporation"","Hewgley,"John A."","n/a","n/a","2016","Insurance Agent","n/a"
"First Volunteer Corporation","Director,"First Volunteer Bank"","Hutcherson,"James D."","Partner","Henderson,"Hutcherson & McCullough","PC"","2016","CPA","n/a"
"First Volunteer Corporation","Director,"First Volunteer Bank"","Jackson,"Danny"","President","Walter Jackson Chevrolet","2016","Auto Dealer","n/a"
"First Volunteer Corporation","Executive Vice President","Jones,"Ronald C."","n/a","n/a","2016","Banker Executive Officer","n/a"
"First Volunteer Corporation","Commercial Lending Executive","Jones,"Ronald C."","n/a","n/a","2016","Banker Executive Officer","n/a"
"First Volunteer Corporation","Executive Vice President","Kovach,"Jeffrey R."","n/a","n/a","2016","Banker Executive Officer","n/a"
"First Volunteer Corporation","Chief Risk Officer","Kovach,"Jeffrey R."","n/a","n/a","2016","Banker Executive Officer","n/a"
"First Volunteer Corporation","Director,"First Volunteer Bank"","Morgan,"John R."","Partner","Thornbury,"Morgan & Richardson"","2016","Attorney","n/a"
"First Volunteer Corporation","Principal Shareholder","Mosteller,"Betty"","n/a","n/a","2016","Investor","n/a"
"First Volunteer Corporation","Principal Shareholder","Mosteller,"Bobby T."","n/a","n/a","2016","Retired - Carpet Industry","n/a"
"First Volunteer Corporation","Principal Shareholder","Mosteller,"Michelle"","n/a","n/a","2016","Investor,"School Teacher"","n/a"
"First Volunteer Corporation","Director,"First Volunteer Bank"","Mosteller,"Randy C."","n/a","n/a","2016","Sales - Carpet Industry","n/a"
"First Volunteer Corporation","Director,"First Volunteer Corporation"","Mosteller,"Randy C."","n/a","n/a","2016","Sales - Carpet Industry","n/a"
"First Volunteer Corporation","Director,"First Volunteer Bank"","Potts,"W. Bruce"","Co-Owner","Potts Brothers Land and Auction,"LLC"","2016","Sales - Real Estate & Antiques","n/a"
"First Volunteer Corporation","Executive Vice President","Stancil,"Todd"","n/a","n/a","2016","Banker Executive Officer","n/a"
"First Volunteer Corporation","Retail Executive","Stancil,"Todd"","n/a","n/a","2016","Banker Executive Officer","n/a"
"First Volunteer Corporation","President & CEO,"First Volunteer Corporation"","Steele,"Patti W."","n/a","n/a","2016","Banker Executive Officer","n/a"
"First Volunteer Corporation","Director,"First Volunteer Bank"","Stiner,"Tommy C."","n/a","n/a","2016","Retired - Campbell County Executive","n/a"
"First Volunteer Corporation","Director,"First Volunteer Corporation"","Watts,"Jr. G. H."","President","Watts Enterprises","2016","Property Management","n/a"
"First Volunteer Corporation","Director,"First Volunteer Bank"","Webb,"Donald Y."","Owner","Johnson's Department Store","2016","Owner & Operator,"Johnson's Department Store"","n/a"
"First Volunteer Corporation","Executive Vice President","Wilson,"Sue A."","n/a","n/a","2016","Banker Executive Officer","n/a"
"First Volunteer Corporation","Chief Administrative Officer","Wilson,"Sue A."","n/a","n/a","2016","Banker Executive Officer","n/a"
```
