```csv
SECURITIES HOLDERS CSV
"Bank","Town","Fiscal Year","Owner Name","Stock Class","Number of Shares","Percentage of Ownership","RSSD_ID"
"First Bank","Dalton,"GA"","2019","Shelby Peeples","Common Stock","772786","35.03%","2349459"
"First Bank","Dalton,"GA"","2019","G. Thomas Peeples","Common Stock","173448","7.86%","2349459"
"First Bank","Dalton,"GA"","2019","Bryan Peeples","Common Stock","111544","5.05%","2349459"
```
```csv
INSIDERS CSV
"Bank","Internal Title","Person","External Title","Affiliation","Fiscal Year","Occupation","RSSD_ID"
"FBD Holding Company,"Inc."","Chairman","K. Scott Fletcher","Executive","Textile Management Associates,"Inc."","2019","Textiles","n/a"
"FBD Holding Company,"Inc."","Chairman","K. Scott Fletcher","Director","Battlefield Farms,"LLC"","2019","Textiles","n/a"
"FBD Holding Company,"Inc."","Chairman","K. Scott Fletcher","Director","Conasauga Land Co.","2019","Textiles","n/a"
"FBD Holding Company,"Inc."","Chairman","K. Scott Fletcher","Director","Noble Communities","2019","Textiles","n/a"
"FBD Holding Company,"Inc."","Chairman","K. Scott Fletcher","Director","East 53 Commercial Development,"LLC"","2019","Textiles","n/a"
"FBD Holding Company,"Inc."","Chairman","K. Scott Fletcher","Director","SF Holdings,"LLC"","2019","Textiles","n/a"
"FBD Holding Company,"Inc."","Chairman","K. Scott Fletcher","Director","American National,"LLC"","2019","Textiles","n/a"
"FBD Holding Company,"Inc."","Chairman","K. Scott Fletcher","Director","Volunteer Aviation,"LLC"","2019","Textiles","n/a"
"FBD Holding Company,"Inc."","Chairman","K. Scott Fletcher","Director","GPH,"Inc."","2019","Textiles","n/a"
"FBD Holding Company,"Inc."","Director","J. Rodney Ownbey","n/a","Ownbey Enterprises,"Inc."","2019","Retail Fuel Sales","n/a"
"FBD Holding Company,"Inc."","Director","J. Rodney Ownbey","n/a","Ownbey Ventures,"LLC"","2019","Retail Fuel Sales","n/a"
"FBD Holding Company,"Inc."","Director","J. Rodney Ownbey","n/a","Ownbey Petroleum,"LLC"","2019","Retail Fuel Sales","n/a"
"FBD Holding Company,"Inc."","Director","J. Rodney Ownbey","n/a","Ownbey Real Estate,"LLC"","2019","Retail Fuel Sales","n/a"
"FBD Holding Company,"Inc."","Director","G. Thomas Peeples","n/a","Chem Tech Finishers","2019","Textiles","n/a"
"FBD Holding Company,"Inc."","Director","G. Thomas Peeples","n/a","PCSR,"LLC"","2019","Textiles","n/a"
"FBD Holding Company,"Inc."","Director","G. Thomas Peeples","n/a","Syntec Industries,"LLC"","2019","Textiles","n/a"
"FBD Holding Company,"Inc."","Director","G. Thomas Peeples","n/a","Emerald Carpets","2019","Textiles","n/a"
"FBD Holding Company,"Inc."","Director","G. Thomas Peeples","n/a","Textile Management Inc.","2019","Textiles","n/a"
"FBD Holding Company,"Inc."","Director","G. Thomas Peeples","n/a","CTF Realty","2019","Textiles","n/a"
"FBD Holding Company,"Inc."","Director","G. Thomas Peeples","n/a","NCB Realty","2019","Textiles","n/a"
"FBD Holding Company,"Inc."","Director","G. Thomas Peeples","n/a","Brick Properties Inc.","2019","Textiles","n/a"
"FBD Holding Company,"Inc."","Director","G. Thomas Peeples","n/a","Kenner Properties,"LLC"","2019","Textiles","n/a"
"FBD Holding Company,"Inc."","Director","G. Thomas Peeples","n/a","P & W Properties","2019","Textiles","n/a"
"FBD Holding Company,"Inc."","Director","G. Thomas Peeples","n/a","SHP,"LLC"","2019","Textiles","n/a"
"FBD Holding Company,"Inc."","Director","G. Thomas Peeples","n/a","WBP Properties","2019","Textiles","n/a"
