```text
### SECURITIES HOLDERS CSV
"Bank","Town","Fiscal Year","Owner Name","Stock Class","Number of Shares","Percentage of Ownership","RSSD_ID"
"Peoples Bancshares of Pointe Coupee Parish","New Roads,"LA"","2021","Stephen P. David","n/a","32171","12.1343%","n/a"
"Peoples Bancshares of Pointe Coupee Parish","Livonia,"LA"","2021","Ned Frank Foti","n/a","24459","9.2255%","n/a"
"Peoples Bancshares of Pointe Coupee Parish","New Orleans,"LA"","2021","Robert J. David","n/a","27242","10.2752%","n/a"
### INSIDERS CSV
"Bank","Internal Title","Person","External Title","Affiliation","Fiscal Year","Occupation","RSSD_ID"
"Peoples Bancshares of Pointe Coupee Parish","President & CEO Director","Stephen P. David","n/a","n/a","2021","Banker","n/a"
"Peoples Bancshares of Pointe Coupee Parish","Branch Officer","Melissa Devall","n/a","n/a","2021","Banker","n/a"
"Peoples Bancshares of Pointe Coupee Parish","Director","Rodney G. Fontaine","n/a","n/a","2021","Real Estate Developer","n/a"
"Peoples Bancshares of Pointe Coupee Parish","Director","Karen F. Jarreau","n/a","n/a","2021","Pharmacist","n/a"
"Peoples Bancshares of Pointe Coupee Parish","SVP & Chief Lending Officer","Don Greer","n/a","n/a","2021","Banker","n/a"
"Peoples Bancshares of Pointe Coupee Parish","Director","C. E. Hebert,"III"","n/a","n/a","2021","Retired","n/a"
"Peoples Bancshares of Pointe Coupee Parish","VP & Compliance Officer","Patricia Jarreau","n/a","n/a","2021","Banker","n/a"
"Peoples Bancshares of Pointe Coupee Parish","Director","Clyde W. Kimball","n/a","n/a","2021","Retired State of Louisiana","n/a"
"Peoples Bancshares of Pointe Coupee Parish","Director","Marsha M. Langlois","n/a","n/a","2021","Merchant","n/a"
"Peoples Bancshares of Pointe Coupee Parish","SVP & Chief Financial Offier","Minh V. Luu","n/a","n/a","2021","Banker","n/a"
"Peoples Bancshares of Pointe Coupee Parish","Director","Thomas W. Montgomery","Self Employed","Cattle Farmer","2021","Farmer","n/a"
"Peoples Bancshares of Pointe Coupee Parish","Director","Maurice Picard","Owner","Maurice Picard Ins.","2021","Insurance Agent","n/a"
"Peoples Bancshares of Pointe Coupee Parish","VP & Loan Officer","Mary T. Posey","n/a","n/a","2021","Banker","n/a"
"Peoples Bancshares of Pointe Coupee Parish","VP & Loan Administrator","Becky Rollins","n/a","n/a","2021","Banker","n/a"
"Peoples Bancshares of Pointe Coupee Parish","Branch Officer","Elizabeth Smith","n/a","n/a","2021","Banker","n/a"
"Peoples Bancshares of Pointe Coupee Parish","AVP & Administrative Asst.","Deborah F. Strate","n/a","n/a","2021","Banker","n/a"
"Peoples Bancshares of Pointe Coupee Parish","Director","Joseph M. Thibaut,"Sr."","Partnership","Joseph M. Thibaut,"Sr. Attorney at Law"","2021","Attorney","n/a"
"Peoples Bancshares of Pointe Coupee Parish","VP & Credit Review Officer","Richard A. Robinson,"Jr."","n/a","n/a","2021","Banker","n/a"
"Peoples Bancshares of Pointe Coupee Parish","VP & Loan Officer","Catherine L. Rockforte","n/a","n/a","2021","Banker","n/a"
"Peoples Bancshares of Pointe Coupee Parish","AVP & Loan Processing Officer","Tonya A. Pourciau","n/a","n/a","2021","Banker","n/a"
"Peoples Bancshares of Pointe Coupee Parish","VP & Human Resources Officer","Alecisa A. Matte","n/a","n/a","2021","Banker","n/a"
"Peoples Bancshares of Pointe Coupee Parish","n/a","Robert J. David","n/a","n/a","2021","Attorney","n/a"
"Peoples Bancshares of Pointe Coupee Parish","AVP & Deposit Operations Officer","Judy M. McKneely","n/a","n/a","2021","Banker","n/a"
```
