```text
SECURITIES HOLDERS CSV
"Bank","Town","Fiscal Year","Owner Name","Stock Class","Number of Shares","Percentage of Ownership","RSSD_ID"
"EverBank Financial Corp","Greenwich,"Connecticut"","2014","Sageview Partners,"L.P."","common stock","12921230","10.44%","3838857"
"EverBank Financial Corp","Fort Worth,"Texas"","2014","TPG Partners VI,"L.P."","common stock","6963236.42","5.63%","3838857"
"EverBank Financial Corp","Fort Worth,"Texas"","2014","TPG Tortoise AIV,"L.P."","common stock","1747421.43","1.41%","3838857"
"EverBank Financial Corp","Fort Worth,"Texas"","2014","TPG FOF VI SPV,"L.P."","common stock","26445.18","0.02%","3838857"
"EverBank Financial Corp","New York City,"New York"","2014","New Mountain Partners III,"L.P."","common stock","6989683","5.65%","3838857"
"EverBank Financial Corp","Jacksonville,"Florida"","2014","Robert M. Clements","common stock","1907495","3.04%","3838857"
"EverBank Financial Corp","Jacksonville,"Florida"","2014","Robert M. Clements","options convertible into common stock","1786865","3.04%","3838857"
"EverBank Financial Corp","Jacksonville,"Florida"","2014","Robert M. Clements","restricted stock units convertible into common stock","64336","3.04%","3838857"
"EverBank Financial Corp","Jacksonville,"Florida"","2014","Robert M. Clements (as custodian for his children)","common stock","70404","0.06%","3838857"
"EverBank Financial Corp","Jacksonville,"Florida"","2014","Robert M. Clements Children's Trust","common stock","207752","0.17%","3838857"
"EverBank Financial Corp","Jacksonville,"Florida"","2014","Ann H. Clements","common stock","796695","0.64%","3838857"
"EverBank Financial Corp","Jacksonville,"Florida"","2014","Ann H. Clements (as custodian for her children)","common stock","199980","0.16%","3838857"
"EverBank Financial Corp","Jacksonville,"Florida"","2014","Ann T. Clements","common stock","40296","0.03%","3838857"
INSIDERS CSV
"Bank","Internal Title","Person","External Title","Affiliation","Fiscal Year","Occupation","RSSD_ID"
"EverBank Financial Corp","Chairman and Chief Executive Officer","Robert M. Clements","n/a","n/a","2014","n/a","3838857"
"EverBank Financial Corp","Director,"President and Chief Operating Officer"","Blake Wilson","n/a","n/a","2014","n/a","3838857"
"EverBank Financial Corp","Executive Vice President and Chief Financial Officer","Steve Fischer","n/a","n/a","2014","n/a","3838857"
"EverBank Financial Corp","Executive Vice President-Corporate Development","John Surface","n/a","n/a","2014","n/a","3838857"
"EverBank Financial Corp","Executive Vice President,"Chief Risk Officer"","Frank Ervin","n/a","n/a","2014","n/a","3838857"
"EverBank Financial Corp","Director","Gerald Armstrong","Managing Partner","Arena Capital Partners,"LLC"","2014","Managing Partner of Arena Capital Partners,"LLC","the management company for a private equity firm"","3838857"
"EverBank Financial Corp","Director","Joseph Hinkel","n/a","n/a","2014","Self-employed as financial consultant","3838857"
"EverBank Financial Corp","Director","Merrick Kleeman","n/a","Wheelock Street Capital,"L.L.C."","2014","Founding partner of Wheelock Street Capital,"L.L.C.","a real estate private equity firm"","3838857"
"EverBank Financial Corp","Director","Mitch Leidner","n/a","Aquiline Capital Partners LLC","2014","Partner with Aquiline Capital Partners LLC,"a private equity firm that invests in financial services companies"","3838857"
"EverBank Financial Corp","Director","W. Radford Lovett,"II"","n/a","Lovett Miller & Co.","2014","Managing Director of Lovett Miller & Co.,"a Florida-based venture capital and private equity firm"","3838857"
"EverBank Financial Corp","Director","Arrington Mixon","n/a","The Leon Levine Foundation","2014","Program Officer and Advisory Board Member for The Leon Levine Foundation and a Business Manager for L&L Management,"Inc."","3838857"
"EverBank Financial Corp","Director","Arrington Mixon","n/a","L&L Management,"Inc."","2014","Program Officer and Advisory Board Member for The Leon Levine Foundation and a Business Manager for L&L Management,"Inc."","3838857"
"EverBank Financial Corp","Director","Robert J. Mylod,"Jr."","n/a","Annox Capital Management","2014","Managing Partner of Annox Capital Management,"a private investment firm"","3838857"
"EverBank Financial Corp","Director","Russell B. Newton,"III"","n/a","Timucuan Asset Management,"Inc."","2014","Chairman and Chief Executive Officer of Timucuan Asset Management,"Inc.","a privately owned investment management firm"","3838857"
"EverBank Financial Corp","Director","William Sanford","n/a","Fairway Holdings,"Inc."","2014","Chief Executive Officer of Fairway Holdings,"Inc.","a food retail company"","3838857"
"EverBank Financial Corp","Director","Rick Schifter","n/a","TPG Capital","2014","Senior Advisor at TPG Capital,"a private equity fund"","3838857"
"EverBank Financial Corp","Director","Scott Stuart","n/a","Sageview Capital L.P.","2014","Co-Founder of Sageview Capital L.P.,"a private equity firm"","3838857"
```
