```text
### SECURITIES HOLDERS CSV
"Bank","Town","Fiscal Year","Owner Name","Stock Class","Number of Shares","Percentage of Ownership","RSSD_ID"
"United Bank Corporation","Barnesville,"GA"","2017","United Bank Corporation Employee Stock Ownership Plan","n/a","336589","22.60%","n/a"
"United Bank Corporation","Forsyth,"GA"","2017","James J. Edwards,"Jr."","n/a","293223","19.69%","n/a"
"United Bank Corporation","Griffin,"GA"","2017","Christopher C. Edwards","n/a","238495","16.02%","n/a"
"United Bank Corporation","Zebulon,"GA"","2017","Allie E. Armistead","n/a","146235","9.82%","n/a"
"United Bank Corporation","Sewanee,"TN"","2017","Laurie E. Fisher","n/a","129103","8.67%","n/a"
"United Bank Corporation","Zebulon,"GA"","2017","John W. Edwards,"Jr."","n/a","99411","6.68%","n/a"
### INSIDERS CSV
"Bank","Internal Title","Person","External Title","Affiliation","Fiscal Year","Occupation","RSSD_ID"
"United Bank Corporation","Director","Allie E Armistead","Director & Senior Attorney of United Bank","n/a","2017","n/a","n/a"
"United Bank Corporation","Director & President","Christopher C. Edwards","Director & Chief Information Officer of United Bank","Edwards Real Estate Holdings,"LLLP"","2017","n/a","n/a"
"United Bank Corporation","Director & President","Christopher C. Edwards","Director & Chief Information Officer of United Bank","Edwards Real Estate Management,"LLC"","2017","n/a","n/a"
"United Bank Corporation","Director & President","Christopher C. Edwards","Director & Chief Information Officer of United Bank","JAASSEE Holdings,"LLLP"","2017","n/a","n/a"
"United Bank Corporation","Director & President","Christopher C. Edwards","Director & Chief Information Officer of United Bank","Edwards Farm","2017","n/a","n/a"
"United Bank Corporation","Director & Chief Executive Officer","J. Joseph Edwards,"Sr."","Director & Vice-Chairman of United Bank","n/a","2017","n/a","n/a"
"United Bank Corporation","Director & Chairman","James J. Edwards,"Jr."","Director & Chief Executive Officer of United Bank","Edwards Real Estate Holdings,"LLLP"","2017","n/a","n/a"
"United Bank Corporation","Director & Chairman","James J. Edwards,"Jr."","Director & Chief Executive Officer of United Bank","Edwards Real Estate Management,"LLC"","2017","n/a","n/a"
"United Bank Corporation","Director & Chairman","James J. Edwards,"Jr."","Director & Chief Executive Officer of United Bank","JAASSEE Holdings,"LLLP"","2017","n/a","n/a"
"United Bank Corporation","Director & Chairman","James J. Edwards,"Jr."","Director & Chief Executive Officer of United Bank","Edwards Farm","2017","n/a","n/a"
"United Bank Corporation","Director & VP","John W. Edwards,"Jr."","Director,"Chairman & President of United Bank"","JBJ Developers,"LLC"","2017","n/a","n/a"
"United Bank Corporation","n/a","Laurie E. Fisher","n/a","n/a","2017","n/a","n/a"
"United Bank Corporation","Director","Robert E. Mason","Director of United Bank","R.E. Mason Corporation","2017","Commercial Real Estate","n/a"
"United Bank Corporation","Director","Robert E. Mason","Director of United Bank","Mason FMC","2017","Commercial Real Estate","n/a"
"United Bank Corporation","Director","Robert E. Mason","Director of United Bank","Mason Gin & Fertilizer Company","2017","Commercial Real Estate","n/a"
"United Bank Corporation","Director","Douglas J. Tuttle","Director of United Bank","n/a","2017","n/a","n/a"
"United Bank Corporation","n/a","United Bank Corporation Employee Stock Ownership Plan","n/a","n/a","2017","n/a","n/a"
"United Bank Corporation","Director","Forrest A. Watson,"Jr."","Director & General Counsel of United Bank","n/a","2017","n/a","n/a"
"United Bank Corporation","Director","Dr. Tommy Hopkins","n/a","Thomas Two LLC","2017","Physician","n/a"
"United Bank Corporation","Director","Dr. Tommy Hopkins","n/a","Orthopedic & Sports Injury Center of Griffin","2017","Physician","n/a"
"United Bank Corporation","Director","Dr. Tommy Hopkins","n/a","Hopkins-Neel LLC","2017","Physician","n/a"
"United Bank Corporation","Director","Dr. Tommy Hopkins","n/a","Newton Hopkins Enterprises LLC","2017","Physician","n/a"
```
