```csv
### SECURITIES HOLDERS CSV
"Bank","Town","Fiscal Year","Owner Name","Stock Class","Number of Shares","Percentage of Ownership","RSSD_ID"
"Jamestown Union Bancshares,"Inc."","Jamestown,"TN"","2018","WMJ/RMJ Family Limited Partnership II","n/a","16728","17.793%","n/a"
"Jamestown Union Bancshares,"Inc."","Jamestown,"TN"","2018","John Willard Johnson","n/a","n/a","n/a","n/a"
"Jamestown Union Bancshares,"Inc."","Jamestown,"TN"","2018","Fred M. Johnson,"Jr."","n/a","7194","7.652%","n/a"
### INSIDERS CSV
"Bank","Internal Title","Person","External Title","Affiliation","Fiscal Year","Occupation","RSSD_ID"
"Jamestown Union Bancshares,"Inc."","Director","Michael I. Jones","Director","n/a","2018","Fentress County,"TN Superintendent of Schools"","n/a"
"Jamestown Union Bancshares,"Inc."","Director","Kenneth Neely","Director","n/a","2018","Farmer","n/a"
"Jamestown Union Bancshares,"Inc."","Director","Kevin M. Johnson","Director","n/a","2018","Nurse","n/a"
"Jamestown Union Bancshares,"Inc."","CEO & President Director","Marion Bryant Johnson","CEO & President Director","n/a","2018","Banking","n/a"
"Jamestown Union Bancshares,"Inc."","Director","Robert E. Washburn","Director","PWP Greenhouses,"Inc."","2018","Owner & operator","n/a"
"Jamestown Union Bancshares,"Inc."","Director","Marti G. Norton","Director","Estate of Bruno Gernt,"Inc.","Director"","2018","Director,"US Project Acct Intergraph Government Solutions"","n/a"
"Jamestown Union Bancshares,"Inc."","Vice President Senior Lending Officer","Patricia Lynn Stephens","Vice President Senior Lending Officer","n/a","2018","Banking","n/a"
"Jamestown Union Bancshares,"Inc."","CFO & Vice President","Jamie Rich","CFO & Vice President","n/a","2018","Banking","n/a"
"Jamestown Union Bancshares,"Inc."","Principal Stockholder","WMJ/RMJ Family Limited Partnership","n/a","n/a","2018","Retired Businessman","n/a"
"Jamestown Union Bancshares,"Inc."","Principal Stockholder","John Willard Johnson","n/a","n/a","2018","Retired Businessman","n/a"
```
