```text
### SECURITIES HOLDERS CSV
"Bank","Town","Fiscal Year","Owner Name","Stock Class","Number of Shares","Percentage of Ownership","RSSD_ID"
"FMB Equibanc,"Inc"","Greensboro,"Georgia"","2017","Morris L. Lupton","common stock","200000","8.06%","n/a"
"FMB Equibanc,"Inc"","Statesboro,"Georgia"","2017","Jeffrey D. Pope","common stock","153000","6.17%","n/a"
"FMB Equibanc,"Inc"","Statesboro,"Georgia"","2017","Leonard H. Blount","common stock","150000","6.05%","n/a"
### INSIDERS CSV
"Bank","Internal Title","Person","External Title","Affiliation","Fiscal Year","Occupation","RSSD_ID"
"FMB Equibanc,"Inc."","Director","Mark H. Anderson","Director","Farmers & Merchants Bank","2017","Funeral Director and Real Estate Investor","n/a"
"FMB Equibanc,"Inc."","Director","Mark H. Anderson","n/a","Bulloch Investors,"LLC"","2017","Funeral Director and Real Estate Investor","n/a"
"FMB Equibanc,"Inc."","Director","Mark H. Anderson","n/a","Joiner-Anderson Funeral Home","2017","Funeral Director and Real Estate Investor","n/a"
"FMB Equibanc,"Inc."","Director","Mark H. Anderson","n/a","Miller Street Investors","2017","Funeral Director and Real Estate Investor","n/a"
"FMB Equibanc,"Inc."","Director","Leonard H. Blount","Director","Farmers & Merchants Bank","2017","Insurance benefits consultant","n/a"
"FMB Equibanc,"Inc."","Director","Leonard H. Blount","Principal","Capstone Benefits Consulting","2017","Insurance benefits consultant","n/a"
"FMB Equibanc,"Inc."","Director","Leonard H. Blount","n/a","Blount Property Group LLC","2017","Insurance benefits consultant","n/a"
"FMB Equibanc,"Inc."","Director","Leonard H. Blount","n/a","Blount-Dendy Holdings LLC","2017","Insurance benefits consultant","n/a"
"FMB Equibanc,"Inc."","Director","Leonard H. Blount","n/a","Charleston Entertainment Services LLC","2017","Insurance benefits consultant","n/a"
"FMB Equibanc,"Inc."","Director","Leonard H. Blount","n/a","Capstone Hire Benefits Consulting LLC","2017","Insurance benefits consultant","n/a"
"FMB Equibanc,"Inc."","Director","F. Wendell Brannen","Director","Farmers & Merchants Bank","2017","Retired Farm Supply Dealer","n/a"
"FMB Equibanc,"Inc."","Director","J. Lee Cromley","Director","Farmers & Merchants Bank","2017","Farmer","n/a"
"FMB Equibanc,"Inc."","Director","J. Lee Cromley","CEO","Cromley Farms,"Inc."","2017","Farmer","n/a"
"FMB Equibanc,"Inc."","Director","J. Lee Cromley","n/a","Black Creek Farms","2017","Farmer","n/a"
"FMB Equibanc,"Inc."","Director","J. Lee Cromley","n/a","Cromley Family Farms,"LLP"","2017","Farmer","n/a"
"FMB Equibanc,"Inc."","Director","Gary M. Davis","Chairman of the Board of Directors","Farmers & Merchants Bank","2017","Certified Public Accountant and restaurant franchisee","n/a"
"FMB Equibanc,"Inc."","Director","Gary M. Davis","Owner and President","GMD Services,"Inc."","2017","Certified Public Accountant and restaurant franchisee","n/a"
"FMB Equibanc,"Inc."","Director","Gerald Edenfield","Director","Farmers & Merchants Bank","2017","Attorney","n/a"
"FMB Equibanc,"Inc."","Director","Gerald Edenfield","Partner","Edenfield,"Cox","Bruce & Classens PC"","2017","Attorney","n/a"
"FMB Equibanc,"Inc."","Director","Gerald Edenfield","n/a","Edenfield & Cox PC","2017","Attorney","n/a"
"FMB Equibanc,"Inc."","Director","Gerald Edenfield","n/a","E & C Group LLC","2017","Attorney","n/a"
"FMB Equibanc,"Inc."","Director","Gerald Edenfield","n/a","Gerald Edenfield Farms LLC","2017","Attorney","n/a"
"FMB Equibanc,"Inc."","Director","Douglas H. Lambert","Director","Farmers & Merchants Bank","2017","Hotel development and management","n/a"
"FMB Equibanc,"Inc."","Director","Douglas H. Lambert","President","Southeastern Hospitality Services","2017","Hotel development and management","n/a"
"FMB Equibanc,"Inc."","Director","Douglas H. Lambert","n/a","Southeastern Airport Services","2017","Hotel development and management","n/a"
"FMB Equibanc,"Inc."","Director","Douglas H. Lambert","n/a","Market Pointe LLC","2017","Hotel development and management","n/a"
"FMB Equibanc,"Inc."","Director","Douglas H. Lambert","n/a","Savannah Airport Lodging","2017","Hotel development and management","n/a"
"FMB Equibanc,"Inc."","Director","Douglas H. Lambert","n/a","Golf Sierra LLC","2017","Hotel development and management","n/a"
"FMB Equibanc,"Inc."","Director","Douglas H. Lambert","n/a","JD Aviation LLC","2017","Hotel development and management","n/a"
"FMB Equibanc,"Inc."","Director","Douglas H. Lambert","n/a","Lambert Rentals","2017","Hotel development and management","n/a"
"FMB Equibanc,"Inc."","President","W. Brett Morgan","Director","Farmers & Merchants Bank","2017","n/a","n/a"
"FMB Equibanc,"Inc."","CEO","W. Brett Morgan","President","Farmers & Merchants Bank","2017","n/a","n/a"
"FMB Equibanc,"Inc."","Director","W. Brett Morgan","CEO","Farmers & Merchants Bank","2017","n/a","n/a"
"FMB Equibanc,"Inc."","President","Charles R. Nessmith","President","FMB Properties,"Inc."","2017","n/a","n/a"
"FMB Equibanc,"Inc."","CEO","Charles R. Nessmith","Administrator","FMB 2005 Capital Trust I","2017","n/a","n/a"
"FMB Equibanc,"Inc."","Director","Andrew C. Oliver","CEO","A. M. Braswell,"Jr. Food Co."","2017","President of wholesale & specialty food manufacturer","n/a"
"FMB Equibanc,"Inc."","Director","Jeffrey D. Pope","President","Pope Construction Company,"Inc."","2017","Commercial building contractor","n/a"
"FMB Equibanc,"Inc."","Director","Jeffrey D. Pope","n/a","Pope Group,"Inc."","2017","Commercial building contractor","n/a"
"FMB Equibanc,"Inc."","Director","Jeffrey D. Pope","n/a","B & J Investment Properties,"LLC"","2017","Commercial building contractor","n/a"
"FMB Equibanc,"Inc."","Director","Jeffrey D. Pope","n/a","JNCJ,"LLC"","2017","Commercial building contractor","n/a"
"FMB Equibanc,"Inc."","Director","Jeffrey D. Pope","n/a","RDJ,"LLC"","2017","Commercial building contractor","n/a"
"FMB Equibanc,"Inc."","Corporate Secretary","Dwayne E. Rocker","n/a","n/a","2017","n/a","n/a"
"FMB Equibanc,"Inc."","(principal accounting officer)","Dwayne E. Rocker","Executive Vice President/Chief Financial Officer/Corporate Secretary","Farmers & Merchants Bank","2017","n/a","n/a"
"FMB Equibanc,"Inc."","Corporate Secretary","Dwayne E. Rocker","Secretary/Treasurer","FMB Properties,"Inc."","2017","n/a","n/a"
"FMB Equibanc,"Inc."","(principal accounting officer)","Dwayne E. Rocker","Administrator","FMB 2005 Capital Trust I","2017","n/a","n/a"
