```csv
SECURITIES HOLDERS CSV
"Bank","Town","Fiscal Year","Owner Name","Stock Class","Number of Shares","Percentage of Ownership","RSSD_ID"
"First Commercial Bancshares,"Inc."","n/a","2020","NONE","n/a","n/a","n/a","n/a"
```
```csv
INSIDERS CSV
"Bank","Internal Title","Person","External Title","Affiliation","Fiscal Year","Occupation","RSSD_ID"
"First Commercial Bancshares,"Inc."","President/CEO/Director","Alan H. Walters","n/a","n/a","2020","N/A","n/a"
"First Commercial Bancshares,"Inc."","Sr. Vice President / Chief Financial Officer","Robert Halford","n/a","n/a","2020","N/A","n/a"
"First Commercial Bancshares,"Inc."","Director","Mickey R. Aldridge","CPA","n/a","2020","CPA","n/a"
"First Commercial Bancshares,"Inc."","Director","Phillip W. Bowman","Director","William H. Polk & Co,"CPA's"","2020","Metal Sales","n/a"
"First Commercial Bancshares,"Inc."","Director","Phillip W. Bowman","Director","William H. Polk & Co.,"CPA's"","2020","Metal Sales","n/a"
"First Commercial Bancshares,"Inc."","Director","Phillip W. Bowman","Director","P.A. Real Estate,"LLC"","2020","Metal Sales","n/a"
"First Commercial Bancshares,"Inc."","Director","Phillip W. Bowman","Director","Great Writing & Evaluation Network,"LLC"","2020","Metal Sales","n/a"
"First Commercial Bancshares,"Inc."","Director","Phillip W. Bowman","Director","Real Property Managers,"LLC"","2020","Metal Sales","n/a"
"First Commercial Bancshares,"Inc."","Director","Phillip W. Bowman","Director","DeSoto Banc Properties,"LLC"","2020","Metal Sales","n/a"
"First Commercial Bancshares,"Inc."","Director","Charles T. Cannada","Director","Specialty Metals Supply,"Inc."","2020","Investor","n/a"
"First Commercial Bancshares,"Inc."","Director","Charles T. Cannada","Director","2091 Main Street,"LLC"","2020","Investor","n/a"
"First Commercial Bancshares,"Inc."","Director","Charles T. Cannada","Director","Madison Capital Partners,"LLC"","2020","Investor","n/a"
"First Commercial Bancshares,"Inc."","Director","Charles T. Cannada","Director","MSBRP FCB,"LLC"","2020","Investor","n/a"
"First Commercial Bancshares,"Inc."","Director","Mark S. Bounds","Owner","Mark S. Bounds Realty Partners,"Inc."","2020","Real Estate Broker","n/a"
"First Commercial Bancshares,"Inc."","Director","M. Ray Grubbs","Member","MRT,"LLC"","2020","Professor","n/a"
"First Commercial Bancshares,"Inc."","Director","James W. Hood","Director","MOCA,"LLC"","2020","Investor","n/a"
"First Commercial Bancshares,"Inc."","Director","Gerry Ann Houston","Oncologist","Hospice Ministries,"Inc."","2020","Physician","n/a"
"First Commercial Bancshares,"Inc."","Director","G. Bennett Hubbard,"Jr."","Owner","Providence Holdings,"LLC"","2020","Healthcare Management","n/a"
"First Commercial Bancshares,"Inc."","Director","G. Bennett Hubbard,"Jr."","Owner","Advanced Healthcare Management,"Inc."","2020","Healthcare Management","n/a"
"First Commercial Bancshares,"Inc."","Director","G. Bennett Hubbard,"Jr."","Owner","BH2 Investments,"LLC"","2020","Healthcare Management","n/a"
"First Commercial Bancshares,"Inc."","Director","G. Bennett Hubbard,"Jr."","Owner","Stonebrook,"Inc."","2020","Healthcare Management","n/a"
"First Commercial Bancshares,"Inc."","Director","G. Bennett Hubbard,"Jr."","Owner","Pineland Timber,"Inc."","2020","Healthcare Management","n/a"
"First Commercial Bancshares,"Inc."","Director","G. Bennett Hubbard,"Jr."","Owner","Advanced Design & Construction,"LLC"","2020","Healthcare Management","n/a"
"First Commercial Bancshares,"Inc."","Director","G. Bennett Hubbard,"Jr."","Owner","DeSoto Healthcare,"Inc."","2020","Healthcare Management","n/a"
"First Commercial Bancshares,"Inc."","Director","G. Bennett Hubbard,"Jr."","Owner","DeSoto Holdings,"Inc."","2020","Healthcare Management","n/a"
"First Commercial Bancshares,"Inc."","Director","G. Bennett Hubbard,"Jr."","Owner","DeSoto Leasing,"LLC"","2020","Healthcare Management","n/a"
"First Commercial Bancshares,"Inc."","Director","G. Bennett Hubbard,"Jr."","Owner","Dry Creek Management","2020","Healthcare Management","n/a"
"First Commercial Bancshares,"Inc."","Director","Matthew R. James","Member","The Paula Pruet James Family Trust","2020","Oil & Gas","n/a"
"First Commercial Bancshares,"Inc."","Director","Matthew R. James","Member","Matthew Randolph James Grantor Trust","2020","Oil & Gas","n/a"
"First Commercial Bancshares,"Inc."","Director","Matthew R. James","Member","Matthew Randolph James Trust","2020","Oil & Gas","n/a"
"First Commercial Bancshares,"Inc."","Director","J. David Marsh,"III"","President","Benchmark Construction Corporation","2020","Contruction","n/a"
"First Commercial Bancshares,"Inc."","Director","Steven G. Rogers","Managing Member","Rogers and Associates,"LLC"","2020","Real Estate","n/a"
"First Commercial Bancshares,"Inc."","Director","Thomas A. Stansell","Director","Little Timber,"LLC"","2020","Timber Management","n/a"
"First Commercial Bancshares,"Inc."","Director","Thomas A. Stansell","Director","Southeastern Timber Products,"LLC"","2020","Timber Management","n/a"
"First Commercial Bancshares,"Inc."","Director","T Calvin Wells","Parter","Phelps Dunbar,"LLP"","2020","Attorney","n/a"
"First Commercial Bancshares,"Inc."","n/a","Curtis J Gabardi","Executive Advisor & CEO - In Wait","n/a","2020","Executive Advisor & CEO - In Wait","n/a"
```
