```text
### SECURITIES HOLDERS CSV
"Bank","Town","Fiscal Year","Owner Name","Stock Class","Number of Shares","Percentage of Ownership","RSSD_ID"
"SunMark Bancshares,"Inc."","Hawkinsville,"Georgia"","2018","Jennings Family Trust III","common stock","5061","31.22%","n/a"
"SunMark Bancshares,"Inc."","Hawkinsville,"Georgia"","2018","Jennings Family Trust IV","common stock","4896","30.20%","n/a"
"SunMark Bancshares,"Inc."","Hawkinsville,"Georgia"","2018","Michael D. McClain","common stock","1089","6.72%","n/a"
### INSIDERS CSV
"Bank","Internal Title","Person","External Title","Affiliation","Fiscal Year","Occupation","RSSD_ID"
"SunMark Bancshares,"Inc."","Director","Thomas L. Arnold","n/a","n/a","2018","Retired President,"SunMark Community Bank"","100236"
"SunMark Bancshares,"Inc."","Director","Thomas L. Arnold","Owner","Royal Care,"Inc."","2018","Retired President,"SunMark Community Bank"","100236"
"SunMark Bancshares,"Inc."","Director","Thomas L. Arnold","Owner","Tri South Management,"Inc."","2018","Retired President,"SunMark Community Bank"","100236"
"SunMark Bancshares,"Inc."","Director","Thomas L. Arnold","Owner","Kingsford of Warner Robins,"Inc."","2018","Retired President,"SunMark Community Bank"","100236"
"SunMark Bancshares,"Inc."","Director","Shaw Blackmon,"III"","President & CEO","National Bank Products","2018","Principal Occupation is President & CEO of National Bank Products","100236"
"SunMark Bancshares,"Inc."","Director","Rob Brooks III","CEO","Relyant Communications","2018","Principal Occupation is CEO Relyant Communications","100236"
"SunMark Bancshares,"Inc."","Director","Rob Brooks III","Director","Central Georgia Joint Dev. Authority","2018","Principal Occupation is CEO Relyant Communications","100236"
"SunMark Bancshares,"Inc."","Director","John D. Campbell","Administrator","Perry Hospital","2018","Principal Occupation is Administrator,"Perry Hospital"","100236"
"SunMark Bancshares,"Inc."","Director","John D. Campbell","Board Chairman","Healthcare Services Center Inc.","2018","Principal Occupation is Administrator,"Perry Hospital"","100236"
"SunMark Bancshares,"Inc."","Director","David Cleveland","Owner and Manager","Cleveland Tree Company","2018","Principal Occupation is Owner and Manager of Cleveland Tree Company","100236"
"SunMark Bancshares,"Inc."","Director","David Cleveland","Owner","Cleveland Organics","2018","Principal Occupation is Owner and Manager of Cleveland Tree Company","100236"
"SunMark Bancshares,"Inc."","Director","David Cleveland","Owner","Double Q Pecan","2018","Principal Occupation is Owner and Manager of Cleveland Tree Company","100236"
"SunMark Bancshares,"Inc."","Director","David Cleveland","Owner","Morning Coffee in Perry,"GA"","2018","Principal Occupation is Owner and Manager of Cleveland Tree Company","100236"
"SunMark Bancshares,"Inc."","Director","Jeannette G. Ford","n/a","n/a","2018","Retired President,"SunMark Community Bank"","100236"
"SunMark Bancshares,"Inc."","Director","Jeannette G. Ford","Owner","Southern Care Management,"Inc."","2018","Retired President,"SunMark Community Bank"","100236"
"SunMark Bancshares,"Inc."","Director","Jeannette G. Ford","Owner","Royal Care,"Inc."","2018","Retired President,"SunMark Community Bank"","100236"
"SunMark Bancshares,"Inc."","Director","Jeannette G. Ford","Owner","Tri South Management,"Inc."","2018","Retired President,"SunMark Community Bank"","100236"
"SunMark Bancshares,"Inc."","Vice President","Ben H. Griffin,"Jr."","n/a","n/a","2018","Principal Occupation is Vice President,"Community Health Services of Georgia"","100236"
"SunMark Bancshares,"Inc."","Vice President","Ben H. Griffin,"Jr."","100% Owner","GA Hospitality Management,"LLC"","2018","Principal Occupation is Vice President,"Community Health Services of Georgia"","100236"
"SunMark Bancshares,"Inc."","Chairman","W. M. Jennings,"III"","Partner","The W. Mansfield Jennings,"LP"","2018","Principal Occupation is Partner,"The W. Mansfield Jennings","LP"","100236"
"SunMark Bancshares,"Inc."","Director","James C. Liipfert,"Jr."","Secretary-Treasurer","A.M. Bickley Chemical,"Inc."","2018","Principal Occupation is Secretary-Treasurer for A.M. Bickley Chemical,"Inc."","100236"
"SunMark Bancshares,"Inc."","Emeritus Director","Michael D. McClain","President & CEO","Geneseo Communications,"Inc."","2018","Principal Occupation is President & CEO of Geneseo Communications,"Inc."","100236"
"SunMark Bancshares,"Inc."","n/a","Meredith J. McDaniel","n/a","n/a","2018","Principal Occupation is Homemaker","100236"
"SunMark Bancshares,"Inc."","Director & Vice President","Gary M. McLure","n/a","n/a","2018","Principal Occupation is President SunMark Community Bank","100236"
"SunMark Bancshares,"Inc."","Director","Larry Snellgrove","Developer","SunMark Bancshares,"Inc."","2018","Principal Occupation is Developer","100236"
"SunMark Bancshares,"Inc."","Director","H. Jay Walker,"III"","Attorney","Walker Law Firm","2018","Principal Occupation is Attorney - Walker Law Firm;","100236"
"SunMark Bancshares,"Inc."","Director","H. Jay Walker,"III"","n/a","Houston Driver Improvement Clinic","2018","Principal Occupation is Attorney - Walker Law Firm;","100236"
"SunMark Bancshares,"Inc."","Director","H. Jay Walker,"III"","n/a","Houston County Board of Commissioners","2018","Principal Occupation is Attorney - Walker Law Firm;","100236"
```
