```csv
### SECURITIES HOLDERS CSV
"Bank","Town","Fiscal Year","Owner Name","Stock Class","Number of Shares","Percentage of Ownership","RSSD_ID"
"CFB Bancshares,"Inc."","Oak Ridge,"TN"","2014","James Wilson","Common Stock","23388","6%","n/a"
"CFB Bancshares,"Inc."","Wartburg,"TN"","2014","n/a","n/a","n/a","n/a","3135462"
### INSIDERS CSV
"Bank","Internal Title","Person","External Title","Affiliation","Fiscal Year","Occupation","RSSD_ID"
"Citizens First Bank","Director","Clyde Darnell","Director","Four Star Properties","2014","Retired Grocer","n/a"
"Citizens First Bank","Director","Clyde Darnell","Director","Morgan Co. Broadcasting","2014","Retired Grocer","n/a"
"Citizens First Bank","Director","Clyde Darnell","General Partner","Greenview Farms","2014","Retired Grocer","n/a"
"Citizens First Bank","Director","Clyde Darnell","General Partner","Darnell Rentals","2014","Retired Grocer","n/a"
"Citizens First Bank","Director","David Goodman","Sole Proprietor","Goodman Farms","2014","Timberman/Farmer","n/a"
"Citizens First Bank","Director","Joe Cross","n/a","n/a","2014","Pharmacist","n/a"
"Citizens First Bank","Director","Vander Murray","Sole Proprietor","VJ's Exxon","2014","Businessman","n/a"
"Citizens First Bank","Director","Vander Murray","Sole Proprietor","Tobacco Town","2014","Businessman","n/a"
"Citizens First Bank","Director","Vander Murray","Sole Proprietor","Imprint Impressions","2014","Businessman","n/a"
"Citizens First Bank","Director","Vander Murray","General Partner","M4 Investments","2014","Businessman","n/a"
"Citizens First Bank","Director","Vander Murray","MCM Development LLC dba","Pizza Inn","2014","Businessman","n/a"
"Citizens First Bank","Director","Vander Murray","Lincoln's Sports Bar & Grill","Lincoln's Sports Bar & Grill","2014","Businessman","n/a"
"Citizens First Bank","Director","Steve Smith","Pres. & Director","Smith & Smith,"P.C."","2014","Dentist","n/a"
"Citizens First Bank","Director & Chairman","James F. Wilson","Pres. & Chair.","Wilson & Brooks,"P.C."","2014","Attorney","n/a"
"Citizens First Bank","Director & Chairman","James F. Wilson","Pres. & Chair.","W. Group Properties,"Inc."","2014","Attorney","n/a"
"Citizens First Bank","Director & CEO","Billy Rice","General Partner","HLR Investors","2014","CEO Citizens First Bank","n/a"
"Citizens First Bank","Director & CFO","Wendell Langley","General Partner","HLR Investors","2014","President & CFO Citizens First Bank","n/a"
"Citizens First Bank","Director","Larry D Williams","Sole Proprietor","Tubby's Construction","2014","Business Owner","n/a"
"Citizens First Bank","Secretary","Elizabeth Maden","n/a","n/a","2014","Retired VP of Citizens First Bank","n/a"
```
