```text
### SECURITIES HOLDERS CSV
"Bank","Town","Fiscal Year","Owner Name","Stock Class","Number of Shares","Percentage of Ownership","RSSD_ID"
"FNBMD Bancshares,"Inc."","Mount Dora,"FL"","2018","Samuel S. Sadler,"III as trustee of the William T Bland GST Non-Exempt QTip Trust"","n/a","112862","17.27%","n/a"
"FNBMD Bancshares,"Inc."","Mount Dora,"FL"","2018","Samuel S. Sadler,"III as trustee of the William T Bland GST Exempt QTip Trust Dtd 1/24/18"","n/a","26150","4.00%","n/a"
"FNBMD Bancshares,"Inc."","Mount Dora,"FL"","2018","Robert D. White as trustee of the George J. White Irrevocable Trust","n/a","40200","6.15%","n/a"
### INSIDERS CSV
"Bank","Internal Title","Person","External Title","Affiliation","Fiscal Year","Occupation","RSSD_ID"
"FNMD Bancshares,"Inc."","Director","Gene A. Batson","Director","Batson Greenhouse,"Inc."","2018","Batson Greenhouse,"Inc."","n/a"
"FNMD Bancshares,"Inc."","Director","Todd M. Faden","Director","Faden Builders,"Inc."","2018","Faden Builders,"Inc."","n/a"
"FNMD Bancshares,"Inc."","Director","J. Vann Gannaway","Director","Vann Gannaway Chevrolet,"Inc."","2018","Vann Gannaway Chevrolet,"Inc."","n/a"
"FNMD Bancshares,"Inc."","Director and Chairman of the Board","John D. Pease,"III"","n/a","n/a","2018","n/a","n/a"
"FNMD Bancshares,"Inc."","Director,"Executive Vice President and Trust Officer"","John D. Pease,"IV"","n/a","n/a","2018","n/a","n/a"
"FNMD Bancshares,"Inc."","Director","Del G. Potter","Attorney at Law","Bowen & Schroth PA","2018","Attorney- Bowen & Schroth PA","n/a"
"FNMD Bancshares,"Inc."","Director","Glenn R. Rogers","President","Zellwin Farms Company","2018","Zellwin Farms Company","n/a"
"FNMD Bancshares,"Inc."","Director,"and Corporate Secretary"","Samuel S. Sadler,"III"","Director,"and Owner/Director"","Sam S. Sadler,"III Inc."","2018","Sam S. Sadler,"III Inc."","n/a"
"FNMD Bancshares,"Inc."","Director","J. Elliott Seabrook","n/a","n/a","2018","Retired President CITROSUCO","n/a"
"FNMD Bancshares,"Inc."","Director","Edee Waite-Robinson","n/a","Viva Gourmet,"LLC"","2018","n/a","n/a"
"FNMD Bancshares,"Inc."","Vice Chairman of the Board","Robert D. White","n/a","n/a","2018","First National Bank of Mount Dora","n/a"
"FNMD Bancshares,"Inc."","Senior Vice President,"CFO and Cashier"","Andrew T. Kurtz","n/a","SSA Partners,"LLC"","2018","First National Bank of Mount Dora","n/a"
```
