```text
### SECURITIES HOLDERS CSV
"Bank","Town","Fiscal Year","Owner Name","Stock Class","Number of Shares","Percentage of Ownership","RSSD_ID"
"First Columbia Bancorp,"Inc."","Lake City,"FL"","2017","Estate of Stafford Lester Scaff,"Jr."","common stock","3985100","91.33%","n/a"
"First Columbia Bancorp,"Inc."","Lake City,"FL"","2017","Jenny Drawdy","n/a","n/a","30.45%","n/a"
"First Columbia Bancorp,"Inc."","Lake City,"FL"","2017","David Goolsby","n/a","n/a","30.44%","n/a"
"First Columbia Bancorp,"Inc."","Lake City,"FL"","2017","Gary Scaff","n/a","n/a","30.44%","n/a"
### INSIDERS CSV
"Bank","Internal Title","Person","External Title","Affiliation","Fiscal Year","Occupation","RSSD_ID"
"First Columbia Bancorp,"Inc."","Vice-Chairman; Director","Gordon P. Summers","Manager; Co-Manager","Pineroots,"LLC"","2017","Attorney at Law","n/a"
"First Columbia Bancorp,"Inc."","Vice-Chairman; Director","Gordon P. Summers","Manager; Co-Manager","Summers,"Summers & Allbritton","LLC"","2017","Attorney at Law","n/a"
"First Columbia Bancorp,"Inc."","CEO; SVP Admin. & Reg. Columbia Bank","David Bridgeman","n/a","n/a","2017","n/a","n/a"
"First Columbia Bancorp,"Inc."","President; Managing Member Columbia Bank","Jenny Drawdy","n/a","Scaff's Supermarkets,"LLC"","2017","Managing Member Convenience Stores CPA","n/a"
"First Columbia Bancorp,"Inc."","President; Managing Member Columbia Bank","Jenny Drawdy","n/a","Bright & White Laundromat,"LLC"","2017","Managing Member Convenience Stores CPA","n/a"
"First Columbia Bancorp,"Inc."","President; Managing Member Columbia Bank","Jenny Drawdy","n/a","Drawdy Enterprises LLC","2017","Managing Member Convenience Stores CPA","n/a"
"First Columbia Bancorp,"Inc."","President; Managing Member Columbia Bank","Jenny Drawdy","n/a","Estate of Stafford Lester Scaff,"Jr."","2017","Managing Member Convenience Stores CPA","n/a"
"First Columbia Bancorp,"Inc."","President; Managing Member Columbia Bank","Jenny Drawdy","n/a","Sandy Pines of Madison,"Inc."","2017","Managing Member Convenience Stores CPA","n/a"
"First Columbia Bancorp,"Inc."","President; Managing Member Columbia Bank","Jenny Drawdy","n/a","Wen-One of Florida Inc.","2017","Managing Member Convenience Stores CPA","n/a"
"First Columbia Bancorp,"Inc."","President; Managing Member Columbia Bank","Jenny Drawdy","n/a","Scaff's Inc.","2017","Managing Member Convenience Stores CPA","n/a"
"First Columbia Bancorp,"Inc."","Director; Secretary/Treasurer; President & Owner Columbia Bank","Michael Collins","n/a","C&G Manufactured Homes","2017","Owner Manufactured Homes","n/a"
"First Columbia Bancorp,"Inc."","Director; Secretary/Treasurer; President & Owner Columbia Bank","Michael Collins","n/a","Normandy Homes of Jacksonville","2017","Owner Manufactured Homes","n/a"
"First Columbia Bancorp,"Inc."","Director; Secretary/Treasurer; President & Owner Columbia Bank","Michael Collins","n/a","C&G Homes of Chiefland","2017","Owner Manufactured Homes","n/a"
"First Columbia Bancorp,"Inc."","Director; Secretary/Treasurer; President & Owner Columbia Bank","Michael Collins","n/a","R&R,"Inc."","2017","Owner Manufactured Homes","n/a"
"First Columbia Bancorp,"Inc."","Director; Secretary/Treasurer; President & Owner Columbia Bank","Michael Collins","n/a","Collins Investments","2017","Owner Manufactured Homes","n/a"
"First Columbia Bancorp,"Inc."","Director; Secretary/Treasurer; President & Owner Columbia Bank","Michael Collins","n/a","Collins & Torrans,"LLC"","2017","Owner Manufactured Homes","n/a"
"First Columbia Bancorp,"Inc."","Director; President Columbia Bank","Dr. Ronald Foreman","President","Suwannee County Holdings,"LLC"","2017","Owner Eye Care Center","n/a"
"First Columbia Bancorp,"Inc."","Director; President Columbia Bank","Dr. Ronald Foreman","President","Vision,"Surgery & Lasers","Inc."","2017","Owner Eye Care Center","n/a"
"First Columbia Bancorp,"Inc."","Chairman & Director; President Columbia Bank","Richard Johnson","n/a","Richard J. Johnson,"CPA PLLC"","2017","CPA","n/a"
"First Columbia Bancorp,"Inc."","Director; Director Columbia Bank","David Goolsby","n/a","Estate of Stafford Lester Scaff,"Jr."","2017","County Property Appraiser","n/a"
"First Columbia Bancorp,"Inc."","Director; Director Columbia Bank","David Goolsby","n/a","Sandy Pines of Madison,"Inc."","2017","County Property Appraiser","n/a"
"First Columbia Bancorp,"Inc."","Director; Director Columbia Bank","David Goolsby","n/a","Wen-One of Florida Inc.","2017","County Property Appraiser","n/a"
"First Columbia Bancorp,"Inc."","n/a","Gary Scaff","n/a","Estate of Stafford Lester Scaff,"Jr."","2017","n/a","n/a"
"First Columbia Bancorp,"Inc."","CFO/SVP","Kimberly Cox","n/a","n/a","2017","n/a","n/a"
```
