```csv
### SECURITIES HOLDERS CSV
"Bank","Town","Fiscal Year","Owner Name","Stock Class","Number of Shares","Percentage of Ownership","RSSD_ID"
"Commerce National Bankshares of Florida,"Inc"","Daytona Beach,"FL"","2023","JCF 2005 Descendants Trust","common stock","2483843","72.364%","n/a"
### INSIDERS CSV
"Bank","Internal Title","Person","External Title","Affiliation","Fiscal Year","Occupation","RSSD_ID"
"Commerce National Bankshares of Florida,"Inc"","Director","Russell Barkett","n/a","n/a","2023","Retired","n/a"
"Commerce National Bankshares of Florida,"Inc"","Director","Jennifer F. Bates","Director","US Transportation Leasing Co.,"LLC"","2023","Director/France Enterprises,"Inc."","n/a"
"Commerce National Bankshares of Florida,"Inc"","Director","Jennifer F. Bates","Director","Madeline Holdings Co. LLC","2023","Director/France Enterprises,"Inc."","n/a"
"Commerce National Bankshares of Florida,"Inc"","Director","Jennifer F. Bates","Director","Pioneer Development Co.,"LLC"","2023","Director/France Enterprises,"Inc."","n/a"
"Commerce National Bankshares of Florida,"Inc"","Director","Jennifer F. Bates","Director","Fifty 50 Development Co.,"LLC"","2023","Director/France Enterprises,"Inc."","n/a"
"Commerce National Bankshares of Florida,"Inc"","Director","Jennifer F. Bates","Director","J. Dough Investments,"LLC"","2023","Director/France Enterprises,"Inc."","n/a"
"Commerce National Bankshares of Florida,"Inc"","Director","Jennifer F. Bates","Director","MAE Aviation,"LLC"","2023","Director/France Enterprises,"Inc."","n/a"
"Commerce National Bankshares of Florida,"Inc"","Director","Jennifer F. Bates","Director","Winter Park Cycles","2023","Director/France Enterprises,"Inc."","n/a"
"Commerce National Bankshares of Florida,"Inc"","Director","Jennifer F. Bates","Director","Mr. Suds Carwash,"LLC"","2023","Director/France Enterprises,"Inc."","n/a"
"Commerce National Bankshares of Florida,"Inc"","Director","Jennifer F. Bates","Director","Clean Scene Carwash - Parklane LLC","2023","Director/France Enterprises,"Inc."","n/a"
"Commerce National Bankshares of Florida,"Inc"","Director","Jennifer F. Bates","Director","Mr. Suds Carwash - Two Notch,"LLC"","2023","Director/France Enterprises,"Inc."","n/a"
