```csv
SECURITIES HOLDERS CSV
"Bank","Town","Fiscal Year","Owner Name","Stock Class","Number of Shares","Percentage of Ownership","RSSD_ID"
"Bank of Camilla","Camilla,"GA"","2021","Willene O'Neal Muggridge Asset Management Trust","n/a","8484","69.3","124830"
"Bank of Camilla","Camilla,"GA"","2021","Ray T. Muggridge III and Melanie M. Kemp,"Trustees"","n/a","8484","69.3","124830"
"Bank of Camilla","Camilla,"GA"","2021","William H. Butler Marital Trust B","n/a","1068","8.7","124830"
"Bank of Camilla","Camilla,"GA"","2021","Ethelyn Butler,"Trustee"","n/a","1068","8.7","124830"
"Bank of Camilla","Camilla,"GA"","2021","Janet Butler Stallings","n/a","800","6.5","124830"
"Bank of Camilla","Thomaston,"GA"","2021","David E. Wright","n/a","760","6.2","124830"
```
```csv
INSIDERS CSV
"Bank","Internal Title","Person","External Title","Affiliation","Fiscal Year","Occupation","RSSD_ID"
"Bank of Camilla","Chairman","Ray T. Muggridge,"III"","Chairman","Camilla Builders Supply Inc","2021","Banking/Finance","124830"
"Bank of Camilla","Chairman","Ray T. Muggridge,"III"","Director","Camilla Builders Supply Inc","2021","Banking/Finance","124830"
"Bank of Camilla","Director","Ray T. Muggridge,"III"","Chairman","RTM Associates Inc","2021","Banking/Finance","124830"
"Bank of Camilla","Director","Ray T. Muggridge,"III"","Director","RTM Associates Inc","2021","Banking/Finance","124830"
"Bank of Camilla","Director","Ray T. Muggridge,"III"","Chairman","RMBC Inc","2021","Banking/Finance","124830"
"Bank of Camilla","Director","Ray T. Muggridge,"III"","Director","RMBC Inc","2021","Banking/Finance","124830"
"Bank of Camilla","Director","Ray T. Muggridge,"III"","Partner","RMBC Enterprises LLC","2021","Banking/Finance","124830"
"Bank of Camilla","Director","Ray T. Muggridge,"III"","Partner","RMBC Enterprises","2021","Banking/Finance","124830"
"Bank of Camilla","Director","Ray T. Muggridge,"III"","Partner,"Secretary"","Muggridge & Wimberly Limited LLC","2021","Banking/Finance","124830"
"Bank of Camilla","Director","Ray T. Muggridge,"III"","Secretary","Pelham Oil & Fertilizer Inc","2021","Banking/Finance","124830"
"Bank of Camilla","Director","Ray T. Muggridge,"III"","Co-Trustee","Willene O'Neal Muggridge Asset Management Trust","2021","Banking/Finance","124830"
"Bank of Camilla","Director","Ray T. Muggridge,"III"","CEO","619 Mountain Drive,"LLC"","2021","Banking/Finance","124830"
"Bank of Camilla","Director","Ray T. Muggridge,"III"","CFO","619 Mountain Drive,"LLC"","2021","Banking/Finance","124830"
"Bank of Camilla","Director","Ray T. Muggridge,"III"","Secretary","619 Mountain Drive,"LLC"","2021","Banking/Finance","124830"
"Bank of Camilla","Director","Ray T. Muggridge,"III"","Manager","R.M.B.C. Real Estate Management,"LLC"","2021","Banking/Finance","124830"
"Bank of Camilla","Director","Ray T. Muggridge,"III"","Co-Trustee","R.M.B.C. Real Estate Trust","2021","Banking/Finance","124830"
"Bank of Camilla","Director","Ray T. Muggridge,"III"","Co-Trustee","Willene O'Neal Muggridge Life Insurance Trust","2021","Banking/Finance","124830"
"Bank of Camilla","Director","E. Butler McDonald","Director","First Camilla Corp","2021","Retired Banking / Finance","124830"
"Bank of Camilla","Director","Donald E. Shirah","CEO","Red Hill Farm Enterprise Inc","2021","n/a","124830"
