```text
### SECURITIES HOLDERS CSV
"Bank","Town","Fiscal Year","Owner Name","Stock Class","Number of Shares","Percentage of Ownership","RSSD_ID"
"West Alabama Capital Corp.","Carrollton,"AL"","2016","Andrew C. Wade","n/a","88568","19.49%","n/a"
"West Alabama Capital Corp.","Carrollton,"AL"","2016","Andrew C. Wade","n/a","25635","5.64%","n/a"
"West Alabama Capital Corp.","Carrollton,"AL"","2016","Wade Family Partnership","n/a","80708","17.76%","n/a"
"West Alabama Capital Corp.","Carrollton,"AL"","2016","Gerry C. Wade","n/a","25635","5.64%","n/a"
"West Alabama Capital Corp.","Birmingham,"AL"","2016","Cheryl R. Alford","n/a","25500","5.61%","n/a"
### INSIDERS CSV
"Bank","Internal Title","Person","External Title","Affiliation","Fiscal Year","Occupation","RSSD_ID"
"West Alabama Capital Corp.","Chairman","Andrew C. Wade","n/a","Perrigin Farms,"LLC"","2016","Principal Shareholder","n/a"
"West Alabama Capital Corp.","President & Director","William R. Finney","n/a","n/a","2016","Vice President & Director","n/a"
"West Alabama Capital Corp.","Director & COO","Drew Wade","Director & Secretary/Treasurer","Marvel Center,"Inc."","2016","COO (West Alabama Bank & Trust)","n/a"
"West Alabama Capital Corp.","Director","W. O. Kirk","General Partner","Kirk Enterprises","2016","Retired District Judge/Attorney","n/a"
"West Alabama Capital Corp.","Director","Joe Lewis","Manager","JBL Alabama Properties LLC","2016","Retired","n/a"
"West Alabama Capital Corp.","Director","Joe Lewis","Manager","JBL Mississippi Properties LLC","2016","Retired","n/a"
"West Alabama Capital Corp.","Director","Joe Lewis","Manager","Joe & Claudia Lewis Properties LLC","2016","Retired","n/a"
"West Alabama Capital Corp.","Director","Drew Linn","Owner","GRADYCO,"LLC"","2016","Southland International Trucks,"Inc."","n/a"
"West Alabama Capital Corp.","Director","Drew Linn","n/a","AGL Properties","2016","Southland International Trucks,"Inc."","n/a"
"West Alabama Capital Corp.","Director","Drew Linn","n/a","Southland Trucks Inc.","2016","Southland International Trucks,"Inc."","n/a"
"West Alabama Capital Corp.","Director","Drew Linn","n/a","Linn Investments","2016","Southland International Trucks,"Inc."","n/a"
"West Alabama Capital Corp.","Director","J. Chris McCool","n/a","n/a","2016","District Attorney","n/a"
"West Alabama Capital Corp.","Secretary/Treas. and Director","Carol McKinzey","n/a","n/a","2016","Sr. VP/Human Resources Officer WABT","n/a"
"West Alabama Capital Corp.","Director","George Newman","n/a","G & J Alabama Properties,"LLC"","2016","Investment Properties","n/a"
"West Alabama Capital Corp.","Director","George Newman","n/a","Midtown Development Co,"LLC"","2016","Investment Properties","n/a"
"West Alabama Capital Corp.","Director","Mark Prater","n/a","n/a","2016","Retired - West Alabama Bank & Trust","n/a"
"West Alabama Capital Corp.","Director","Charles T. Swann,"Jr."","Partner","Kellann,"LLC"","2016","Regional Executive,"SVP West Alabama Bank & Trust"","n/a"
"West Alabama Capital Corp.","Director","Charles T. Swann,"Jr."","Partner","Swann,"LLC"","2016","Regional Executive,"SVP West Alabama Bank & Trust"","n/a"
"West Alabama Capital Corp.","Director","Robert E. Burns","Member","Band of Brothers Brewing Co,"LLC"","2016","Retired Telecom Executive","n/a"
"West Alabama Capital Corp.","Vice President & CFO","Nancy J. Turner","n/a","n/a","2016","SVP &CFO (West Alabama Bank &Trust)","n/a"
"West Alabama Capital Corp.","n/a","Karen Black","n/a","n/a","2016","VP & Senior Lending Officer (West Alabama Bank & Trust)","n/a"
"West Alabama Capital Corp.","n/a","Marshall Puckett","n/a","n/a","2016","Chief Technology Officer (West Alabama Bank & Trust","n/a"
"West Alabama Capital Corp.","n/a","Joseph Brad Williams","Member","GBW,"LLC"","2016","VP & Sr. Lending Officer (West Alabama Bank & Trust","n/a"
"West Alabama Capital Corp.","n/a","Michael Scott Christoff","n/a","ScoJo Properties,"LLC"","2016","Sr. VP & Loan Officer (West Alabama Bank & Trust","n/a"
"West Alabama Capital Corp.","n/a","Jay Parker","n/a","James L. Parker,"MD","Sole Proprietorship Owner"","2016","Physician Family Practice","n/a"
"West Alabama Capital Corp.","n/a","Jay Parker","n/a","LJW Properties,"LLC"","2016","Physician Family Practice","n/a"
"West Alabama Capital Corp.","n/a","Alisha Brookes Smith","n/a","n/a","2016","VP & Compliance Officer (West Alabama Bank & Trust)","n/a"
```
