```text
### SECURITIES HOLDERS CSV
"Bank","Town","Fiscal Year","Owner Name","Stock Class","Number of Shares","Percentage of Ownership","RSSD_ID"
"Bancorp of Lucedale,"Inc."","Lucedale,"MS"","2016","Douglas T. Luce,"Jr."","Common Stock","18819","17.38%","n/a"
"Bancorp of Lucedale,"Inc."","Lucedale,"MS"","2016","DTL,"Jr. Limited Partnership¹"","Common Stock","9315","8.60%","n/a"
"Bancorp of Lucedale,"Inc."","Lucedale,"MS"","2016","CMB,"Limited Partnership²"","Common Stock","8933","8.25%","n/a"
"Bancorp of Lucedale,"Inc."","Lucedale,"MS"","2016","Charles F. Brown,"III"","n/a","9955","9.19%","n/a"
"Bancorp of Lucedale,"Inc."","Mobile,"AL"","2016","JRL Family Limited Partnership³","Common Stock","16665","15.39%","n/a"
"Bancorp of Lucedale,"Inc."","Lucedale,"MS"","2016","DTL Sr.,"Limited Partnership¹"","n/a","9404","8.68%","n/a"
"Bancorp of Lucedale,"Inc."","Mobile,"AL"","2016","Jex R. Luce,"Jr."","Common Stock","16705","15.42%","n/a"
"Bancorp of Lucedale,"Inc."","Lucedale,"MS"","2016","Laurie Lee VanLingen","Common Stock","6407","5.92%","n/a"
"Bancorp of Lucedale,"Inc."","Lucedale,"MS"","2016","Luce Insurance,"Inc."","Common Stock","7396","6.83%","n/a"
### INSIDERS CSV
"Bank","Internal Title","Person","External Title","Affiliation","Fiscal Year","Occupation","RSSD_ID"
"Bancorp of Lucedale,"Inc."","Director","Wayne H. Brown","n/a","n/a","2016","Retired","n/a"
"Bancorp of Lucedale,"Inc."","Director/Chairman of the Board","Douglas T. Luce,"Jr."","n/a","Senior Property Management,"Inc."","2016","n/a","n/a"
"Bancorp of Lucedale,"Inc."","Director/Chairman of the Board","Douglas T. Luce,"Jr."","n/a","Douglas T. Luce,"Sr. Irrevocable Trust"","2016","n/a","n/a"
"Bancorp of Lucedale,"Inc."","Director","Jex R. Luce,"Jr."","n/a","Hawkins-Israel III Interiors","2016","Appraiser","n/a"
"Bancorp of Lucedale,"Inc."","Director","T.A. Wilder,"Jr."","n/a","n/a","2016","Retired","n/a"
"Bancorp of Lucedale,"Inc."","N/A","JRL Family Limited Partnership","n/a","n/a","2016","N/A","n/a"
"Bancorp of Lucedale,"Inc."","Secretary/Treasurer","Carla Lowery","n/a","n/a","2016","N/A","n/a"
"Bancorp of Lucedale,"Inc."","Director","Laurie L. VanLingen","n/a","n/a","2016","Real Estate","n/a"
"Bancorp of Lucedale,"Inc."","Director/Employee","Charles F. Brown,"IV"","n/a","CMB,"LP"","2016","Investment Banker","n/a"
```
