```text
### SECURITIES HOLDERS CSV
"Bank","Town","Fiscal Year","Owner Name","Stock Class","Number of Shares","Percentage of Ownership","RSSD_ID"
"Community Bancshares of Mississippi,"Inc."","Memphis,"Tennessee"","2021","First Horizon Bank","Sole Trustee","n/a","n/a","n/a"
"Community Bancshares of Mississippi,"Inc."","Flowood,"Mississippi"","2021","Thomas W. Colbert","n/a","1063622","22.96%","n/a"
"Community Bancshares of Mississippi,"Inc."","Flowood,"Mississippi"","2021","Colbert Stock,"L.P."","n/a","612017","13.21%","n/a"
"Community Bancshares of Mississippi,"Inc."","Flowood,"Mississippi"","2021","Colbert Family,"L.P."","n/a","16820","0.36%","n/a"
"Community Bancshares of Mississippi,"Inc."","Flowood,"Mississippi"","2021","Ann B. Colbert","n/a","154346","3.33%","n/a"
"Community Bancshares of Mississippi,"Inc."","Flowood,"Mississippi"","2021","Thomas W. Colbert,"Jr."","n/a","32347","0.70%","n/a"
"Community Bancshares of Mississippi,"Inc."","Brandon,"Mississippi"","2021","Community Bancshares of Mississippi,"Inc."","Employee Stock Ownership Plan","862616","18.62%","n/a"
### INSIDERS CSV
"Bank","Internal Title","Person","External Title","Affiliation","Fiscal Year","Occupation","RSSD_ID"
"Community Bancshares of Mississippi,"Inc."","Senior Chairman of the Board","Thomas W. Colbert","Chairman Emeritus","Community Bank of Mississippi","2021","Banker","n/a"
"Community Bancshares of Mississippi,"Inc."","Senior Chairman of the Board","Thomas W. Colbert","Chairman","Bankers Capital Corporation","2021","Banker","n/a"
"Community Bancshares of Mississippi,"Inc."","Senior Chairman of the Board","Thomas W. Colbert","Chairman","Colbert Foundation","2021","Banker","n/a"
"Community Bancshares of Mississippi,"Inc."","Senior Chairman of the Board","Thomas W. Colbert","General and Limited Partner","Colbert Stock,"L.P."","2021","Banker","n/a"
"Community Bancshares of Mississippi,"Inc."","Senior Chairman of the Board","Thomas W. Colbert","General and Limited Partner","Colbert Family,"L.P."","2021","Banker","n/a"
"Community Bancshares of Mississippi,"Inc."","Senior Chairman of the Board","Thomas W. Colbert","Sole Member","Refuge LLC","2021","Banker","n/a"
"Community Bancshares of Mississippi,"Inc."","Senior Chairman of the Board","Thomas W. Colbert","Member","Refuge Enterprises LLC","2021","Banker","n/a"
"Community Bancshares of Mississippi,"Inc."","Senior Chairman of the Board","Thomas W. Colbert","Chairman and Director","CB Foundation,"Inc."","2021","Banker","n/a"
"Community Bancshares of Mississippi,"Inc."","Chairman of the Board","Freddie J. Bagley","Chairman of the Board","Community Bank of Mississippi","2021","Banker","n/a"
"Community Bancshares of Mississippi,"Inc."","Chairman of the Board","Freddie J. Bagley","Trustee","FJB Revocable Living Trust","2021","Banker","n/a"
"Community Bancshares of Mississippi,"Inc."","Chairman of the Board","Freddie J. Bagley","President and Director","CB Foundation","2021","Banker","n/a"
"Community Bancshares of Mississippi,"Inc."","President\nChief Executive Officer","Charles W. Nicholson,"Jr."","President and CEO","Community Bank of Mississippi","2021","Banker","n/a"
"Community Bancshares of Mississippi,"Inc."","President\nChief Executive Officer","Charles W. Nicholson,"Jr."","Director","Community Operations,"Inc."","2021","Banker","n/a"
"Community Bancshares of Mississippi,"Inc."","President\nChief Executive Officer","Charles W. Nicholson,"Jr."","President and CEO","Community Bank Securities Corporation","2021","Banker","n/a"
"Community Bancshares of Mississippi,"Inc."","Chief Banking Officer","David M. Hughes","Chief Banking Officer","Community Bank of Mississippi","2021","Banker","n/a"
"Community Bancshares of Mississippi,"Inc."","Chief Banking Officer","David M. Hughes","Director","Community Operations,"Inc."","2021","Banker","n/a"
"Community Bancshares of Mississippi,"Inc."","Chief Operating Officer","Justin C. Martin","Chief Operating Officer","Community Bank of Mississippi","2021","Banker","n/a"
"Community Bancshares of Mississippi,"Inc."","Director","Thomas W. Colbert,"Jr."","Senior Vice President","Community Bank of Mississippi","2021","Banker","n/a"
"Community Bancshares of Mississippi,"Inc."","Director","Thomas W. Colbert,"Jr."","Partner","Colbert Stock,"L.P."","2021","Banker","n/a"
"Community Bancshares of Mississippi,"Inc."","Director","Thomas W. Colbert,"Jr."","Partner","Colbert Family,"L.P."","2021","Banker","n/a"
"Community Bancshares of Mississippi,"Inc."","Director","Thomas W. Colbert,"Jr."","President","Colbert Foundation","2021","Banker","n/a"
"Community Bancshares of Mississippi,"Inc."","Vice Chairman","Bobby R. Knox","Vice Chairman","Community Bank of Mississippi","2021","Banker","n/a"
"Community Bancshares of Mississippi,"Inc."","Vice Chairman","Bobby R. Knox","Presdient","Nox,"Inc."","2021","Banker","n/a"
"Community Bancshares of Mississippi,"Inc."","Director","S. L. Salter","n/a","n/a","2021","Education - MSU\nDirector of Public Affairs","n/a"
"Community Bancshares of Mississippi,"Inc."","Director","John H. Arledge","n/a","n/a","2021","Entergy\nVP of Public Affairs","n/a"
"Community Bancshares of Mississippi,"Inc."","Director","Robert D. Burroughs","President / Owner","Burroughs Diesel,"Inc."","2021","Business Owner","n/a"
"Community Bancshares of Mississippi,"Inc."","Director","Robert D. Burroughs","President/ Owner","McBurlow Leasing,"Inc."","2021","Business Owner","n/a"
"Community Bancshares of Mississippi,"Inc."","Director","Merrill P. Thomas","President / Owner","Merrill P. Thomas Co. Inc.","2021","Business Owner","n/a"
"Community Bancshares of Mississippi,"Inc."","Director","Chris G. Fountain","Vice President","Fountain Construction Company","2021","Business Owner","n/a"
"Community Bancshares of Mississippi,"Inc."","Director","Chris G. Fountain","Partner","Pagoda House LLC","2021","Business Owner","n/a"
