```text
### SECURITIES HOLDERS CSV
"Bank","Town","Fiscal Year","Owner Name","Stock Class","Number of Shares","Percentage of Ownership","RSSD_ID"
"Mountain Commerce Bancorp,"Inc."","Johnson City,"TN"","2017","William E. Edwards,"III"","Common Stock","321250","5.359%","3416965"
"Mountain Commerce Bancorp,"Inc."","Johnson City,"TN"","2017","William E. Edwards,"III"","Options on Common","72880","n/a","3416965"
"Mountain Commerce Bancorp,"Inc."","Johnson City,"TN"","2017","Kimberly Edwards,"IRA"","Common Stock","2765","0.046%","3416965"
"Mountain Commerce Bancorp,"Inc."","Johnson City,"TN"","2017","William E. Edwards,"III custodian William E. Edwards","IV"","Common Stock","250","0.004%","3416965"
"Mountain Commerce Bancorp,"Inc."","London,"UK"","2017","North Atlantic Smaller Companies Investment Trust,"PLC"","Common Stock","390000","6.506%","3416965"
"Mountain Commerce Bancorp,"Inc."","Chicago,"IL"","2017","Banc Fund VIII L.P.","Common Stock","146400","2.442%","3416965"
"Mountain Commerce Bancorp,"Inc."","Chicago,"IL"","2017","Banc Fund IX L.P","Common Stock","178600","2.980%","3416965"
"Mountain Commerce Bancorp,"Inc."","Arlington,"VA"","2017","EJF Sidecar Series LLC,"Series E"","Common Stock","295833","4.935%","3416965"
"Mountain Commerce Bancorp,"Inc."","Johnson City,"TN"","2017","Wood Investments,"LLC"","Common Stock","253966","4.237%","3416965"
"Mountain Commerce Bancorp,"Inc."","Johnson City,"TN"","2017","S. Franklin Wood","Common Stock","2000","0.033%","3416965"
"Mountain Commerce Bancorp,"Inc."","Johnson City,"TN"","2017","S. Franklin Wood","Options on Common","17500","n/a","3416965"
"Mountain Commerce Bancorp,"Inc."","Johnson City,"TN"","2017","Meredith Wood Seeley Investments,"LLC (sister)"","Common Stock","70115","1.170%","3416965"
### INSIDERS CSV
"Bank","Internal Title","Person","External Title","Affiliation","Fiscal Year","Occupation","RSSD_ID"
"Mountain Commerce Bancorp,"Inc."","Vice-Chairman,"President & CEO"","William E. Edwards,"III"","n/a","n/a","2017","N/A","n/a"
"Mountain Commerce Bancorp,"Inc."","Director","Wade H. Farmer","Member","Blackburn,"Childers & Steagall","PLC"","2017","CPA/Member","n/a"
"Mountain Commerce Bancorp,"Inc."","Director","Michael L. Hatcher","Partner","SAW,"LLC"","2017","CPA/Business Owner","n/a"
"Mountain Commerce Bancorp,"Inc."","Director","Michael L. Hatcher","Partner","SAW II,"LLC"","2017","CPA/Business Owner","n/a"
"Mountain Commerce Bancorp,"Inc."","Director","Michael L. Hatcher","Partner","Hatcher Hill Properties,"LLC"","2017","CPA/Business Owner","n/a"
"Mountain Commerce Bancorp,"Inc."","Director","Michael L. Hatcher","Partner","HHB Parkside","2017","CPA/Business Owner","n/a"
"Mountain Commerce Bancorp,"Inc."","Director","Michael L. Hatcher","Partner","Pizza,"LLC"","2017","CPA/Business Owner","n/a"
"Mountain Commerce Bancorp,"Inc."","Director","Michael L. Hatcher","Partner","Car Wash,"LLC"","2017","CPA/Business Owner","n/a"
"Mountain Commerce Bancorp,"Inc."","Director","Michael L. Hatcher","Partner","9 Market Square,"LLC"","2017","CPA/Business Owner","n/a"
"Mountain Commerce Bancorp,"Inc."","Director","Michael L. Hatcher","Partner","500 Block","2017","CPA/Business Owner","n/a"
"Mountain Commerce Bancorp,"Inc."","Director","Michael L. Hatcher","Partner","Emory Place Partners","2017","CPA/Business Owner","n/a"
"Mountain Commerce Bancorp,"Inc."","Director","Michael L. Hatcher","Owner","Hatcher Properties,"LC"","2017","CPA/Business Owner","n/a"
"Mountain Commerce Bancorp,"Inc."","Director","Michael L. Hatcher","Partner","Winston Road Properties","2017","CPA/Business Owner","n/a"
"Mountain Commerce Bancorp,"Inc."","Director","Michael L. Hatcher","Partner","Hatcher,"LLC"","2017","CPA/Business Owner","n/a"
"Mountain Commerce Bancorp,"Inc."","Director","Michael L. Hatcher","Partner","Hatcher Hill Property Management","2017","CPA/Business Owner","n/a"
"Mountain Commerce Bancorp,"Inc."","Director","Michael L. Hatcher","Partner","Hatcher Hill Investment Group I","2017","CPA/Business Owner","n/a"
"Mountain Commerce Bancorp,"Inc."","Director","Michael L. Hatcher","Partner","Hatcher Hill Investment Group II","2017","CPA/Business Owner","n/a"
"Mountain Commerce Bancorp,"Inc."","Director","Michael L. Hatcher","Partner","Hatcher Hill Investment Group III","2017","CPA/Business Owner","n/a"
"Mountain Commerce Bancorp,"Inc."","Director","Michael L. Hatcher","Partner","Hatcher Hill Investment Group IV","2017","CPA/Business Owner","n/a"
"Mountain Commerce Bancorp,"Inc."","Director","Michael L. Hatcher","Partner","Hatcher Hill Investment Group V","2017","CPA/Business Owner","n/a"
"Mountain Commerce Bancorp,"Inc."","Director/Executive Officer","Kevin W. Horne","n/a","n/a","2017","N/A","n/a"
"Mountain Commerce Bancorp,"Inc."","Director","Samuel L. Widener","President","WINCO,"Inc."","2017","Business Owner","n/a"
"Mountain Commerce Bancorp,"Inc."","Director","Samuel L. Widener","General Partner","Wincrest Properties I","2017","Business Owner","n/a"
"Mountain Commerce Bancorp,"Inc."","Director","Wendell C. Kirk","n/a","n/a","2017","CPA","n/a"
"Mountain Commerce Bancorp,"Inc."","Chairman of the Board","Dwight B. Ferguson,"Jr."","Retired President/CEO","Nuclear Fuel Services,"Inc."","2017","N/A","n/a"
"Mountain Commerce Bancorp,"Inc."","Director","S. Franklin Wood","Owner/Director/Chairman/CEO","Holston Distributing Co.,"Inc."","2017","Business Owner","n/a"
"Mountain Commerce Bancorp,"Inc."","Director","S. Franklin Wood","Chief Manager/Director","Warehouse Central,"LLC"","2017","Business Owner","n/a"
"Mountain Commerce Bancorp,"Inc."","Director","S. Franklin Wood","Chief Manager/Director","Truck Central,"LLC"","2017","Business Owner","n/a"
"Mountain Commerce Bancorp,"Inc."","Director","S. Franklin Wood","Chief Manager/Director","Records Storage and Management Central,"LLC"","2017","Business Owner","n/a"
"Mountain Commerce Bancorp,"Inc."","Director","S. Franklin Wood","President","Holston Companies,"Inc."","2017","Business Owner","n/a"
"Mountain Commerce Bancorp,"Inc."","Director","S. Franklin Wood","Chief Manager/Director","Boones Creek Properties,"LLC"","2017","Business Owner","n/a"
"Mountain Commerce Bancorp,"Inc."","Director","Douglas A. Yoakley","Member","PYA Waltman Capital,"LLC"","2017","CPA/Business Owner","n/a"
"Mountain Commerce Bancorp,"Inc."","Director","Douglas A. Yoakley","Member/Owner","Merion Capital,"LLC"","2017","CPA/Business Owner","n/a"
"Mountain Commerce Bancorp,"Inc."","Director","Douglas A. Yoakley","Member","ORE Products,"LLC"","2017","CPA/Business Owner","n/a"
"Mountain Commerce Bancorp,"Inc."","Director","Douglas A. Yoakley","Member","Trinity Farms,"LLC"","2017","CPA/Business Owner","n/a"
