```text
### SECURITIES HOLDERS CSV
"Bank","Town","Fiscal Year","Owner Name","Stock Class","Number of Shares","Percentage of Ownership","RSSD_ID"
"Community Financial Holding Company,"Inc."","Buford,"GA"","2016","Isa Guven","Common Stock","250000","8%","n/a"
"Community Financial Holding Company,"Inc."","Buford,"GA"","2016","Isa Guven","Class AA","n/a","n/a","n/a"
### INSIDERS CSV
"Bank","Internal Title","Person","External Title","Affiliation","Fiscal Year","Occupation","RSSD_ID"
"Community Financial Holding Company,"Inc."","Director","Frank W. Bell,"Jr."","Owner","Woody's Nursery","2016","Horticulturist","n/a"
"Community Financial Holding Company,"Inc."","Director","Frank W. Bell,"Jr."","n/a","Bell and Thigpen,"Ltd."","2016","Horticulturist","n/a"
"Community Financial Holding Company,"Inc."","Director","Frank W. Bell,"Jr."","n/a","Duluth Business Park","2016","Horticulturist","n/a"
"Community Financial Holding Company,"Inc."","Director","Frank W. Bell,"Jr."","n/a","D.P.W. LLC","2016","Horticulturist","n/a"
"Community Financial Holding Company,"Inc."","Director","Frank W. Bell,"Jr."","n/a","FWB Management Co.","2016","Horticulturist","n/a"
"Community Financial Holding Company,"Inc."","Director","J. Terry Gordon","n/a","J.Terry Gordon & Co.","2016","Certified Public Accountant","n/a"
"Community Financial Holding Company,"Inc."","Director","J. Terry Gordon","n/a","Fiddlers B LLC","2016","Certified Public Accountant","n/a"
"Community Financial Holding Company,"Inc."","Director","J. Terry Gordon","n/a","JTG Properties LLC","2016","Certified Public Accountant","n/a"
"Community Financial Holding Company,"Inc."","Director and President","John T. Martin","n/a","n/a","2016","n/a","n/a"
"Community Financial Holding Company,"Inc."","Director","Miles H. Mason,"III M.D."","Sale Practitioner","Mason Medical Bilg.","2016","Physician","n/a"
"Community Financial Holding Company,"Inc."","Director","Miles H. Mason,"III M.D."","n/a","MD Land Management Co.","2016","Physician","n/a"
"Community Financial Holding Company,"Inc."","Director","Miles H. Mason,"III M.D."","n/a","Mason Primary Care","2016","Physician","n/a"
"Community Financial Holding Company,"Inc."","Chairman of the Board and Director","Don F. Phillips,"Jr."","Owner and President","Atlanta Flooring and Design Centers,"Inc."","2016","Business Owner","n/a"
"Community Financial Holding Company,"Inc."","Chairman of the Board and Director","Don F. Phillips,"Jr."","n/a","PHIJO II","2016","Business Owner","n/a"
"Community Financial Holding Company,"Inc."","Chairman of the Board and Director","Don F. Phillips,"Jr."","n/a","RFMD LLC","2016","Business Owner","n/a"
"Community Financial Holding Company,"Inc."","Director","Franklin M. Rinker","Senior Consultant","Yaffe & Company,"Inc."","2016","Consultant Retired Hospital Administrator","n/a"
"Community Financial Holding Company,"Inc."","Director","Franklin M. Rinker","n/a","S.B.H. LLC","2016","Consultant Retired Hospital Administrator","n/a"
"Community Financial Holding Company,"Inc."","Chief Credit Officer","Donald W. Tew","Executive Vice President Chief Credit Officer","n/a","2016","n/a","n/a"
```
