```csv
SECURITIES HOLDERS CSV
"Bank","Town","Fiscal Year","Owner Name","Stock Class","Number of Shares","Percentage of Ownership","RSSD_ID"
"RBC,"INC."","DEMOPOLIS,"AL"","2018","GLENN K. MAYTON","Common Stock","42519","8.157%","n/a"
"RBC,"INC."","DEMOPOLIS,"AL"","2018","GLENN K. MAYTON","Common Stock","7901","1.515%","n/a"
"RBC,"INC."","OXFORD,"MS"","2018","MARIE H. BARKSDALE","Common Stock","44138","8.467%","n/a"
```
```csv
INSIDERS CSV
"Bank","Internal Title","Person","External Title","Affiliation","Fiscal Year","Occupation","RSSD_ID"
"Robertson Banking Company","President and CEO","W. GARY HOLEMON","n/a","n/a","2018","Banker","430036"
"RBC,"Inc."","President and CEO","W. GARY HOLEMON","n/a","n/a","2018","Banker","430036"
"Robertson Banking Company","Director","R.A. PRITCHETT","n/a","n/a","2018","n/a","430036"
"RBC,"Inc."","Director","R.A. PRITCHETT","n/a","n/a","2018","n/a","430036"
"Robertson Banking Company","Director","JAMES W. BIRD,"JR."","President","James W. Bird,"Jr.","LLC"","2018","n/a","430036"
"RBC,"Inc."","Director","JAMES W. BIRD,"JR."","President","James W. Bird,"Jr.","LLC"","2018","n/a","430036"
"Robertson Banking Company","Director","JOE BRADLEY","Key Account Manager","Pretium Packaging","2018","Key Account Manager,"Pretium Packaging"","430036"
"RBC,"Inc."","Director & Chairman","JOE BRADLEY","Key Account Manager","Pretium Packaging","2018","Key Account Manager,"Pretium Packaging"","430036"
"Robertson Banking Company","Director","HUGH V. OVERMYER","Member","Doghouse Properties,"LLC"","2018","n/a","430036"
"Robertson Banking Company","Director","HUGH V. OVERMYER","Shareholder/Director","Jaber,"Inc."","2018","n/a","430036"
"Robertson Banking Company","Director","HUGH V. OVERMYER","Member","Bogue Creek Investments,"LLC"","2018","n/a","430036"
"Robertson Banking Company","Director","HUGH V. OVERMYER","Managing Partner","HVO Enterprises,"Ltd"","2018","n/a","430036"
"Robertson Banking Company","Director","HUGH V. OVERMYER","Managing Partner","KOE Enterprises,"Ltd"","2018","n/a","430036"
"Robertson Banking Company","Director","HUGH V. OVERMYER","Member","OverPhil Holdings,"LLC"","2018","n/a","430036"
