```text
### SECURITIES HOLDERS CSV
"Bank","Town","Fiscal Year","Owner Name","Stock Class","Number of Shares","Percentage of Ownership","RSSD_ID"
"Financial Corporation of Louisiana","Crowley,"LA"","2018","Financial Corporation of LA ESOP","n/a","131468","15.95%","2227182"
### INSIDERS CSV
"Bank","Internal Title","Person","External Title","Affiliation","Fiscal Year","Occupation","RSSD_ID"
"Financial Corporation of Louisiana","Treasurer","Arlene Albarado","n/a","n/a","2018","Banker","n/a"
"Financial Corporation of Louisiana","Director","William A. Dore'","VP Sales","n/a","2018","Investments","n/a"
"Financial Corporation of Louisiana","Director","Russell Freeland,"Sr."","Pres. & General Manager","LA Irrigation & Mill","2018","Louisiana Irrigation & Mill Co. & First National Farms","n/a"
"Financial Corporation of Louisiana","Director","Russell Freeland,"Sr."","Pres. & General Manager","1st Nat'l Farms","2018","Louisiana Irrigation & Mill Co. & First National Farms","n/a"
"Financial Corporation of Louisiana","Director","Greg A. Jones","Vice President","Kalem LLC","2018","Oil & Gas Investments","n/a"
"Financial Corporation of Louisiana","Director,"Chairman"","John Randall Prather","Member","Prather Brothers LLC","2018","Banker","n/a"
"Financial Corporation of Louisiana","Director","Randall Roach","Secretary","Kimira Properties","2018","Attorney","n/a"
"Financial Corporation of Louisiana","Director","Kevin Moody","President","The Moody Company","2018","The Moody Company","n/a"
"Financial Corporation of Louisiana","Director","Christopher Arsement","Partner","Arsement,"Redd & Morella"","2018","Accountant","n/a"
"Financial Corporation of Louisiana","Director","James M. Cunningham,"III"","n/a","n/a","2018","Attorney","n/a"
"Financial Corporation of Louisiana","Director","Lawrence J. Prevost","Small Owner","Signal Investment LLC","2018","Banker","n/a"
"Financial Corporation of Louisiana","Director","Thomas Tucker Johnston","Partner","MLBJ,"LLC"","2018","Retired (State of La-Dept. Corrections)","n/a"
"Financial Corporation of Louisiana","Director,"President"","Stephen P. Hollier","n/a","n/a","2018","Banker","n/a"
"Financial Corporation of Louisiana","Director","Fred J. Gossen","Partner","Fred J. Gossen Co","2018","Real Estate Appraiser","n/a"
"Financial Corporation of Louisiana","Director","Fred J. Gossen","Owner","Henry Gossen,"Inc."","2018","Real Estate Appraiser","n/a"
"Financial Corporation of Louisiana","Director","Fred J. Gossen","Partner","Gossen and Ware,"LLC"","2018","Real Estate Appraiser","n/a"
"Financial Corporation of Louisiana","Director","Fred J. Gossen","Partner","ALC Real Estate","2018","Real Estate Appraiser","n/a"
"Financial Corporation of Louisiana","Director","Fred J. Gossen","Owner","FJG Properties,"Inc."","2018","Real Estate Appraiser","n/a"
"Financial Corporation of Louisiana","Director","Fred J. Gossen","Partner","Gossen Ware Gossen Properties","2018","Real Estate Appraiser","n/a"
"Financial Corporation of Louisiana","Director","Fred J. Gossen","Part Owner","Affiliated Medical Supplies,"Inc."","2018","Real Estate Appraiser","n/a"
"Financial Corporation of Louisiana","Director","Fred J. Gossen","Owner","FJG,"Sr. Partners","Inc."","2018","Real Estate Appraiser","n/a"
"Financial Corporation of Louisiana","Director","Fred J. Gossen","Partner","F. Gossen & A. Gossen,"Ltd. Partnership"","2018","Real Estate Appraiser","n/a"
"Financial Corporation of Louisiana","Secretary","Yvonne D. Menard","n/a","Martha Hanks Dupuis LLC & M.H.Dupuis Farms,"LLC"","2018","Banker","n/a"
```
