```csv
### SECURITIES HOLDERS CSV
"Bank","Town","Fiscal Year","Owner Name","Stock Class","Number of Shares","Percentage of Ownership","RSSD_ID"
"Peoples Bancshares of Pointe Coupee Parish","New Roads,"LA"","2019","Stephen P. David","n/a","30886","11.5933%","n/a"
"Peoples Bancshares of Pointe Coupee Parish","Livonia,"LA"","2019","Ned Frank Foti","n/a","24117","9.0525%","n/a"
"Peoples Bancshares of Pointe Coupee Parish","New Orleans,"LA"","2019","Robert J. David","n/a","27242","10.2255%","n/a"
```
```csv
### INSIDERS CSV
"Bank","Internal Title","Person","External Title","Affiliation","Fiscal Year","Occupation","RSSD_ID"
"Peoples Bancshares of Pointe Coupee Parish","President & CEO Director","Stephen P. David","n/a","n/a","2019","Banker","8033"
"Peoples Bancshares of Pointe Coupee Parish","Branch Officer","Melissa Devall","n/a","n/a","2019","Banker","8033"
"Peoples Bancshares of Pointe Coupee Parish","Director","Rodney G. Fontaine","n/a","n/a","2019","Real Estate Developer","8033"
"Peoples Bancshares of Pointe Coupee Parish","n/a","Ned Frank Foti","Owner","Thrifty-Way Pharmacy","2019","Pharmacist","8033"
"Peoples Bancshares of Pointe Coupee Parish","SVP & Chief Lending Officer","Don Greer","n/a","n/a","2019","Banker","8033"
"Peoples Bancshares of Pointe Coupee Parish","Director","C. E. Hebert,"III"","n/a","n/a","2019","Dentist","8033"
"Peoples Bancshares of Pointe Coupee Parish","VP & Compliance Officer","Patricia Jarreau","n/a","n/a","2019","Banker","8033"
"Peoples Bancshares of Pointe Coupee Parish","Director","Clyde W. Kimball","n/a","n/a","2019","Retired State of Louisiana","8033"
"Peoples Bancshares of Pointe Coupee Parish","Director","Marsha M. Langlois","Owner","Langlois Grocery","2019","Merchant","8033"
"Peoples Bancshares of Pointe Coupee Parish","SVP & Chief Financial Offier","Minh V. Luu","n/a","n/a","2019","Banker","8033"
"Peoples Bancshares of Pointe Coupee Parish","Director","Thomas W. Montgomery","Self Employed","n/a","2019","Farmer","8033"
"Peoples Bancshares of Pointe Coupee Parish","Director","Maurice Picard","Owner","Maurice Picard Ins.","2019","Insurance Agent","8033"
"Peoples Bancshares of Pointe Coupee Parish","VP & Loan Officer","Mary T. Posey","n/a","n/a","2019","Banker","8033"
"Peoples Bancshares of Pointe Coupee Parish","VP & Loan Officer","Kenneth R. Ramagos","n/a","n/a","2019","Banker","8033"
"Peoples Bancshares of Pointe Coupee Parish","VP & Loan Administrator","Becky Rollins","n/a","n/a","2019","Banker","8033"
"Peoples Bancshares of Pointe Coupee Parish","Branch Officer","Elizabeth Smith","n/a","n/a","2019","Banker","8033"
"Peoples Bancshares of Pointe Coupee Parish","AVP & Administrative Asst.","Deborah F. Strate","n/a","n/a","2019","Banker","8033"
"Peoples Bancshares of Pointe Coupee Parish","Director","Joseph M. Thibaut,"Sr."","Partnership","n/a","2019","Attorney","8033"
"Peoples Bancshares of Pointe Coupee Parish","VP & Credit Review Officer","Richard A. Robinson,"Jr."","n/a","n/a","2019","Banker","8033"
"Peoples Bancshares of Pointe Coupee Parish","VP & Loan Officer","Catherine L. Rockforte","n/a","n/a","2019","Banker","8033"
"Peoples Bancshares of Pointe Coupee Parish","AVP & Loan Processing Officer","Tonya A. Pourciau","n/a","n/a","2019","Banker","8033"
"Peoples Bancshares of Pointe Coupee Parish","VP & Human Resources Officer","Alecisa A. Matte","n/a","n/a","2019","Banker","8033"
"Peoples Bancshares of Pointe Coupee Parish","n/a","Robert J. David","n/a","n/a","2019","Attorney","8033"
```
