```text
### SECURITIES HOLDERS CSV
"Bank","Town","Fiscal Year","Owner Name","Stock Class","Number of Shares","Percentage of Ownership","RSSD_ID"
"FCB CORPORATION","Nashville,"TN"","2018","Marion W. Hickerson III","n/a","42001","19.38%","n/a"
"FCB CORPORATION","Houston,"TX"","2018","Edith H. Johnson","n/a","26453","12.21%","n/a"
"FCB CORPORATION","Manchester,"TN"","2018","Claus or Lois Thormaehlen","n/a","15296","7.06%","n/a"
"FCB CORPORATION","Germantown,"TN"","2018","Dale J. Jones","n/a","14245","6.57%","n/a"
"FCB CORPORATION","Hixson,"TN"","2018","Donald L. Jones","n/a","14245","6.57%","n/a"
"FCB CORPORATION","Manchester,"TN"","2018","Nancy Gilliam","n/a","11704","5.40%","n/a"
### INSIDERS CSV
"Bank","Internal Title","Person","External Title","Affiliation","Fiscal Year","Occupation","RSSD_ID"
"FCB CORPORATION","Director","Don Jones","n/a","n/a","2018","Retired","n/a"
"FCB CORPORATION","Director","Gerald Ewell,"Jr."","n/a","n/a","2018","Attorney","n/a"
"FCB CORPORATION","Director","Edith H. Johnson","n/a","n/a","2018","Retired","n/a"
"FCB CORPORATION","Director Secretary","L. A. Teal","n/a","n/a","2018","Real estate & farming","n/a"
"FCB CORPORATION","Director Chairman","Claus Thormaehlen","n/a","Bank of Waynesboro","2018","n/a","n/a"
"FCB CORPORATION","Director","George M. Brown","n/a","Bank of Waynesboro","2018","Retired","n/a"
"FCB CORPORATION","Community President","Brent Parsley","n/a","n/a","2018","N/A","n/a"
"FCB CORPORATION","Community President","Stephen Clay Shirley","n/a","n/a","2018","N/A","n/a"
"FCB CORPORATION","President","Tim Spry","n/a","n/a","2018","N/A","n/a"
"FCB CORPORATION","Chief Financial Officer","Carla Clay Pelham","n/a","n/a","2018","N/A","n/a"
"FCB CORPORATION","Director and Chairman of the Board","Marion W. Hickerson III","n/a","Bank of Waynesboro","2018","Stockbroker","n/a"
"FCB CORPORATION","Director","Jasper Brewer","n/a","Bank of Waynesboro","2018","Retired","n/a"
"FCB CORPORATION","Director","Alton Turnbo,"Jr."","Mortician","Bank of Waynesboro","2018","Mortician","n/a"
"FCB CORPORATION","Executive Vice President and Secretary of the Board","Misty Rogers","n/a","Bank of Waynesboro","2018","N/A","n/a"
"FCB CORPORATION","Executive Vice President","Tim Williams","n/a","Bank of Waynesboro","2018","N/A","n/a"
"FCB CORPORATION","Director","Harold Pope","n/a","Bank of Waynesboro","2018","Retired","n/a"
"FCB CORPORATION","President & CEO","William B. Bryant","n/a","Bank of Waynesboro","2018","N/A","n/a"
"FCB CORPORATION","Director","Nancy Gilliam","n/a","n/a","2018","Retired","n/a"
"FCB CORPORATION","Vice President","Mike Bailey","n/a","n/a","2018","N/A","n/a"
"FCB CORPORATION","Vice President","Jeanne Melton","n/a","n/a","2018","N/A","n/a"
```
