```text
### SECURITIES HOLDERS CSV
"Bank","Town","Fiscal Year","Owner Name","Stock Class","Number of Shares","Percentage of Ownership","RSSD_ID"
"Moundville Bancshares,"Inc."","Moundville,"AL"","2015","Madie E. Howell Trust","common","39042","47.7","n/a"
"Moundville Bancshares,"Inc."","Moundville,"AL"","2015","Madie H. Poole","common","9036","11.0","n/a"
"Moundville Bancshares,"Inc."","Moundville,"AL"","2015","Victor P. Poole","common","7199","8.8","n/a"
### INSIDERS CSV
"Bank","Internal Title","Person","External Title","Affiliation","Fiscal Year","Occupation","RSSD_ID"
"Moundville Bancshares,"Inc."","Director & Chairman","Madie H. Poole","n/a","n/a","2015","n/a","2317690"
"Moundville Bancshares,"Inc."","Director & CEO/President","Howell Poole","n/a","n/a","2015","n/a","2317690"
"Moundville Bancshares,"Inc."","n/a","Victor P. Poole","Consultant","Sotrend Oil and Gas Partnership","2015","Consultant","2317690"
"Moundville Bancshares,"Inc."","Director","Larry P. Taylor","n/a","Riverbend Cable","2015","President and GM,"Moundville Communications","Inc."","2317690"
"Moundville Bancshares,"Inc."","Director","Larry P. Taylor","n/a","Moundville Communications","2015","President and GM,"Moundville Communications","Inc."","2317690"
"Moundville Bancshares,"Inc."","Director","Bernard T. Martin","n/a","Alfa Area","2015","Alfa Area Representative","2317690"
"Moundville Bancshares,"Inc."","Director","Robert B. Lake","n/a","n/a","2015","Director,"West Alabama Regional Commission"","2317690"
"Moundville Bancshares,"Inc."","Director","William A. (Sonny) Ryan","n/a","n/a","2015","Retired Judge,"Hale County"","2317690"
"Moundville Bancshares,"Inc."","Treasurer","Julie W. Thomas","Assistant Vice President of Operations","n/a","2015","N/A","2317690"
"Moundville Bancshares,"Inc."","n/a","Madie E.Howell Trust","n/a","n/a","2015","N/A Trust","2317690"
```
