```text
### SECURITIES HOLDERS CSV
"Bank","Town","Fiscal Year","Owner Name","Stock Class","Number of Shares","Percentage of Ownership","RSSD_ID"
"Athens Federal Community Bank","Athens,"TN"","2017","Athens Federal Community Bank,"N.A. Employee Stock Ownership Plan"","n/a","214381","11.9%","807272"
"Athens Federal Community Bank","Athens,"TN"","2017","Athens Federal Community Bank,"N.A. 401(k) Plan"","n/a","294381","16.3%","807272"
"Athens Federal Community Bank","Glendale,"California"","2017","Havner Family Trust","n/a","170000","9.4%","807272"
"Athens Federal Community Bank","Athens,"Tennessee"","2017","Jeffrey L. Cunningham","Common Stock Options","109752","5.9%","807272"
"Athens Federal Community Bank","Athens,"Tennessee"","2017","Michael R. Hutsell","Common Stock Options","109949","5.9%","807272"
"Athens Federal Community Bank","Athens,"Tennessee"","2017","Jay Leggett,"Jr."","n/a","99246","5.5%","807272"
### INSIDERS CSV
"Bank","Internal Title","Person","External Title","Affiliation","Fiscal Year","Occupation","RSSD_ID"
"Athens Federal Community Bank","n/a","Athens Federal Community Bank Employee Stock Ownership Plan","n/a","n/a","2017","n/a","807272"
"Athens Federal Community Bank","n/a","Athens Federal Community Bank 401(k) Plan","n/a","n/a","2017","n/a","807272"
"Athens Federal Community Bank","Area President McMinn and Monroe Counties","Christopher O. Adams","n/a","n/a","2017","Banker","807272"
"Athens Federal Community Bank","Director","Elaine M. Cathcart","n/a","TiServ,"Inc."","2017","Retired","807272"
"Athens Federal Community Bank","Director","Elaine M. Cathcart","n/a","Valley Title Services,"LLC"","2017","Retired","807272"
"Athens Federal Community Bank","Director,"CEO","and President"","Jeffrey L. Cunningham","n/a","Omega Investments","2017","n/a","807272"
"Athens Federal Community Bank","Director,"CEO","and President"","Jeffrey L. Cunningham","n/a","Green Farm Partnership","2017","n/a","807272"
"Athens Federal Community Bank","Director","Raymond A. Grant","n/a","n/a","2017","City School System","807272"
"Athens Federal Community Bank","Director","G. Scott Hannah","n/a","TiServ,"Inc."","2017","Retired","807272"
"Athens Federal Community Bank","Director","G. Scott Hannah","n/a","Valley Title Services,"LLC"","2017","Retired","807272"
"Athens Federal Community Bank","Director","G. Scott Hannah","n/a","Green Farm Partnership","2017","Retired","807272"
"Athens Federal Community Bank","Director","G. Timothy Howard","n/a","Howard Brother Logging Company","2017","Logging and Timber Products","807272"
"Athens Federal Community Bank","Treasurer and CFO","Michael R. Hutsell","n/a","TiServ,"Inc."","2017","n/a","807272"
"Athens Federal Community Bank","Treasurer and CFO","Michael R. Hutsell","n/a","Valley Title Services,"LLC"","2017","n/a","807272"
"Athens Federal Community Bank","Director","Myra NanDora Jenne","Attorney","Jenne,"Scott & Jenne","PLLC"","2017","Attorney","807272"
"Athens Federal Community Bank","n/a","Jay Leggett,"Jr."","Cleveland City President","n/a","2017","Banker","807272"
"Athens Federal Community Bank","n/a","Ross A. Millsaps","n/a","n/a","2017","Banker","807272"
"Athens Federal Community Bank","Director","M. Darrell Murray","Owner","Darrell Murray Auction and Realty Co.","2017","Realtor/Auctioneer","807272"
"Athens Federal Community Bank","n/a","Stephen S. Sewell","n/a","n/a","2017","Banker","807272"
"Athens Federal Community Bank","Director","Lyn B. Thompson","n/a","Self-employed CPA","2017","Certified Public Accountant","807272"
"Athens Federal Community Bank","Director","Larry D. Wallace","Assistant to owner","Athens Insurance","2017","Insurance Company Executive","807272"
```
