```text
### SECURITIES HOLDERS CSV
"Bank","Town","Fiscal Year","Owner Name","Stock Class","Number of Shares","Percentage of Ownership","RSSD_ID"
"FIRST STATE BANCSHARES OF BLAKELY,"INC."","Lexington,"USA"","2018","Lucy Y. Boutin","Common","3359","6.59%","n/a"
"FIRST STATE BANCSHARES OF BLAKELY,"INC."","Key Largo,"USA"","2018","Blair M. Bynum","Common","5556","10.90%","n/a"
"FIRST STATE BANCSHARES OF BLAKELY,"INC."","Tampa,"USA"","2018","Michael H. Bynum","Common","11336","22.24%","n/a"
"FIRST STATE BANCSHARES OF BLAKELY,"INC."","Tampa,"USA"","2018","Samuel G. Bynum","Common","10271","20.15%","n/a"
### INSIDERS CSV
"Bank","Internal Title","Person","External Title","Affiliation","Fiscal Year","Occupation","RSSD_ID"
"FIRST STATE BANCSHARES OF BLAKELY,"INC."","Director","Samuel G. Bynum","EVP TFS Holdings","TFS Holdings","2018","Investments","n/a"
"FIRST STATE BANCSHARES OF BLAKELY,"INC."","President/CEO","William D. Lanford","President/CEO","First State Bank","2018","President/CEO of First State Bank of Blakely","n/a"
"FIRST STATE BANCSHARES OF BLAKELY,"INC."","Secretary","Kim Warren","n/a","n/a","2018","VP First State Bank of Blakely","n/a"
"FIRST STATE BANCSHARES OF BLAKELY,"INC."","Director","Michael H. Bynum","Chairman/Director","TFS Holdings","2018","Investments","n/a"
"FIRST STATE BANCSHARES OF BLAKELY,"INC."","Director","Phil Clinkscales","Director","n/a","2018","Retired","n/a"
"FIRST STATE BANCSHARES OF BLAKELY,"INC."","Director","James F. Hattaway III","President","Hattaway Motors,"Inc."","2018","Automobile Sales","n/a"
"FIRST STATE BANCSHARES OF BLAKELY,"INC."","Director","James F. Hattaway III","President","Hardrock Farms,"LLC"","2018","Automobile Sales","n/a"
"FIRST STATE BANCSHARES OF BLAKELY,"INC."","Director","Robert E. McLendon","President","Sunshine Warehouse,"Inc."","2018","Farmer","n/a"
"FIRST STATE BANCSHARES OF BLAKELY,"INC."","Director","Robert E. McLendon","President","Albany Cold Storage,"Inc."","2018","Farmer","n/a"
"FIRST STATE BANCSHARES OF BLAKELY,"INC."","Director","Nelson Hattaway","Self-employed","Hattaway Farms","2018","Farmer","n/a"
"FIRST STATE BANCSHARES OF BLAKELY,"INC."","Director","Nelson Hattaway","VP","Hattaway Motors,"Inc."","2018","Farmer","n/a"
"FIRST STATE BANCSHARES OF BLAKELY,"INC."","Director","Alex Howell,"Jr."","n/a","n/a","2018","Retired","n/a"
"FIRST STATE BANCSHARES OF BLAKELY,"INC."","Director","Martin T. Howard,"III"","Pres.","Early Tractor,"Inc."","2018","Manager","n/a"
"FIRST STATE BANCSHARES OF BLAKELY,"INC."","Director","Harold Still","Pres.","Southern Ag. Com","2018","Contractor","n/a"
"FIRST STATE BANCSHARES OF BLAKELY,"INC."","Director","Ike Newberry","n/a","n/a","2018","Retired","n/a"
"FIRST STATE BANCSHARES OF BLAKELY,"INC."","n/a","Blair M. Bynum","E VP TFS Holdings","TFS Holdings","2018","Investments","n/a"
"FIRST STATE BANCSHARES OF BLAKELY,"INC."","Director","Jimmy Loyless","Self-employed owner of","Sycamore Tree Consulting","2018","Bank Consulting","n/a"
"FIRST STATE BANCSHARES OF BLAKELY,"INC."","Director","Thomas H. Baxley","n/a","n/a","2018","Retired","n/a"
```
