```csv
"Bank","Town","Fiscal Year","Owner Name","Stock Class","Number of Shares","Percentage of Ownership","RSSD_ID"
"Valley Bancshares,"Inc."","Russellville,"AL"","2019","Ila Scott Revocable Trust 6/26/02","Common Stock","15400","10.32%","n/a"
"Valley Bancshares,"Inc."","Russellville,"AL"","2019","Danny Gist","Common Stock","7460","5.00%","n/a"
"Valley Bancshares,"Inc."","Russellville,"AL"","2019","Danny Gist","Common Stock","12090","8.11%","n/a"
"Valley Bancshares,"Inc."","Russellville,"AL"","2019","Jerry James","Common Stock","13133","8.80%","n/a"
"Valley Bancshares,"Inc."","Russellville,"AL"","2019","Rogers Investments,"LP"","Common Stock","65800","44.13%","n/a"
"Valley Bancshares,"Inc."","Russellville,"AL"","2019","James Bret Gist","Common Stock","1000","0.67%","n/a"
"Valley Bancshares,"Inc."","Russellville,"AL"","2019","James Bret Gist","Common Stock","13700","9.19%","n/a"
"Valley Bancshares,"Inc."","Russellville,"AL"","2019","Jason F. Gist","Common Stock","1000","0.67%","n/a"
"Valley Bancshares,"Inc."","Russellville,"AL"","2019","Jason F. Gist","Common Stock","12800","8.59%","n/a"
"Valley Bancshares,"Inc."","Russellville,"AL"","2019","Robert I. Rogers Jr.","Common Stock","8750","5.87%","n/a"
"Valley Bancshares,"Inc."","Russellville,"AL"","2019","Robert I. Rogers Jr.","Common Stock","14750","9.89%","n/a"
"Valley Bancshares,"Inc."","Russellville,"AL"","2019","Robert I. Rogers III","Common Stock","150",".10%","n/a"
"Valley Bancshares,"Inc."","Russellville,"AL"","2019","Robert I. Rogers III","Common Stock","17400","11.67%","n/a"
```
```csv
"Bank","Internal Title","Person","External Title","Affiliation","Fiscal Year","Occupation","RSSD_ID"
"Valley Bancshares,"Inc."","Director","James Bret Gist","VP/Gen. Mgr.","G&G Steel Inc.","2019","Vice President","595337"
"Valley Bancshares,"Inc."","Director","James Bret Gist","Member","Road Gear Truck Equipment,"LLC"","2019","Vice President","595337"
"Valley Bancshares,"Inc."","Director","James Bret Gist","Member","Warrior River Steel,"LLC"","2019","Vice President","595337"
"Valley Bancshares,"Inc."","Director","Jason F. Gist","VP/Gen. Mgr.","Franklin Mfg.,"Inc."","2019","Operations Director","595337"
"Valley Bancshares,"Inc."","Director","Jason F. Gist","Managing Member","Road Gear Truck Equipment,"LLC"","2019","Operations Director","595337"
"Valley Bancshares,"Inc."","Director","Jason F. Gist","Member","Warrior River Steel,"LLC"","2019","Operations Director","595337"
"Valley Bancshares,"Inc."","Director","Joe M. Tucker","Joe M. Tucker,"CPA - Owner"","n/a","2019","CPA","595337"
"Valley Bancshares,"Inc."","n/a","Ila Scott,"Trustee"","n/a","n/a","2019","Trust","595337"
"Valley Bancshares,"Inc."","n/a","Rogers Investments,"LP"","n/a","n/a","2019","N/A","595337"
"Valley Bancshares,"Inc."","Director Chairman","Robert I. Rogers Jr.","Director Chairman","Rockwood Farms,"Inc."","2019","Attorney","595337"
"Valley Bancshares,"Inc."","Director Chairman","Robert I. Rogers Jr.","Director Chairman","Rogers Investments,"LP"","2019","Attorney","595337"
"Valley Bancshares,"Inc."","Director Chairman","Robert I. Rogers Jr.","Director Chairman","Rogers Family Partnership,"LP"","2019","Attorney","595337"
"Valley Bancshares,"Inc."","Director Chairman","Robert I. Rogers Jr.","Director Chairman","Rogers Family Holdings,"LLC"","2019","Attorney","595337"
"Valley Bancshares,"Inc."","Director Chairman","Robert I. Rogers Jr.","Director Chairman","M & R Timberlands","2019","Attorney","595337"
"Valley Bancshares,"Inc."","Director Chairman","Robert I. Rogers Jr.","Director Chairman","Russellville Ready Mix,"Inc."","2019","Attorney","595337"
"Valley Bancshares,"Inc."","Director","Greg Trapp","Fleet Partners-President","Fleet Partners","2019","Self-Employed","595337"
"Valley Bancshares,"Inc."","Director","Jim H. Davis","n/a","n/a","2019","n/a","595337"
"Valley Bancshares,"Inc."","Director","Jim H. Davis","n/a","n/a","2019","n/a","595337"
"Valley Bancshares,"Inc."","Director","Robert I. Rogers III","n/a","TN Valley Forestry & Wildlife,"LLC"","2019","n/a","595337"
"Valley Bancshares,"Inc."","n/a","Danny Gist","President","General Southern Ind. Inc.","2019","Executive","595337"
"Valley Bancshares,"Inc."","Director","James E. Taff","n/a","n/a","2019","Executive","595337"
```
