```text
### SECURITIES HOLDERS CSV
"Bank","Town","Fiscal Year","Owner Name","Stock Class","Number of Shares","Percentage of Ownership","RSSD_ID"
"Marion County Bancshares,"Inc."","Hamilton,"AL"","2015","B.W. Rollins Children's Trust","Common Stock","36119","39.56%","1131376"
"Marion County Bancshares,"Inc."","Hoover,"AL"","2015","Rebecca R. Creel*","Common Stock","12039","13.18%","1131376"
"Marion County Bancshares,"Inc."","Hoover,"AL"","2015","Rebecca R. Creel*","Common Stock","50",".05%","1131376"
"Marion County Bancshares,"Inc."","Hoover,"AL"","2015","Rebecca R. Creel*","Common Stock","12089","13.23%","1131376"
"Marion County Bancshares,"Inc."","Hamilton,"AL"","2015","Patricia R. Duke*","Common Stock","12040","13.19%","1131376"
"Marion County Bancshares,"Inc."","Hamilton,"AL"","2015","Patricia R. Duke*","Common Stock","55",".06%","1131376"
"Marion County Bancshares,"Inc."","Hamilton,"AL"","2015","Patricia R. Duke*","Common Stock","12095","13.25%","1131376"
"Marion County Bancshares,"Inc."","Hamilton,"AL"","2015","Jennifer R. Thompson*","Common Stock","12040","13.19%","1131376"
"Marion County Bancshares,"Inc."","Hamilton,"AL"","2015","Judith F. Wilson","Common Stock","7694","8.43%","1131376"
"Marion County Bancshares,"Inc."","Ellenton,"FL"","2015","John R. and Mary Lee Rollins","Common Stock","7572","8.30%","1131376"
### INSIDERS CSV
"Bank","Internal Title","Person","External Title","Affiliation","Fiscal Year","Occupation","RSSD_ID"
"Marion County Bancshares,"Inc."","Director","B.W. Rollins","Farmer","Rollins Farm,"LLC"","2015","n/a","1131376"
"Marion County Bancshares,"Inc."","Chairman of the Board","B.W. Rollins","Farmer","Rollins Farm,"LLC"","2015","n/a","1131376"
"Marion County Bancshares,"Inc."","Director","Patricia R. Duke*","n/a","n/a","2015","n/a","1131376"
"Marion County Bancshares,"Inc."","COO","Patricia R. Duke*","n/a","n/a","2015","n/a","1131376"
"Marion County Bancshares,"Inc."","Director","Brent Thompson","Director","n/a","2015","n/a","1131376"
"Marion County Bancshares,"Inc."","President","Brent Thompson","Director","n/a","2015","n/a","1131376"
"Marion County Bancshares,"Inc."","n/a","Jennifer R. Thompson*","n/a","n/a","2015","Teacher","1131376"
"Marion County Bancshares,"Inc."","Director","Rebecca R. Creel*","n/a","n/a","2015","Dietician","1131376"
"Marion County Bancshares,"Inc."","Director","Austin Adkins","n/a","n/a","2015","n/a","1131376"
"Marion County Bancshares,"Inc."","CEO","Austin Adkins","n/a","n/a","2015","n/a","1131376"
"Marion County Bancshares,"Inc."","CFO","Scott D. Canterbury","n/a","n/a","2015","n/a","1131376"
"Marion County Bancshares,"Inc."","Director","Dwayne R. Lewis","n/a","River Birch Homes","2015","Manufacturing","1131376"
"Marion County Bancshares,"Inc."","Director","Robert F. Page","n/a","n/a","2015","n/a","1131376"
"Marion County Bancshares,"Inc."","VP","Robert F. Page","n/a","n/a","2015","n/a","1131376"
"Marion County Bancshares,"Inc."","Sr. VP Chief Loan Officer","Dale McCreless","n/a","n/a","2015","n/a","1131376"
"Marion County Bancshares,"Inc."","Sr. VP Loan Officer","Jill Cox","n/a","n/a","2015","n/a","1131376"
"Marion County Bancshares,"Inc."","Cashier","Sheila Peoples","n/a","n/a","2015","n/a","1131376"
```
