```csv
### SECURITIES HOLDERS CSV
"Bank","Town","Fiscal Year","Owner Name","Stock Class","Number of Shares","Percentage of Ownership","RSSD_ID"
"West Alabama Capital Corp.","Homewood,"AL"","2019","Andrew C. Wade,"Sr. Irrev. Non-Exempt GST Marital Trust Dated June 7","2002"","n/a","57568","12.69%","n/a"
"West Alabama Capital Corp.","Aliceville,"AL"","2019","Carol Wade McKinzey","n/a","37287","8.22%","n/a"
"West Alabama Capital Corp.","Tuscaloosa,"AL"","2019","Andrew C. Wade,"Jr."","n/a","37283","8.22%","n/a"
"West Alabama Capital Corp.","Tuscaloosa,"AL"","2019","Donna Wade Cornelius","n/a","26667","5.88%","n/a"
"West Alabama Capital Corp.","Carrollton,"AL"","2019","Gerry C. Wade","n/a","25635","5.65%","n/a"
"West Alabama Capital Corp.","Birmingham,"AL"","2019","Cheryl R. Alford","n/a","25500","5.62%","n/a"
"West Alabama Capital Corp.","Homewood,"AL"","2019","Andrew C. Wade,"Sr. Irrev. GST Exempt Family Trust Dated June 7","2002"","n/a","25000","5.51%","n/a"
"West Alabama Capital Corp.","Carrollton,"AL"","2019","The Estate of Andrew C. Wade","n/a","88568","19.52%","n/a"
"West Alabama Capital Corp.","Carrollton,"AL"","2019","Wade Family Partnership Incorporate","n/a","80708","17.79%","n/a"
```
```csv
### INSIDERS CSV
"Bank","Internal Title","Person","External Title","Affiliation","Fiscal Year","Occupation","RSSD_ID"
"West Alabama Capital Corp.","Vice President & Director","William R. Finney","Director & President","n/a","2019","President & CEO","n/a"
"West Alabama Capital Corp.","Director","Drew Wade","Director & COO","Marvel Center,"Inc."","2019","COO","n/a"
"West Alabama Capital Corp.","Chairman/ Director","W. O. Kirk","Chairman of the Board of Directors","Kirk Enterprises","2019","Retired District Judge/Attorney","n/a"
"West Alabama Capital Corp.","Director","Drew Linn","Director","Southland International Trucks,"Inc"","2019","Southland International Trucks,"Inc."","n/a"
"West Alabama Capital Corp.","Director","Drew Linn","Director","GRADYCO,"LLC"","2019","Southland International Trucks,"Inc."","n/a"
"West Alabama Capital Corp.","Director","Drew Linn","Director","AGL Properties","2019","Southland International Trucks,"Inc."","n/a"
"West Alabama Capital Corp.","Director","Drew Linn","Director","Linn Investments Owner","2019","Southland International Trucks,"Inc."","n/a"
"West Alabama Capital Corp.","Director","J. Chris McCool","Director","n/a","2019","Judge - Ala. Court of Criminal Appeals","n/a"
"West Alabama Capital Corp.","Secretary/ Treas. and Director","Carol McKinzey","Director & Sr. VP/H.R. Officer","n/a","2019","Sr. VP/Human Resources Officer WABT","n/a"
"West Alabama Capital Corp.","Director","George Newman","Director","G & J Alabama Properties,"LLC"","2019","Investment Properties","n/a"
"West Alabama Capital Corp.","Director","George Newman","Director","Midtown Development Co LLC","2019","Investment Properties","n/a"
"West Alabama Capital Corp.","Director","Mark Prater","Director","n/a","2019","Retired - West Alabama Bank & Trust","n/a"
"West Alabama Capital Corp.","Director","Charles T. Swann,"Jr."","Director & Regional Executive/SVP","Kellann,"LLC"","2019","Regional Executive,"SVP West Alabama Bank & Trust"","n/a"
"West Alabama Capital Corp.","Director","Charles T. Swann,"Jr."","Director & Regional Executive/SVP","Swann,"LLC"","2019","Regional Executive,"SVP West Alabama Bank & Trust"","n/a"
"West Alabama Capital Corp.","Vice President & CFO","Nancy J. Turner","SVP CFO","n/a","2019","n/a","n/a"
"West Alabama Capital Corp.","n/a","Marshall Puckett","Chief Technology Officer","n/a","2019","Chief Technology Officer","n/a"
"West Alabama Capital Corp.","n/a","Joseph Brad Williams","VP & Sr. Lending Officer","GBW,"LLC"","2019","n/a","n/a"
"West Alabama Capital Corp.","n/a","Michael Scott Christoff","Sr. VP & Loan Officer","ScoJo Properties,"LLC"","2019","n/a","n/a"
"West Alabama Capital Corp.","Director","Patti Presley-Fuller","Director","n/a","2019","Retired - Alabama Extension Service","n/a"
"West Alabama Capital Corp.","Director","Jay Parker","Director","James L. Parker,"MD","Sole Proprietorship Owner"","2019","Physician Family Practice","n/a"
"West Alabama Capital Corp.","Director","Jay Parker","Director","LJW Properties,"LLC"","2019","Physician Family Practice","n/a"
"West Alabama Capital Corp.","VP & Compliance Officer","Alisha Brookes Smith","VP & Compliance Officer","n/a","2019","n/a","n/a"
"West Alabama Capital Corp.","n/a","Andrew C. Wade Sr.","n/a","n/a","2019","Principal Shareholder","n/a"
```
