```csv
### SECURITIES HOLDERS CSV
"Bank","Town","Fiscal Year","Owner Name","Stock Class","Number of Shares","Percentage of Ownership"
"Brantley Bancorp,"Inc."","Nashville","2021","Abbie Lou Bryan","Common Stock","2729","17.78%"
"Brantley Bancorp,"Inc."","Brantley","2021","James H. Hollis,"Jr."","Common Stock","2289","14.91%"
"Brantley Bancorp,"Inc."","Brantley","2021","J.H. Hollis,"Sr.GST for James H. Hollis","Jr."","Common Stock","800","5.21%"
"Brantley Bancorp,"Inc."","Brentwood","2021","J.H. Hollis,"Sr. GST for Abbie Lou Bryan"","Common Stock","800","5.21%"
"Brantley Bancorp,"Inc."","Brentwood","2021","Trust FBO James Bryan","shares","445","2.90%"
"Brantley Bancorp,"Inc."","Brentwood","2021","Trust FBO Joseph Bryan,"Jr."","shares","446","2.91%"
"Brantley Bancorp,"Inc."","Brantley","2021","The Hollis Company","shares","121",".79%"
"Brantley Bancorp,"Inc."","Brantley","2021","Margaret S. Hollis","Common Stock","2100","13.68%"
"Brantley Bancorp,"Inc."","Birmingham","2021","Margaret H. Hayslip","Common Stock","1090","7.75%"
"Brantley Bancorp,"Inc."","Johns Creek","2021","Elizabeth H. Walker","Common Stock","890","5.80%"
### INSIDERS CSV
"Bank","Internal Title","Person","External Title","Affiliation","Fiscal Year"
"Brantley Bancorp,"Inc."","n/a","James H. Hollis,"Jr."","Director & CEO","Brantley Bank & Trust Co.","2021"
"Brantley Bancorp,"Inc."","n/a","James H. Hollis,"Jr."","Chairman","Brantley Bancorp,"Inc."","2021"
"Brantley Bancorp,"Inc."","n/a","Hinton M. Walden","Director","Brantley Bank & Trust Co.","2021"
"Brantley Bancorp,"Inc."","n/a","Hinton M. Walden","Director","Brantley Bancorp,"Inc."","2021"
"Brantley Bancorp,"Inc."","n/a","Stuart R. Mash,"Jr."","Vice President & Director","Brantley Bank & Trust Co.","2021"
"Brantley Bancorp,"Inc."","n/a","Stuart R. Mash,"Jr."","Director","Brantley Bancorp,"Inc."","2021"
"Brantley Bancorp,"Inc."","n/a","Margaret S. Hollis","Director","Brantley Bank & Trust Co.","2021"
"Brantley Bancorp,"Inc."","n/a","Margaret S. Hollis","Director","Brantley Bancorp,"Inc."","2021"
"Brantley Bancorp,"Inc."","n/a","Abbie Lou Bryan","Stockholder","Brantley Bancorp,"Inc."","2021"
"Brantley Bancorp,"Inc."","n/a","Douglas Turman","Director","Brantley Bank & Trust Co.","2021"
"Brantley Bancorp,"Inc."","n/a","Douglas Turman","Director","Brantley Bancorp,"Inc."","2021"
"Brantley Bancorp,"Inc."","n/a","Travis Colquett","President & Director","Brantley Bank & Trust Co.","2021"
"Brantley Bancorp,"Inc."","n/a","Travis Colquett","Director","Brantley Bancorp,"Inc."","2021"
"Brantley Bancorp,"Inc."","n/a","Stallion Sasser","Director","Brantley Bank & Trust Co.","2021"
"Brantley Bancorp,"Inc."","n/a","Stallion Sasser","Director","Brantley Bancorp,"Inc."","2021"
"Brantley Bancorp,"Inc."","n/a","Margaret H Hayslip","Director","Brantley Bank & Trust Co.","2021"
"Brantley Bancorp,"Inc."","n/a","Margaret H Hayslip","Director","Brantley Bancorp,"Inc."","2021"
"Brantley Bancorp,"Inc."","n/a","Elizabeth H. Walker","Director","Brantley Bank & Trust Co.","2021"
"Brantley Bancorp,"Inc."","n/a","Elizabeth H. Walker","Director","Brantley Bancorp,"Inc."","2021"
```
