```text
### SECURITIES HOLDERS CSV
"Bank","Town","Fiscal Year","Owner Name","Stock Class","Number of Shares","Percentage of Ownership","RSSD_ID"
"SBT Bancorp,"Inc."","Yonkers,"NY"","2015","Gem Industries,"Inc."","Common Stock","237135","19.64%","n/a"
"SBT Bancorp,"Inc."","Thomaston,"GA"","2015","Kenneth Coggins","Common Stock","35184","2.91%","n/a"
"SBT Bancorp,"Inc."","Thomaston,"GA"","2015","Kenneth Coggins","Warrants on Common Stock","29204","2.42%","n/a"
"SBT Bancorp,"Inc."","Clarkesville,"GA"","2015","J. Terry Greene","Common Stock","16000","1.32%","n/a"
"SBT Bancorp,"Inc."","Clarkesville,"GA"","2015","J. Terry Greene","Warrants on Common Stock","45000","3.73%","n/a"
"SBT Bancorp,"Inc."","Clarkesville,"GA"","2015","Sidney L. Roland","Common Stock","30000","2.49%","n/a"
"SBT Bancorp,"Inc."","Clarkesville,"GA"","2015","Sidney L. Roland","Stock Options on Common Stock","20000","1.66%","n/a"
"SBT Bancorp,"Inc."","Clarkesville,"GA"","2015","Sidney L. Roland","Warrants on Common Stock","30000","2.49%","n/a"
"SBT Bancorp,"Inc."","Clarkesville,"GA"","2015","James C. Weidner","Common Stock","54111","4.48%","n/a"
"SBT Bancorp,"Inc."","Clarkesville,"GA"","2015","James C. Weidner","Warrants on Common Stock","50000","4.14%","n/a"
### INSIDERS CSV
"Bank","Internal Title","Person","External Title","Affiliation","Fiscal Year","Occupation","RSSD_ID"
"SBT Bancorp,"Inc."","Director","Kenneth Coggins","President/CEO","Coggins Funeral Home Crystal Hill Cemetery","2015","Funeral Director","n/a"
"SBT Bancorp,"Inc."","Director","Michael B. Hill","President","Clarkesville Auto Parts","2015","Retail Auto Parts","n/a"
"SBT Bancorp,"Inc."","Director Treasurer","Michael E. Mixon","Owner","Michael Mixon CPA,"PC"","2015","Certified Public Accountant","n/a"
"SBT Bancorp,"Inc."","n/a","Michael E. Mixon","Member/Manager","North East Ga Exchange","2015","Certified Public Accountant","n/a"
"SBT Bancorp,"Inc."","Director","Charles M. Holland","Owner/CEO","Holland Investments LLC","2015","Entreprenuer","n/a"
"SBT Bancorp,"Inc."","n/a","Charles M. Holland","Partner","George P. Burdell Associates LLC","2015","Entreprenuer","n/a"
"SBT Bancorp,"Inc."","Director President & CEO","Tony E. Collins","n/a","n/a","2015","N/A","n/a"
"SBT Bancorp,"Inc."","Director Secretary","James C. Weidner","Sr. Partner","Oliver & Weidner","2015","Attorney","n/a"
"SBT Bancorp,"Inc."","Director","Ernest H. Woods","Managing Member of","Ernest H. Woods,"III","LLC"","2015","Attorney","n/a"
"SBT Bancorp,"Inc."","CFO","Deanna A. Mote","n/a","n/a","2015","N/A","n/a"
"SBT Bancorp,"Inc."","n/a","Gem Industries,"Inc."","Holding Company","Gem Southeast,"Inc."","2015","Manufacturing: Fabricated Metal Products","n/a"
```
