```text
### SECURITIES HOLDERS CSV
"Bank","Town","Fiscal Year","Owner Name","Stock Class","Number of Shares","Percentage of Ownership","RSSD_ID"
"HomeTown Bancorp of Alabama,"Inc"","Oneonta,"USA"","2017","Ronald R Tidwell","n/a","n/a","7.38%","3451603"
"HomeTown Bancorp of Alabama,"Inc"","Oneonta,"USA"","2017","Bruce Phillips","n/a","n/a","8.28%","3451603"
"HomeTown Bancorp of Alabama,"Inc"","Oneonta,"USA"","2017","Timothy W. Gargus","n/a","n/a","6.26%","3451603"
"HomeTown Bancorp of Alabama,"Inc"","Oneonta,"USA"","2017","D Lee Guyton,"Jr."","n/a","n/a","5.54%","3451603"
### INSIDERS CSV
"Bank","Internal Title","Person","External Title","Affiliation","Fiscal Year","Occupation","RSSD_ID"
"HomeTown Bancorp of Alabama,"Inc"","Director","S. Martin Copeland","Partner","Carr,"Riggs & Ingram","LLC"","2017","CPA","3451603"
"HomeTown Bancorp of Alabama,"Inc"","Director","Ronald R Tidwell","Sole Proprietor","Tidwell BP","2017","Business Owner","3451603"
"HomeTown Bancorp of Alabama,"Inc"","Director","D Lee Guyton,"Jr."","Owner","Guyton Investments,"LLC"","2017","Retired","3451603"
"HomeTown Bancorp of Alabama,"Inc"","Director","D Lee Guyton,"Jr."","Partner","Yellow Pad Properties,"LLC"","2017","Retired","3451603"
"HomeTown Bancorp of Alabama,"Inc"","Director & Chairman","Bruce Phillips","Owner","Marcum Oil Company lnc.","2017","Retired","3451603"
"HomeTown Bancorp of Alabama,"Inc"","Director & Chairman","Bruce Phillips","Owner","Phil Town Development Co.","2017","Retired","3451603"
"HomeTown Bancorp of Alabama,"Inc"","Director","Charles M Morrison,"Jr."","n/a","Miller Soda Shop","2017","Co-Owner & Manager","3451603"
"HomeTown Bancorp of Alabama,"Inc"","Director","Tim Gargus","n/a","Courtesy Pontiac","2017","Retired VP","3451603"
"HomeTown Bancorp of Alabama,"Inc"","CEO","Danny J Kelly","n/a","n/a","2017","n/a","3451603"
"HomeTown Bancorp of Alabama,"Inc"","CFO","Patti M Young","n/a","n/a","2017","n/a","3451603"
"HomeTown Bancorp of Alabama,"Inc"","COO","Matthew C Crow","n/a","n/a","2017","n/a","3451603"
```
