```text
SECURITIES HOLDERS CSV
"Bank","Town","Fiscal Year","Owner Name","Stock Class","Number of Shares","Percentage of Ownership","RSSD_ID"
"n/a","n/a","2023","n/a","n/a","n/a","n/a","n/a"
INSIDERS CSV
"Bank","Internal Title","Person","External Title","Affiliation","Fiscal Year","Occupation","RSSD_ID"
"Lowndes Bancshares,"Inc."","Director,"Chairman","President"","Jackson R. Langdale","Attorney","Dover Miller Karras Langdale & Brantley","2023","Attorney,"Dover Miller Karras Langdale & Brantley"","n/a"
"Lowndes Bancshares,"Inc."","Director,"Vice-President"","James H. Langdale","President","The Langdale Company","2023","President,"The Langdale Company"","n/a"
"Citizens National Bank of Quitman","Director,"Vice-President"","James H. Langdale","Director","The Langdale Company","2023","President,"The Langdale Company"","n/a"
"Langdale Woodlands,"LLC"","Member Manager","James H. Langdale","Director","The Langdale Company","2023","President,"The Langdale Company"","n/a"
"Kinderlou Forest Development,"LLC"","Operating Manager","James H. Langdale","Director","The Langdale Company","2023","President,"The Langdale Company"","n/a"
"Southland Forest Products,"Inc."","Director,"Vice-President"","James H. Langdale","Director","The Langdale Company","2023","President,"The Langdale Company"","n/a"
"Langdale Industries,"Inc."","Director,"President"","James H. Langdale","Director","The Langdale Company","2023","President,"The Langdale Company"","n/a"
"Langdale Forest Products Co.","Director,"President"","James H. Langdale","Director","The Langdale Company","2023","President,"The Langdale Company"","n/a"
"Lanco Trucking,"Inc."","Director,"President"","James H. Langdale","Director","The Langdale Company","2023","President,"The Langdale Company"","n/a"
"Composite Materials Technology,"LLC"","Director,"President"","James H. Langdale","Director","The Langdale Company","2023","President,"The Langdale Company"","n/a"
"Langdale Fuel Co.","Director,"President"","James H. Langdale","Director","The Langdale Company","2023","President,"The Langdale Company"","n/a"
"Langboard,"Inc."","Director,"President"","James H. Langdale","Director","The Langdale Company","2023","President,"The Langdale Company"","n/a"
"The Val d'Aosta Company","Director,"President"","James H. Langdale","Director","The Langdale Company","2023","President,"The Langdale Company"","n/a"
"Industrial Cutting Tools,"Inc."","Director,"President"","James H. Langdale","Director","The Langdale Company","2023","President,"The Langdale Company"","n/a"
"TLC Building Components,"Inc."","Director,"President"","James H. Langdale","Director","The Langdale Company","2023","President,"The Langdale Company"","n/a"
"Longleaf Property Management of Valdosta,"Inc."","Director,"President"","James H. Langdale","Director","The Langdale Company","2023","President,"The Langdale Company"","n/a"
"Southern Builders Supply of Valdosta,"Inc."","Director,"President"","James H. Langdale","Director","The Langdale Company","2023","President,"The Langdale Company"","n/a"
"Fussell Tire and Service,"Inc."","Director,"President"","James H. Langdale","Director","The Langdale Company","2023","President,"The Langdale Company"","n/a"
"Volume Powersports,"LLC"","Director,"Manager"","James H. Langdale","Director","The Langdale Company","2023","President,"The Langdale Company"","n/a"
"Kinderlou Forest Golf Club,"LLC"","Operating Manager","James H. Langdale","Director","The Langdale Company","2023","President,"The Langdale Company"","n/a"
"MJL Surety Co.","Director,"President"","James H. Langdale","Director","The Langdale Company","2023","President,"The Langdale Company"","n/a"
"Langdale Timber Company","Director,"Vice-President"","James H. Langdale","Director","The Langdale Company","2023","President,"The Langdale Company"","n/a"
"Trust B-1 FBO Harley Langdale Jr. and the Descendants of John W. Langdale","Co-Trustee","James H. Langdale","Director","The Langdale Company","2023","President,"The Langdale Company"","n/a"
"John W. Langdale,"Jr. Trust"","Co-Trustee","James H. Langdale","Director","The Langdale Company","2023","President,"The Langdale Company"","n/a"
"Harley Langdale Jr. Foundation,"Inc."","Chairman,"President"","James H. Langdale","Director","The Langdale Company","2023","President,"The Langdale Company"","n/a"
"National Alliance of Forest Landowners","Director","James H. Langdale","Director","The Langdale Company","2023","President,"The Langdale Company"","n/a"
"Georgia Forestry Association","Director","James H. Langdale","Director","The Langdale Company","2023","President,"The Langdale Company"","n/a"
"WoodWorks - Wood Products Council","Director","James H. Langdale","Director","The Langdale Company","2023","President,"The Langdale Company"","n/a"
"Pannon Enterprises,"LLC"","Manager","James H. Langdale","Director","The Langdale Company","2023","President,"The Langdale Company"","n/a"
"John Wesley Langdale III Irrevocable Trust One","Trustee","James H. Langdale","Director","The Langdale Company","2023","President,"The Langdale Company"","n/a"
"Harley Langdale Jr. Revocable Trust","Co-Trustee","James H. Langdale","Director","The Langdale Company","2023","President,"The Langdale Company"","n/a"
"Estate of Harley Langdale Jr.","Co-Executor","James H. Langdale","Director","The Langdale Company","2023","President,"The Langdale Company"","n/a"
"Five Mile Creek Farms,"LLC"","Member","James H. Langdale","Director","The Langdale Company","2023","President,"The Langdale Company"","n/a"
"Richard Eric Guice Irrevocable Trust","Trustee","James H. Langdale","Director","The Langdale Company","2023","President,"The Langdale Company"","n/a"
"EJM Farms,"LLC"","Co-Executor","James H. Langdale","Director","The Langdale Company","2023","President,"The Langdale Company"","n/a"
"Greenleaf Investments,"LLC"","Member,"Manager"","James H. Langdale","Director","The Langdale Company","2023","President,"The Langdale Company"","n/a"
"106 East North Street,"LLC"","Manager","James H. Langdale","Director","The Langdale Company","2023","President,"The Langdale Company"","n/a"
"117 38th Street,"LLC"","Manager","James H. Langdale","Director","The Langdale Company","2023","President,"The Langdale Company"","n/a"
"HD Johnston Company,"LLC"","Manager","James H. Langdale","Director","The Langdale Company","2023","President,"The Langdale Company"","n/a"
"South Lowndes Construction and Restoration,"LLC"","Manager","James H. Langdale","Director","The Langdale Company","2023","President,"The Langdale Company"","n/a"
"Seven Zero One North Patterson Street,"LLC"","Manager","James H. Langdale","Director","The Langdale Company","2023","President,"The Langdale Company"","n/a"
"Dover Miller Karras Langdale & Brantley,"P.C."","Director,"Vice President"","James H. Langdale","Director","The Langdale Company","2023","President,"The Langdale Company"","n/a"
"Municipal Airport Church of Christ","Elder","James H. Langdale","Director","The Langdale Company","2023","President,"The Langdale Company"","n/a"
"Citizens National Bank of Quitman","Director,"Vice-President"","Larry K. Fudge","n/a","n/a","2023","n/a","n/a"
"Langdale Woodlands,"LLC"","Member Manager","Larry K. Fudge","n/a","n/a","2023","n/a","n/a"
"Southland Forest Products,"Inc."","Director,"Vice-President"","Larry K. Fudge","n/a","n/a","2023","n/a","n/a"
"Langdale Industries,"Inc."","Director,"Vice-President"","Larry K. Fudge","n/a","n/a","2023","n/a","n/a"
"Langdale Forest Products Co.","Director,"Vice-President"","Larry K. Fudge","n/a","n/a","2023","n/a","n/a"
"Lanco Trucking,"Inc."","Director,"Vice-President"","Larry K. Fudge","n/a","n/a","2023","n/a","n/a"
"Composite Materials Technology,"LLC"","Director,"Vice President"","Larry K. Fudge","n/a","n/a","2023","n/a","n/a"
"Langdale Fuel Co.","Director,"Vice-President"","Larry K. Fudge","n/a","n/a","2023","n/a","n/a"
"Langboard,"Inc."","Director,"Vice-President"","Larry K. Fudge","n/a","n/a","2023","n/a","n/a"
