```text
### SECURITIES HOLDERS CSV
"Bank","Town","Fiscal Year","Owner Name","Stock Class","Number of Shares","Percentage of Ownership","RSSD_ID"
"Twin Cities Financial Services,"Inc."","Maryville,"USA"","2019","Joe B. Bruce","Common Shares","63281","11.77%","n/a"
"Twin Cities Financial Services,"Inc."","Maryville,"USA"","2019","Ben Myers Robertson IRRV Trust","Common Shares","44561","8.28%","n/a"
"Twin Cities Financial Services,"Inc."","Maryville,"USA"","2019","Robertson Family Limited Partnership","Common Shares","45530","8.47%","n/a"
"Twin Cities Financial Services,"Inc."","Maryville,"USA"","2019","Leon Shields","Common Shares","30000","5.58%","n/a"
### INSIDERS CSV
"Bank","Internal Title","Person","External Title","Affiliation","Fiscal Year","Occupation","RSSD_ID"
"Twin Cities Financial Services,"Inc."","Director","Jerry Dean","Director","n/a","2019","Retired","n/a"
"Twin Cities Financial Services,"Inc."","Director","Bill Clabough","Director","n/a","2019","Exec of Non Profit","n/a"
"Twin Cities Financial Services,"Inc."","Secretary Director","Leann Hicks","Director","n/a","2019","Education","n/a"
"Twin Cities Financial Services,"Inc."","Vice Chairman Director","John Proffitt","Vice Chairman Director","n/a","2019","Retired","n/a"
"Twin Cities Financial Services,"Inc."","Director","James D Robertson","Director","n/a","2019","Retired","n/a"
"Twin Cities Financial Services,"Inc."","Director","Leon Shields","Director","n/a","2019","Insurance","n/a"
"Twin Cities Financial Services,"Inc."","Chairman Director","Gaynell Lawson","Chairman Director","n/a","2019","Retired","n/a"
"Twin Cities Financial Services,"Inc."","Director","Robert L. Carroll","Director","n/a","2019","Retired","n/a"
"Twin Cities Financial Services,"Inc."","Director","G. Alvin Grubb","Consultant Director","n/a","2019","Banker","n/a"
"Twin Cities Financial Services,"Inc."","n/a","Joe B. Bruce","n/a","n/a","2019","Retired","n/a"
"Twin Cities Financial Services,"Inc."","President/CEO Director","Mike Baker","President/CEO Director","n/a","2019","Banker","n/a"
```
