```csv
SECURITIES HOLDERS CSV
"Bank","Town","Fiscal Year","Owner Name","Stock Class","Number of Shares","Percentage of Ownership","RSSD_ID"
"Sevier County Bancshares,"Inc."","Fort Lauderdale,"FL"","2019","Kenneth Lehman","Common Stock – Class A","1663598","40.89%","n/a"
"Sevier County Bancshares,"Inc."","Sevierville,"TN"","2019","Summitt Family¹","Common Stock - Class A","316228","8.02%","n/a"
"Sevier County Bancshares,"Inc."","Blakely,"GA"","2019","Spence Limited","Common Stock – Class A","728715","17.91%","n/a"
"Sevier County Bancshares,"Inc."","Chicago,"IL"","2019","BancFunds VIII,"LP"","Common Stock – Class A","55000","5.35%","n/a"
"Sevier County Bancshares,"Inc."","Chicago,"IL"","2019","BancFunds IX,"LP"","Common Stock – Class A","162675","5.35%","n/a"
```
```csv
INSIDERS CSV
"Bank","Internal Title","Person","External Title","Affiliation","Fiscal Year","Occupation","RSSD_ID"
"Sevier County Bancshares,"Inc."","Executive Asst.,"Senior Corporate Secretary"","Cindy Latham","n/a","n/a","2019","Executive Asst.","n/a"
"Sevier County Bancshares,"Inc."","Director,"President","CEO"","Bobby R. Stoffle","President,"CEO & Director"","n/a","2019","Banker","n/a"
"Sevier County Bancshares,"Inc."","Director","Lyle Overbay","n/a","Overbay Family Partnership","2019","Retired Insurance Agent","n/a"
"Sevier County Bancshares,"Inc."","Director & Principal Shareholder,"Director & VP"","Joe Jim Summitt","n/a","S & K Partnership","2019","Banker","n/a"
"Sevier County Bancshares,"Inc."","Director & Principal Shareholder,"Director & VP"","Joe Jim Summitt","n/a","Summitt Family Investments","2019","Banker","n/a"
"Sevier County Bancshares,"Inc."","Director & Principal Shareholder,"Director & VP"","Joe Jim Summitt","n/a","Summitt Corp Sevier County - Engineer","2019","Banker","n/a"
"Sevier County Bancshares,"Inc."","Director","James Temple Jr.","n/a","James A Temple Sr. FLP","2019","Engineer","n/a"
"Sevier County Bancshares,"Inc."","Director","James Temple Jr.","n/a","John E. Temple Trust","2019","Engineer","n/a"
"Sevier County Bancshares,"Inc."","Shareholder","Kenneth Lehman","n/a","See Attachment One","2019","Attorney/Bank Investor","n/a"
"Sevier County Bancshares,"Inc."","Director","Maria Mize Roditis","n/a","MMR Properties LLC","2019","Investor","n/a"
"Sevier County Bancshares,"Inc."","Director","Conley T. Murrell","n/a","Murrell Investments LLC","2019","Real Estate Development","n/a"
"Sevier County Bancshares,"Inc."","Director","Conley T. Murrell","n/a","Murrell Investment GP","2019","Real Estate Development","n/a"
"Sevier County Bancshares,"Inc."","Director","Conley T. Murrell","n/a","Murrell Properties GP","2019","Real Estate Development","n/a"
"Sevier County Bancshares,"Inc."","Director","Conley T. Murrell","n/a","Murrell Properties LLC","2019","Real Estate Development","n/a"
"Sevier County Bancshares,"Inc."","Lead Director","Gary R. Wade","n/a","Riverdale Apartments","2019","TN Supreme Court Chief Justice - retired,"LMU Law School Dean"","n/a"
"Sevier County Bancshares,"Inc."","Lead Director","Gary R. Wade","n/a","Kelco,"Ltd."","2019","TN Supreme Court Chief Justice - retired,"LMU Law School Dean"","n/a"
"Sevier County Bancshares,"Inc."","Lead Director","Gary R. Wade","n/a","Parkgrove,"L.P."","2019","TN Supreme Court Chief Justice - retired,"LMU Law School Dean"","n/a"
"Sevier County Bancshares,"Inc."","Lead Director","Gary R. Wade","n/a","Applecat,"L.P."","2019","TN Supreme Court Chief Justice - retired,"LMU Law School Dean"","n/a"
"Sevier County Bancshares,"Inc."","Lead Director","Gary R. Wade","n/a","Panapple,"L.P."","2019","TN Supreme Court Chief Justice - retired,"LMU Law School Dean"","n/a"
"Sevier County Bancshares,"Inc."","Lead Director","Gary R. Wade","n/a","Roosevelt Lodge","2019","TN Supreme Court Chief Justice - retired,"LMU Law School Dean"","n/a"
"Sevier County Bancshares,"Inc."","Lead Director","Gary R. Wade","n/a","Greenbrier Investments,"LLC"","2019","TN Supreme Court Chief Justice - retired,"LMU Law School Dean"","n/a"
"Sevier County Bancshares,"Inc."","Lead Director","Gary R. Wade","n/a","Greenbrier Campground","2019","TN Supreme Court Chief Justice - retired,"LMU Law School Dean"","n/a"
"Sevier County Bancshares,"Inc."","Lead Director","Gary R. Wade","n/a","GJM","2019","TN Supreme Court Chief Justice - retired,"LMU Law School Dean"","n/a"
"Sevier County Bancshares,"Inc."","Lead Director","Gary R. Wade","n/a","TWRS","2019","TN Supreme Court Chief Justice - retired,"LMU Law School Dean"","n/a"
"Sevier County Bancshares,"Inc."","Director","Wynne Baker","n/a","Kraft CPA's - retired","2019","CPA","n/a"
"Sevier County Bancshares,"Inc."","Director & Principal Shareholder","Hope Lundt","n/a","Spence Limited LP","2019","CFA/Bank Investor","n/a"
"Sevier County Bancshares,"Inc."","Director & Principal Shareholder","Hope Lundt","n/a","Willard Mills Advisory LLC","2019","CFA/Bank Investor","n/a"
"Sevier County Bancshares,"Inc."","Director & Principal Shareholder","Hope Lundt","n/a","JH Property Investments LLC","2019","CFA/Bank Investor","n/a"
"Sevier County Bancshares,"Inc."","Executive Chairman","John M. Presley","n/a","Heritage Southeast Bancorporation","2019","CPA/Bank Executive","n/a"
"Sevier County Bancshares,"Inc."","Executive Chairman","John M. Presley","n/a","Transact Capital Partners","2019","CPA/Bank Executive","n/a"
```
