```csv
SECURITIES HOLDERS CSV
"Bank","Town","Fiscal Year","Owner Name","Stock Class","Number of Shares","Percentage of Ownership","RSSD_ID"
"First Century Bancorp.","Alto,"GA"","2022","William A. Bagwell,"Jr."","Common Stock","923","6.16%","n/a"
"First Century Bancorp.","Alto,"GA"","2022","William A. Bagwell,"Jr."","Warrants","435","10.14%","n/a"
"First Century Bancorp.","Alto,"GA"","2022","William A. Bagwell,"Jr."","Options","25","5.56%","n/a"
"First Century Bancorp.","Alpharetta,"GA"","2022","William R. Blanton ","Common Stock","3394","22.66%","n/a"
"First Century Bancorp.","Alpharetta,"GA"","2022","William R. Blanton ","Warrants","1950","45.48%","n/a"
"First Century Bancorp.","Atlanta,"GA"","2022","William M. Evans,"Jr."","Common Stock","1365","9.11%","n/a"
"First Century Bancorp.","Atlanta,"GA"","2022","William M. Evans,"Jr."","Warrants","774","18.05%","n/a"
"First Century Bancorp.","Atlanta,"GA"","2022","William M. Evans,"Jr."","Options","25","5.56%","n/a"
"First Century Bancorp.","Ponte Vedra Beach,"FL"","2022","Joe McCart 2012 Family Trust","Common Stock","1466","9.79%","n/a"
"First Century Bancorp.","Ponte Vedra Beach,"FL"","2022","Joe McCart 2012 Family Trust","Warrants","202","4.71%","n/a"
"First Century Bancorp.","Sandy Springs,"GA"","2022","Richard T. Smith","Common Stock","732","4.89%","n/a"
"First Century Bancorp.","Sandy Springs,"GA"","2022","Richard T. Smith","Warrants","228","5.32%","n/a"
"First Century Bancorp.","Sandy Springs,"GA"","2022","Richard T. Smith","Options","25","5.56%","n/a"
"First Century Bancorp.","Dawsonville,"GA"","2022","Neil Strickland","Common Stock","1427","9.53%","n/a"
"First Century Bancorp.","Dawsonville,"GA"","2022","Neil Strickland","Warrants","204","4.76%","n/a"
"First Century Bancorp.","Lawrenceville,"GA"","2022","Tetterton Family 2012 Trust","Common Stock","735","4.91%","n/a"
