```csv
SECURITIES HOLDERS CSV
"Bank","Town","Fiscal Year","Owner Name","Stock Class","Number of Shares","Percentage of Ownership","RSSD_ID"
"FPB Financial Corp.","Hammond,"LA"","2017","Fritz W. Anderson,"II"","Common Stock","190119","7.0%","n/a"
"FPB Financial Corp.","Hammond,"LA"","2017","Laura Inge","Common Stock","105660","3.9%","n/a"
"FPB Financial Corp.","Chicago,"IL"","2017","Siena Capital Partners","Common Stock","210948","7.8%","n/a"
"FPB Financial Corp.","New York,"New York"","2017","JAM Special Opportunitie:","Common Stock","165834","6.0%","n/a"
```
```csv
INSIDERS CSV
"Bank","Internal Title","Person","External Title","Affiliation","Fiscal Year","Occupation","RSSD_ID"
"FPB Financial Corp.","Chief Executive Officer Chairman & Director Director","Fritz W. Anderson,"II"","Manager","Anderson Point,"LLC"","2017","N/A","526676"
"FPB Financial Corp.","Chief Executive Officer Chairman & Director Director","Fritz W. Anderson,"II"","Manager","Anderson Corner,"LLC"","2017","N/A","526676"
"FPB Financial Corp.","Chief Executive Officer Chairman & Director Director","Fritz W. Anderson,"II"","Manager","Rec Anderson,"Inc."","2017","N/A","526676"
"FPB Financial Corp.","Chief Executive Officer Chairman & Director Director","Fritz W. Anderson,"II"","Manager","Concordia Hunting Unlimited","2017","N/A","526676"
"FPB Financial Corp.","Director,"Chief Executive Officer"","Ronnie Fugarino","Owner","Yikes,"LLC"","2017","Director","526676"
"FPB Financial Corp.","Director,"Vice Chairman","Executive Vice President Director","Vice Chairman"","G. Wayne Allen","n/a","n/a","2017","Retired Banker","526676"
"FPB Financial Corp.","Executive Vice President,"Chief Financial Officer","COO"","Derek Shants","n/a","n/a","2017","CFO Florida Parishes Bank","526676"
"FPB Financial Corp.","Director","Dean Hughes","n/a","n/a","2017","VP CMC Construction Services","526676"
"FPB Financial Corp.","Director","Vincent Roubique","Owner","Tangi Electric and Maintenance Co.","2017","Owner Tangi Electric and Maintenance Co.","526676"
"FPB Financial Corp.","Director","Dwain Tycer","Manager","Tycer Ready Mix","2017","Co-owner & Vice President","526676"
"FPB Financial Corp.","Director","Dwain Tycer","Manager","Tycer Hard Rock #1","2017","Co-owner & Vice President","526676"
"FPB Financial Corp.","Director","Dwain Tycer","Manager","Tycer Hard Rock #2","2017","Co-owner & Vice President","526676"
"FPB Financial Corp.","Director","Dwain Tycer","Manager","D.G.T.","2017","Co-owner & Vice President","526676"
"FPB Financial Corp.","Director","Dwain Tycer","Manager","D.L.T.","2017","Co-owner & Vice President","526676"
"FPB Financial Corp.","Director","George Anthon","President","Anthon Chiropractic Care P.C.","2017","Anthon Chiropractic Care","526676"
"FPB Financial Corp.","Director","Kathy Kent","n/a","n/a","2017","Tangi Industrial and Trailer Sales","526676"
"FPB Financial Corp.","Director","Laura Inge","n/a","Curtains Up","2017","Retired","526676"
"FPB Financial Corp.","Director","Paul Murphy","Shareholder","Slade Properties LLC","2017","N/A","526676"
"FPB Financial Corp.","Director","Paul Murphy","Co-Manager","Inge Family Properties","2017","N/A","526676"
"FPB Financial Corp.","Director","Paul Murphy","Partner","Hoot Owl Corp","2017","N/A","526676"
"FPB Financial Corp.","Executive Vice President & COO","Joseph Omner","Member","Go Jo,"LLC"","2017","Banker","526676"
"FPB Financial Corp.","President","Albert Kelleher","n/a","n/a","2017","President Florida Parishes Bank","526676"
"FPB Financial Corp.","Director","Henry L. Coaxum,"Jr."","n/a","6933 Lake Villa Drive,"LLC"","2017","Fast Food Franchise Owner","526676"
"FPB Financial Corp.","Director","Henry L. Coaxum,"Jr."","n/a","Coaxum Enterprises,"Inc."","2017","Fast Food Franchise Owner","526676"
"FPB Financial Corp.","Director","Gary Smith,"Sr."","n/a","The Magnolia Companies of Louisiana,"LLC"","2017","President of the Magnolia Companies of Louisiana","526676"
"FPB Financial Corp.","Director","Gary Smith,"Sr."","n/a","Maintenance Dredging I,"LLC"","2017","President of the Magnolia Companies of Louisiana","526676"
"FPB Financial Corp.","Director","Gary Smith,"Sr."","n/a","Metro Investments","2017","President of the Magnolia Companies of Louisiana","526676"
"FPB Financial Corp.","Director","Gary Smith,"Sr."","n/a","St. Rose Travel Center","2017","President of the Magnolia Companies of Louisiana","526676"
"FPB Financial Corp.","Director","Gary Smith,"Sr."","n/a","Fill Materials","2017","President of the Magnolia Companies of Louisiana","526676"
"FPB Financial Corp.","Director","Gary Smith,"Sr."","n/a","Mid-Gulf Construction","2017","President of the Magnolia Companies of Louisiana","526676"
"FPB Financial Corp.","Director","Gary Smith,"Sr."","n/a","New Orleans Indian Victory Motorcycles","2017","President of the Magnolia Companies of Louisiana","526676"
"FPB Financial Corp.","Director","John A. Batt,"Jr."","n/a","The Columbus Group,"Inc."","2017","Clothing Franchise Owner","526676"
"FPB Financial Corp.","Director","John A. Batt,"Jr."","n/a","JAB Jackson,"Inc."","2017","Clothing Franchise Owner","526676"
"FPB Financial Corp.","Director","John A. Batt,"Jr."","n/a","JAB New Orleans,"Inc."","2017","Clothing Franchise Owner","526676"
"FPB Financial Corp.","Director","John A. Batt,"Jr."","n/a","JAB Augusta,"Inc."","2017","Clothing Franchise Owner","526676"
"FPB Financial Corp.","Director","John A. Batt,"Jr."","n/a","JAB Baton Rouge,"Inc."","2017","Clothing Franchise Owner","526676"
"FPB Financial Corp.","Director","John A. Batt,"Jr."","n/a","JAB Metairie,"Inc."","2017","Clothing Franchise Owner","526676"
"FPB Financial Corp.","Director","John A. Batt,"Jr."","n/a","JAB Columbia,"Inc."","2017","Clothing Franchise Owner","526676"
"FPB Financial Corp.","Director","John A. Batt,"Jr."","n/a","JAB Forest Drive Inc.","2017","Clothing Franchise Owner","526676"
"FPB Financial Corp.","Director","John A. Batt,"Jr."","n/a","JAB Harbison Inc.","2017","Clothing Franchise Owner","526676"
"FPB Financial Corp.","Director","John A. Batt,"Jr."","n/a","JAB Mandeville,"Inc."","2017","Clothing Franchise Owner","526676"
"FPB Financial Corp.","Director","John A. Batt,"Jr."","n/a","JAB of Alabama","2017","Clothing Franchise Owner","526676"
"FPB Financial Corp.","Director","John A. Batt,"Jr."","n/a","LMP Asheville,"Inc."","2017","Clothing Franchise Owner","526676"
"FPB Financial Corp.","Director","John A. Batt,"Jr."","n/a","LMP Knoxville,"Inc."","2017","Clothing Franchise Owner","526676"
"FPB Financial Corp.","Director","John A. Batt,"Jr."","n/a","LMP Mandeville,"Inc."","2017","Clothing Franchise Owner","526676"
"FPB Financial Corp.","Director","John A. Batt,"Jr."","n/a","Biltmore Property Group,"LLC"","2017","Clothing Franchise Owner","526676"
"FPB Financial Corp.","Director","John A. Batt,"Jr."","n/a","Biltmore Property Group Real Estate,"LLC"","2017","Clothing Franchise Owner","526676"
"FPB Financial Corp.","Director","John A. Batt,"Jr."","n/a","Historic Biltmore Village,"LLC"","2017","Clothing Franchise Owner","526676"
"FPB Financial Corp.","Director","John A. Batt,"Jr."","n/a","Biltmore Village Development Group,"LLC"","2017","Clothing Franchise Owner","526676"
"FPB Financial Corp.","Director","John A. Batt,"Jr."","n/a","Asheville Prime Investments,"LLC"","2017","Clothing Franchise Owner","526676"
"FPB Financial Corp.","Director","John A. Batt,"Jr."","n/a","Gulf Blvd 11B,"LLC"","2017","Clothing Franchise Owner","526676"
```
