```text
### SECURITIES HOLDERS CSV
"Bank","Town","Fiscal Year","Owner Name","Stock Class","Number of Shares","Percentage of Ownership","RSSD_ID"
"Washington/Wilkes Holding Company","Washington,"GA"","2023","Gerald O. Norman,"Jr."","Shares","42209","9.07%","n/a"
"Washington/Wilkes Holding Company","Washington,"GA"","2023","Carolyn Trantham Northweather","Shares","29354","6.31%","n/a"
"Washington/Wilkes Holding Company","Sandy Spirngs,"GA"","2023","D. Emory Boyd","Shares","25156","5.41%","n/a"
### INSIDERS CSV
"Bank","Internal Title","Person","External Title","Affiliation","Fiscal Year","Occupation","RSSD_ID"
"Washington/Wilkes Holding Company","Director,"Executive Vice President"","Debbie M. Barnett","n/a","n/a","2023","Executive Vice President,"F&M bank"","n/a"
"Washington/Wilkes Holding Company","Director","D Emory Boyd Jr","Managing Principal","EPIC Insurance Brokers","2023","Insurance Broker,"EPIC Insurance Brokers"","n/a"
"Washington/Wilkes Holding Company","Director","James W. Brantley","n/a","n/a","2023","Retired","n/a"
"Washington/Wilkes Holding Company","Director,"Chairman"","L. Dan Coxwell","n/a","n/a","2023","Retired","n/a"
"Washington/Wilkes Holding Company","Director","Charles J. Fievet","n/a","n/a","2023","Retired","n/a"
"Washington/Wilkes Holding Company","Director","Barry W. Goolsby","Pres. & CEO","Burt Lumber Company,"Inc."","2023","Lumber Manufacturing,"Burt Lumber Company","Inc."","n/a"
"Washington/Wilkes Holding Company","Director","Robert Ray Hardy","n/a","n/a","2023","RN,"Business Owner"","n/a"
"Washington/Wilkes Holding Company","Director","Debbie r. Jackson","Pres. & CEO","Tena's Jewelry & Gift Shop,"Inc."","2023","Retail Jeweler,"Tena's Jewelry & Gift Shop"","n/a"
"Washington/Wilkes Holding Company","Director","Debbie r. Jackson","Pres. & CFO","W.E. Unlimited,"Inc."","2023","Retail Jeweler,"Tena's Jewelry & Gift Shop"","n/a"
"Washington/Wilkes Holding Company","Exec. Vice President and CFO","Eli Mullis","n/a","n/a","2023","n/a","n/a"
"Washington/Wilkes Holding Company","Director,"Pres. & CEO"","Edward B. Pope III","n/a","n/a","2023","Pres. & CEO F&M Bank","n/a"
"Washington/Wilkes Holding Company","Director","W. Daniel Sisson Jr","Owner","Rayle Cattle Farm","2023","Regional VP,"AT&T"","n/a"
"Washington/Wilkes Holding Company","Director","David S. Tatum","n/a","n/a","2023","Retired","n/a"
```
