```text
### SECURITIES HOLDERS CSV
"Bank","Town","Fiscal Year","Owner Name","Stock Class","Number of Shares","Percentage of Ownership","RSSD_ID"
"Mansura Bancshares,"Inc."","Marksville,"LA"","2014","Anthony J. Roy,"III"","n/a","155000","50.35%","n/a"
"Mansura Bancshares,"Inc."","Marksville,"LA"","2014","A J Roy,"III","Children's Trust"","n/a","77349","25.13%","n/a"
### INSIDERS CSV
"Bank","Internal Title","Person","External Title","Affiliation","Fiscal Year","Occupation","RSSD_ID"
"The Cottonport Bank","Director/President/CEO","A.J. Roy III","President","Dir-Man Inc.","2014","Banker/Attorney","n/a"
"The Cottonport Bank","Director/President/CEO","A.J. Roy III","Executive Officer","Roy & Roy Attorneys","2014","Banker/Attorney","n/a"
"The Cottonport Bank","Director/President/CEO","A.J. Roy III","Executive Officer","DPR Properties","2014","Banker/Attorney","n/a"
"The Cottonport Bank","Director/President/CEO","A.J. Roy III","Executive Officer","MSG,"LL.C"","2014","Banker/Attorney","n/a"
"The Cottonport Bank","Director/President/CEO","A.J. Roy III","Executive Officer","A.J. Roy,"LLC"","2014","Banker/Attorney","n/a"
"The Cottonport Bank","Director/President/CEO","A.J. Roy III","Owner","Roy Investment Properties,"LLC"","2014","Banker/Attorney","n/a"
"The Cottonport Bank","Director/President/CEO","A.J. Roy III","Owner","Roy Farm Cabins LLC","2014","Banker/Attorney","n/a"
"The Cottonport Bank","Director","Ronald Durand","Owner","Durand Food Store","2014","Grocer","n/a"
"The Cottonport Bank","Executive Vice President","Keith Miller","n/a","n/a","2014","Banker","n/a"
"The Cottonport Bank","Director","Julie Roy","n/a","n/a","2014","Executive Director Avoyelles Parish Charter School","n/a"
"The Cottonport Bank","Senior Vice President","Michael Thevenot","n/a","n/a","2014","Banker","n/a"
"The Cottonport Bank","Senior Vice President/Treasurer","Marlene Graham","n/a","n/a","2014","Banker","n/a"
```
