```text
SECURITIES HOLDERS CSV
"Bank","Town","Fiscal Year","Owner Name","Stock Class","Number of Shares","Percentage of Ownership","RSSD_ID"
"FPB Financial Corp.","Hammond,"LA"","2016","Fritz W. Anderson,"II"","Common Stock","171219","8.3%","n/a"
"FPB Financial Corp.","Chicago,"IL"","2016","Siena Capital Partners","Common Stock","150948","7.3%","n/a"
"FPB Financial Corp.","Hammond,"LA"","2016","Laura Inge","Common","105660","5.1%","n/a"
INSIDERS CSV
"Bank","Internal Title","Person","External Title","Affiliation","Fiscal Year","Occupation","RSSD_ID"
"FPB Financial Corp.","Chief Exec Officer,"Chairman and Director"","Fritz W. Anderson,"II"","Manager","Anderson Point LLC","2016","n/a","n/a"
"FPB Financial Corp.","Chief Exec Officer,"Chairman and Director"","Fritz W. Anderson,"II"","Manager","Anderson Corner LLC","2016","n/a","n/a"
"FPB Financial Corp.","Chief Exec Officer,"Chairman and Director"","Fritz W. Anderson,"II"","Manager","Rec Anderson Inc.","2016","n/a","n/a"
"FPB Financial Corp.","Chief Exec Officer,"Chairman and Director"","Fritz W. Anderson,"II"","Manager","Concordia Hunting Unlimited","2016","n/a","n/a"
"FPB Financial Corp.","Director","Ronnie Fugarino","Owner","Yikes,"LLC"","2016","n/a","n/a"
"FPB Financial Corp.","Director","Ronnie Fugarino","Owner","Permier Construction & Development,"LLC"","2016","n/a","n/a"
"FPB Financial Corp.","Director","Ronnie Fugarino","Owner","F-5 Holdings,"LLC"","2016","n/a","n/a"
"FPB Financial Corp.","Director","Ronnie Fugarino","Owner/Member","Kryptonite,"LLC"","2016","n/a","n/a"
"FPB Financial Corp.","Director,"Vice Chairman","Exec Vice President"","G. Wayne Allen","n/a","n/a","2016","n/a","n/a"
"FPB Financial Corp.","Chief Financial Officer","Derek Shants","n/a","n/a","2016","n/a","n/a"
"FPB Financial Corp.","Director","Dean Hughes","n/a","n/a","2016","Director & Vice President of CMC Construction Services","n/a"
"FPB Financial Corp.","Director","Vincent Roubique","Owner","Tangi Electric and Maintenance Co.,","2016","Owner of Tangi Electric and Maintenance Co","n/a"
"FPB Financial Corp.","Director","Dwain Tycer","Manager","Tycer Ready Mix","2016","Co-owner and Vice President of Tycer Ready Mix","n/a"
"FPB Financial Corp.","Director","Dwain Tycer","Manager","Tycer Hard Rock #1","2016","Co-owner and Vice President of Tycer Ready Mix","n/a"
"FPB Financial Corp.","Director","Dwain Tycer","Manager","Tycer Hard Rock #2","2016","Co-owner and Vice President of Tycer Ready Mix","n/a"
"FPB Financial Corp.","Director","Dwain Tycer","Manager","D. G. T.","2016","Co-owner and Vice President of Tycer Ready Mix","n/a"
"FPB Financial Corp.","n/a","Joseph Omner","Executive Vice President & COO","n/a","2016","n/a","n/a"
"FPB Financial Corp.","n/a","David Anderson","Executive Vic","n/a","2016","President and Director","n/a"
"FPB Financial Corp.","n/a","Henry L. Coaxum,"Jr."","n/a","6933 Lake Villa Drive,"LLC"","2016","n/a","n/a"
"FPB Financial Corp.","n/a","Henry L. Coaxum,"Jr."","n/a","Coaxum Enterprises,"Inc."","2016","n/a","n/a"
"FPB Financial Corp.","n/a","Henry L. Coaxum,"Jr."","n/a","Coaxum Properties,"LLC"","2016","n/a","n/a"
"FPB Financial Corp.","n/a","Gary Smith,"Sr."","n/a","The Magnolia Companies of Louisiana,"LLC"","2016","n/a","n/a"
"FPB Financial Corp.","n/a","Gary Smith,"Sr."","n/a","Maintenance Dredging 1,"LLC"","2016","n/a","n/a"
"FPB Financial Corp.","n/a","Gary Smith,"Sr."","n/a","Metro Investments","2016","n/a","n/a"
"FPB Financial Corp.","n/a","Gary Smith,"Sr."","n/a","St. Rose Travel Center","2016","n/a","n/a"
"FPB Financial Corp.","n/a","Gary Smith,"Sr."","n/a","Fill Materials","2016","n/a","n/a"
"FPB Financial Corp.","n/a","Gary Smith,"Sr."","n/a","Mid-Gulf Construction","2016","n/a","n/a"
"FPB Financial Corp.","n/a","Gary Smith,"Sr."","n/a","New Orleans Indian Victory Motorcycles","2016","n/a","n/a"
"FPB Financial Corp.","Director","George Anthon","Manager","D. L. T.","2016","Anthon Chiropractic Care","n/a"
"FPB Financial Corp.","Director","George Anthon","President","Anthon Chiropractic Care P.C.","2016","Anthon Chiropractic Care","n/a"
"FPB Financial Corp.","Director","George Anthon","President","Anthon Investments P.C.","2016","Anthon Chiropractic Care","n/a"
"FPB Financial Corp.","Director","George Anthon","President","Anthon Sixpack P. C.","2016","Anthon Chiropractic Care","n/a"
"FPB Financial Corp.","Director","Kathy Kent","n/a","n/a","2016","Tangi Industrial and Trailer Sales","n/a"
"FPB Financial Corp.","Director","Laura Inge","Owner","Curtains Up","2016","Retired","n/a"
"FPB Financial Corp.","Director","Laura Inge","Shareholder","Slade Properties,"LLC"","2016","Retired","n/a"
"FPB Financial Corp.","Director","Laura Inge","Co-Manager","Inge Family Properties","2016","Retired","n/a"
"FPB Financial Corp.","Director","Paul Murphy","President","Hoot Owl Corp","2016","Hoot Owl,"Corp. D/B/A Jacmel Inn","Nuvolari's and Brady's"","n/a"
"FPB Financial Corp.","Director","Paul Murphy","Partner","Muscadine,"LLC"","2016","Hoot Owl,"Corp. D/B/A Jacmel Inn","Nuvolari's and Brady's"","n/a"
"FPB Financial Corp.","Director","Paul Murphy","Partner","Cirque,"LLC"","2016","Hoot Owl,"Corp. D/B/A Jacmel Inn","Nuvolari's and Brady's"","n/a"
"FPB Financial Corp.","Director","Paul Murphy","Partner","Livery,"LLC"","2016","Hoot Owl,"Corp. D/B/A Jacmel Inn","Nuvolari's and Brady's"","n/a"
"FPB Financial Corp.","Director","Paul Murphy","Partner","Charles Street,"LLC"","2016","Hoot Owl,"Corp. D/B/A Jacmel Inn","Nuvolari's and Brady's"","n/a"
"FPB Financial Corp.","n/a","John A. Batt,"Jr."","President","The Columbus Group,"Inc."","2016","n/a","n/a"
"FPB Financial Corp.","n/a","John A. Batt,"Jr."","Director","JAB New Orleans,"Inc."","2016","n/a","n/a"
"FPB Financial Corp.","n/a","John A. Batt,"Jr."","VP/Sec","JAB New Orleans,"Inc."","2016","n/a","n/a"
"FPB Financial Corp.","n/a","John A. Batt,"Jr."","Director","JAB Jackson,"Inc."","2016","n/a","n/a"
"FPB Financial Corp.","n/a","John A. Batt,"Jr."","President","JAB Jackson,"Inc."","2016","n/a","n/a"
"FPB Financial Corp.","n/a","John A. Batt,"Jr."","Director","JAB Augusta,"Inc."","2016","n/a","n/a"
"FPB Financial Corp.","n/a","John A. Batt,"Jr."","Director","JAB Baton Rouge,"Inc."","2016","n/a","n/a"
"FPB Financial Corp.","n/a","John A. Batt,"Jr."","Director","JAB Metairie,"Inc."","2016","n/a","n/a"
"FPB Financial Corp.","n/a","John A. Batt,"Jr."","Director","Jab Columbia,"Inc."","2016","n/a","n/a"
```
