```text
### SECURITIES HOLDERS CSV
"Bank","Town","Fiscal Year","Owner Name","Stock Class","Number of Shares","Percentage of Ownership","RSSD_ID"
"Primary Bancshares Corporation","Atlanta,"GA"","2023","McKinley Wilbourn","Common Stock","109400","6.12%","n/a"
"Primary Bancshares Corporation","Atlanta,"GA"","2023","McKinley Wilbourn","Options","32071","1.79%","n/a"
"Primary Bancshares Corporation","Marietta,"GA"","2023","Mark Scheinfeld","Common Stock","110500","6.18%","n/a"
"Primary Bancshares Corporation","Marietta,"GA"","2023","Mark Scheinfeld","Options","30381","1.70%","n/a"
"Primary Bancshares Corporation","Atlanta,"GA"","2023","Ramzan Karimi","Common Stock","97500","5.45%","n/a"
"Primary Bancshares Corporation","Atlanta,"GA"","2023","Ramzan Karimi","Options","30381","1.70%","n/a"
"Primary Bancshares Corporation","Atlanta,"GA"","2023","Michael Miller","Common Stock","77000","4.30%","n/a"
"Primary Bancshares Corporation","Atlanta,"GA"","2023","Michael Miller","Options","31226","1.75%","n/a"
"Primary Bancshares Corporation","Bensalem,"PA"","2023","Charles Asensio","Common Stock","69100","3.86%","n/a"
"Primary Bancshares Corporation","Bensalem,"PA"","2023","Charles Asensio","Options","30722","1.72%","n/a"
"Primary Bancshares Corporation","Atlanta,"GA"","2023","Elmer Smith","Common Stock","65000","3.63%","n/a"
"Primary Bancshares Corporation","Atlanta,"GA"","2023","Elmer Smith","Options","29874","1.67%","n/a"
"Primary Bancshares Corporation","Atlanta,"GA"","2023","Peter Kim","Common Stock","100000","5.59%","n/a"
### INSIDERS CSV
"Bank","Internal Title","Person","External Title","Affiliation","Fiscal Year","Occupation","RSSD_ID"
"Primary Bancshares Corporation","Director","McKinley Wilbourn","Director","Mack II,"Inc"","2023","n/a","n/a"
"Primary Bancshares Corporation","Director","Mark Scheinfeld","Director","SCC Atlanta,"Inc"","2023","n/a","n/a"
"Primary Bancshares Corporation","Director","Mark Scheinfeld","Director","SCC Construction,"Inc"","2023","n/a","n/a"
"Primary Bancshares Corporation","Director","Mark Scheinfeld","Director","SFR Properties LLC","2023","n/a","n/a"
"Primary Bancshares Corporation","Director","Mark Scheinfeld","Director","MAS LLC","2023","n/a","n/a"
"Primary Bancshares Corporation","Director","Mark Scheinfeld","Director","Right Smile Center LLC","2023","n/a","n/a"
"Primary Bancshares Corporation","Director","Mark Scheinfeld","Director","Mark A Scheinfeld LLC","2023","n/a","n/a"
"Primary Bancshares Corporation","Director","Ramzan Karimi","Director","M2Z2,"LLC"","2023","n/a","n/a"
"Primary Bancshares Corporation","Director","Ramzan Karimi","Director","Tunica Properties","2023","n/a","n/a"
"Primary Bancshares Corporation","Director","Ramzan Karimi","Director","4639,"LLC"","2023","n/a","n/a"
"Primary Bancshares Corporation","Director","Ramzan Karimi","Director","1705 LLC","2023","n/a","n/a"
"Primary Bancshares Corporation","Director","Ramzan Karimi","Director","Evergreen Properties","2023","n/a","n/a"
"Primary Bancshares Corporation","Director","Ramzan Karimi","Director","Evergreen East","2023","n/a","n/a"
"Primary Bancshares Corporation","Director","Ramzan Karimi","Director","Evergreen Boat Rock LLC","2023","n/a","n/a"
"Primary Bancshares Corporation","Director","Ramzan Karimi","Director","M2Z2 COM Inc","2023","n/a","n/a"
"Primary Bancshares Corporation","Director","Ramzan Karimi","Director","GA Commercial Stores","2023","n/a","n/a"
"Primary Bancshares Corporation","Director","Michael Miller","Director","Nationwide Investments LLC","2023","n/a","n/a"
"Primary Bancshares Corporation","Director","Michael Miller","Director","Miller Management Inc","2023","n/a","n/a"
"Primary Bancshares Corporation","Director","Michael Miller","Director","2000 Satellite Partnership","2023","n/a","n/a"
"Primary Bancshares Corporation","Director & Chairman","H Boyd Pettit III","Director & Chairman","H Boyd Pettit III,"PC"","2023","n/a","n/a"
"Primary Bancshares Corporation","Director & Chairman","H Boyd Pettit III","Director & Chairman","Georgia Link Public Affairs Group","2023","n/a","n/a"
"Primary Bancshares Corporation","Director","Charles Asensio","Director","Snapfinger Plaza","2023","n/a","n/a"
"Primary Bancshares Corporation","Director","Charles Asensio","Director","Alexandria Ventures","2023","n/a","n/a"
"Primary Bancshares Corporation","Director","Elmer Smith","Director","Interactive Learning Systems Inc","2023","n/a","n/a"
"Primary Bancshares Corporation","Director","Elmer Smith","Director","Sole Member LLC - 5303 New Peachtree Road","2023","n/a","n/a"
"Primary Bancshares Corporation","Director","Elmer Smith","Director","Zackmax Enterprises LLC","2023","n/a","n/a"
"Primary Bancshares Corporation","Director & President","David R Coxon","Director,"President & Chief Executive Officer"","n/a","2023","n/a","n/a"
"Primary Bancshares Corporation","Chief Financial Officer","Jane Skelton","SR Executive VP & Chief Financial Officer","n/a","2023","n/a","n/a"
"Primary Bancshares Corporation","Vice President","James LeBow","SR Executive VP & Chief Credit Officer","Pine Ridge Investments Limited Partnership","2023","n/a","n/a"
"Primary Bancshares Corporation","Vice President","James LeBow","SR Executive VP & Chief Credit Officer","Beaslebow,"LLC"","2023","n/a","n/a"
```
