```csv
### SECURITIES HOLDERS CSV
"Bank","Town","Fiscal Year","Owner Name","Stock Class","Number of Shares","Percentage of Ownership","RSSD_ID"
"Farmers & Merchants Bancshares,"Inc."","LaFayette,"AL"","2020","Hennon L King","Common Stock","22723","9.903%","n/a"
"Farmers & Merchants Bancshares,"Inc."","LaFayette,"AL"","2020","Vivian H. Tucker","Common Stock","22360","9.744%","n/a"
"Farmers & Merchants Bancshares,"Inc."","LaFayette,"AL"","2020","Tucker Brothers,"LLC"","Common Stock","27800","12.115%","n/a"
"Farmers & Merchants Bancshares,"Inc."","LaFayette,"AL"","2020","Mose A. Tucker","Common Stock","670","0.292%","n/a"
"Farmers & Merchants Bancshares,"Inc."","LaFayette,"AL"","2020","Mose A. Tucker","Common Stock","27800","12.115%","n/a"
"Farmers & Merchants Bancshares,"Inc."","LaFayette,"AL"","2020","Wayne Welch","Common Stock","13600","5.927%","n/a"
"Farmers & Merchants Bancshares,"Inc."","Auburn,"AL"","2020","W. Lewis Lowe","Common Stock","2235","0.972%","n/a"
"Farmers & Merchants Bancshares,"Inc."","Auburn,"AL"","2020","W. Lewis Lowe","Common Stock","10722","4.672%","n/a"
### INSIDERS CSV
"Bank","Internal Title","Person","External Title","Affiliation","Fiscal Year","Occupation","RSSD_ID"
"Farmers & Merchants Bancshares,"Inc."","Director","Chan Brinson","n/a","n/a","2020","Retired Lumber","n/a"
"Farmers & Merchants Bancshares,"Inc."","President/CEO","Stanley Tucker","n/a","n/a","2020","Banker","n/a"
"Farmers & Merchants Bancshares,"Inc."","Member","Stanley Tucker","n/a","Tucker Brothers,"LLC"","2020","Banker","n/a"
"Farmers & Merchants Bancshares,"Inc."","Director","Philip A. Gipson","n/a","n/a","2020","Retired Banker","n/a"
"Farmers & Merchants Bancshares,"Inc."","Director","Wayne Welch","n/a","n/a","2020","Retired Lumber","n/a"
"Farmers & Merchants Bancshares,"Inc."","Director","W. Lewis Lowe","n/a","n/a","2020","Retired Pharmacist","n/a"
"Farmers & Merchants Bancshares,"Inc."","Director","Billy M. Langley","Owner","Billy Langley Logging,"Inc"","2020","Logger","n/a"
"Farmers & Merchants Bancshares,"Inc."","Director","Valerie Gray","Director","Chambers County Industrial Development Authority","2020","n/a","n/a"
"Farmers & Merchants Bancshares,"Inc."","Director","Jeffery Rush McKelvey","Part Owner","McKelvey Chevrolet Corporation","2020","Car Salesman","n/a"
"Farmers & Merchants Bancshares,"Inc."","Secretary","Tiffany Pitchford","n/a","n/a","2020","Banker","n/a"
"Farmers & Merchants Bancshares,"Inc."","n/a","Tucker Brothers LLC","n/a","n/a","2020","Agriculture/Farming","n/a"
"Farmers & Merchants Bancshares,"Inc."","n/a","Kira Dodgen","n/a","n/a","2020","Banker","n/a"
"Farmers & Merchants Bancshares,"Inc."","n/a","Mike Mann","n/a","n/a","2020","Banker","n/a"
```
