```csv
"Bank","Town","Fiscal Year","Owner Name","Stock Class","Number of Shares","Percentage of Ownership","RSSD_ID"
"Bank of Commerce Holdings,"Inc."","Independence,"IA"","2015","B4J Ventures,"LP"","common stock","110598","8.58%","n/a"
"Bank of Commerce Holdings,"Inc."","Sarasota,"FL"","2015","Cox Family Limited Partnership","common stock","92291","7.16%","n/a"
"Bank of Commerce Holdings,"Inc."","Sarasota,"FL"","2015","P. Natarajan","common stock","67995","5.28%","n/a"
"Bank of Commerce Holdings,"Inc."","Sarasota,"FL"","2015","Donald M. and Lisa M. Lawson","common stock","76995","5.98%","n/a"
"Bank of Commerce Holdings,"Inc."","Sarasota,"FL"","2015","Trudy L. Hull Trust","common stock","75816","5.88%","n/a"
"Bank of Commerce Holdings,"Inc."","Sarasota,"FL"","2015","Cathy L. Layton","common stock","67278","5.22%","n/a"
"Bank of Commerce Holdings,"Inc."","Sarasota,"FL"","2015","Cathy L. Layton","options","1381","n/a","n/a"
"Bank of Commerce Holdings,"Inc."","Sarasota,"FL"","2015","John K. Cannon","common stock","70028","5.43%","n/a"
"Bank of Commerce Holdings,"Inc."","Sarasota,"FL"","2015","John K. Cannon","options","2723","n/a","n/a"
```
```csv
"Bank","Internal Title","Person","External Title","Affiliation","Fiscal Year","Occupation","RSSD_ID"
"Bank of Commerce Holdings,"Inc."","President/ CEO,"Director"","Charles O. Murphy","Pres & CEO,"Director"","Bonus Properties,"Inc."","2015","n/a","n/a"
"Bank of Commerce Holdings,"Inc."","Secretary/ Treasurer","David J. Dillon","EVP&CFO,"Director"","Bonus Properties,"Inc."","2015","n/a","n/a"
"Bank of Commerce Holdings,"Inc."","Commercial Real Estate Broker","Cathy L. Layton","Director/ Chairman","Layton & Company,"Inc."","2015","n/a","n/a"
"Bank of Commerce Holdings,"Inc."","Commercial Real Estate Broker","Cathy L. Layton","Director/ Chairman","CLL,"LLC"","2015","n/a","n/a"
"Bank of Commerce Holdings,"Inc."","Commercial Real Estate Broker","Cathy L. Layton","Director/ Chairman","Windsor Senior Living,"LLC"","2015","n/a","n/a"
"Bank of Commerce Holdings,"Inc."","Commercial Real Estate Broker","Cathy L. Layton","Director/ Chairman","PRCL,"LLC"","2015","n/a","n/a"
"Bank of Commerce Holdings,"Inc."","Commercial Real Estate Broker","Cathy L. Layton","Director/ Chairman","Elderly Living,"LLC"","2015","n/a","n/a"
"Bank of Commerce Holdings,"Inc."","Commercial Real Estate Broker","Cathy L. Layton","Director/ Chairman","Stag Sleep,"LLC"","2015","n/a","n/a"
"Bank of Commerce Holdings,"Inc."","Commercial Real Estate Broker","Cathy L. Layton","Director/ Chairman","Opus Won,"LLC"","2015","n/a","n/a"
"Bank of Commerce Holdings,"Inc."","Director","John K. Cannon","Director","John Cannon Homes,"Inc."","2015","Builder","n/a"
"Bank of Commerce Holdings,"Inc."","Director","John K. Cannon","Director","Silver Oak,"LLC"","2015","Builder","n/a"
"Bank of Commerce Holdings,"Inc."","Director","John K. Cannon","Director","Hidden Hammock,"LLC"","2015","Builder","n/a"
"Bank of Commerce Holdings,"Inc."","Director","John K. Cannon","Director","John Cannon Homes Eastmoor,"LLC"","2015","Builder","n/a"
"Bank of Commerce Holdings,"Inc."","Director","John K. Cannon","Director","John Cannon Homes,"Properties LLC"","2015","Builder","n/a"
"Bank of Commerce Holdings,"Inc."","Director","John K. Cannon","Director","Cannon Offices,"LLC"","2015","Builder","n/a"
"Bank of Commerce Holdings,"Inc."","Director","John K. Cannon","Director","John Cannon Homes - Myakka Pines,"UC"","2015","Builder","n/a"
"Bank of Commerce Holdings,"Inc."","Director","John K. Cannon","Director","Big Horn Properties of Wyoming,"LLC"","2015","Builder","n/a"
"Bank of Commerce Holdings,"Inc."","Director","John K. Cannon","Director","CDDC,"Inc."","2015","Builder","n/a"
```
