```text
### SECURITIES HOLDERS CSV
"Bank","Town","Fiscal Year","Owner Name","Stock Class","Number of Shares","Percentage of Ownership","RSSD_ID"
"West Alabama Capital Corp.","Carrollton,"AL"","2018","The Estate of Andrew C. Wade","n/a","88568","19.52%","n/a"
"West Alabama Capital Corp.","Carrollton,"AL"","2018","Wade Family Partnership","n/a","80708","17.79%","n/a"
"West Alabama Capital Corp.","Carrollton,"AL"","2018","Gerry C. Wade","n/a","25635","5.65%","n/a"
"West Alabama Capital Corp.","Birmingham,"AL"","2018","Cheryl R. Alford","n/a","25500","5.62%","n/a"
### INSIDERS CSV
"Bank","Internal Title","Person","External Title","Affiliation","Fiscal Year","Occupation","RSSD_ID"
"West Alabama Capital Corp.","Vice President & Director","William R. Finney","n/a","n/a","2018","President & CEO (West Alabama Bank & Trust)","n/a"
"West Alabama Capital Corp.","Director","Drew Wade","Director & Secretary/Treasurer","Marvel Center,"Inc."","2018","COO (West Alabama Bank & Trust)","n/a"
"West Alabama Capital Corp.","Chairman/Director","W. O. Kirk","n/a","Kirk Enterprises","2018","Retired District Judge/Attorney","n/a"
"West Alabama Capital Corp.","Director","Drew Linn","n/a","GRADYCO,"LLC"","2018","Southland International Trucks,"Inc."","n/a"
"West Alabama Capital Corp.","Director","Drew Linn","n/a","AGL Properties","2018","Southland International Trucks,"Inc."","n/a"
"West Alabama Capital Corp.","Director","Drew Linn","n/a","Southland Trucks Inc.","2018","Southland International Trucks,"Inc."","n/a"
"West Alabama Capital Corp.","Director","Drew Linn","n/a","Linn Investments Owner","2018","Southland International Trucks,"Inc."","n/a"
"West Alabama Capital Corp.","Director","J. Chris McCool","n/a","n/a","2018","District Attorney","n/a"
"West Alabama Capital Corp.","Secretary/Treas. and Director","Carol McKinzey","n/a","n/a","2018","Sr. VP/Human Resources Officer WABT","n/a"
"West Alabama Capital Corp.","Director","George Newman","n/a","G & J Alabama Properties,"LLC"","2018","Investment Properties","n/a"
"West Alabama Capital Corp.","Director","George Newman","n/a","Midtown Development Co,"LLC"","2018","Investment Properties","n/a"
"West Alabama Capital Corp.","Director","Mark Prater","n/a","n/a","2018","Retired - West Alabama Bank & Trust","n/a"
"West Alabama Capital Corp.","Director","Charles T. Swann,"Jr."","n/a","Kellann,"LLC"","2018","Regional Executive,"SVP West Alabama Bank & Trust"","n/a"
"West Alabama Capital Corp.","Director","Charles T. Swann,"Jr."","n/a","Swann,"LLC"","2018","Regional Executive,"SVP West Alabama Bank & Trust"","n/a"
"West Alabama Capital Corp.","Director","Robert E. Burns","n/a","Band of Brothers Brewing Co,"LLC"","2018","Retired Telecom Executive","n/a"
"West Alabama Capital Corp.","Vice President & CFO","Nancy J. Turner","n/a","n/a","2018","SVP &CFO (West Alabama Bank &Trust)","n/a"
"West Alabama Capital Corp.","n/a","Karen Black","n/a","n/a","2018","VP & Senior Lending Officer (West Alabama Bank & Trust)","n/a"
"West Alabama Capital Corp.","n/a","Marshall Puckett","n/a","n/a","2018","Chief Technology Officer (West Alabama Bank & Trust","n/a"
"West Alabama Capital Corp.","n/a","Joseph Brad Williams","n/a","GBW,"LLC"","2018","VP & Sr. Lending Officer (West Alabama Bank & Trust","n/a"
"West Alabama Capital Corp.","n/a","Michael Scott Christoff","n/a","ScoJo Properties,"LLC"","2018","Sr. VP & Loan Officer (West Alabama Bank & Trust","n/a"
"West Alabama Capital Corp.","n/a","Wade Family Pts.","n/a","n/a","2018","Principal Shareholder","n/a"
"West Alabama Capital Corp.","Director","Jay Parker","n/a","James L. Parker,"MD","Sole Proprietorship Owner"","2018","Physician Family Practice","n/a"
"West Alabama Capital Corp.","Director","Jay Parker","n/a","LJW Properties,"LLC"","2018","Physician Family Practice","n/a"
"West Alabama Capital Corp.","n/a","Alisha Brookes Smith","n/a","n/a","2018","VP & Compliance Officer (West Alabama Bank & Trust)","n/a"
"West Alabama Capital Corp.","n/a","The Estate of Andrew C. Wade","n/a","n/a","2018","Principal Shareholder","n/a"
```
