```text
### SECURITIES HOLDERS CSV
"Bank","Town","Fiscal Year","Owner Name","Stock Class","Number of Shares","Percentage of Ownership","RSSD_ID"
"PB Bancshares,"Inc. Employee Stock Ownership Plan"","Clifton,"TN"","2021","Autry Gobbell","n/a","10674.22","44.65%","n/a"
"PB Bancshares,"Inc. Employee Stock Ownership Plan"","Clifton,"TN"","2021","PB Bancshares,"Inc. Employee Stock Ownership Plan"","n/a","6072.06","25.40%","n/a"
### INSIDERS CSV
"Bank","Internal Title","Person","External Title","Affiliation","Fiscal Year","Occupation","RSSD_ID"
"PB Bancshares,"Inc. Employee Stock Ownership Plan"","CEO,"Chairman & President"","Autry Gobbell","CEO,"Chairman & President"","n/a","2021","n/a","n/a"
"PB Bancshares,"Inc. Employee Stock Ownership Plan"","Director","Tommy Martin","Executive Vice President","n/a","2021","n/a","n/a"
"PB Bancshares,"Inc. Employee Stock Ownership Plan"","Director & Secretary","Gailand Grinder","Director","n/a","2021","Retired","n/a"
"PB Bancshares,"Inc. Employee Stock Ownership Plan"","Director","Carl Skelton","Director","n/a","2021","Merchant","n/a"
"PB Bancshares,"Inc. Employee Stock Ownership Plan"","Director","Kelvin Runions","Chief Loan Officer","n/a","2021","n/a","n/a"
"PB Bancshares,"Inc. Employee Stock Ownership Plan"","Director","Andrew Yarbrough","Director","Andrew Yarbrough Attorney at Law","2021","Attorney","n/a"
"PB Bancshares,"Inc. Employee Stock Ownership Plan"","n/a","PB Bancshares,"INC Employee Stock Ownership Plan"","n/a","n/a","2021","n/a","n/a"
"PB Bancshares,"Inc. Employee Stock Ownership Plan"","Director","Larry Jeter","n/a","n/a","2021","Retired","n/a"
"PB Bancshares,"Inc. Employee Stock Ownership Plan"","Director","Harry Floyd","Livestock Dealer","Harry Floyd Livestock","2021","Livestock Dealer","n/a"
"PB Bancshares,"Inc. Employee Stock Ownership Plan"","CFO","Patricia Holder","n/a","n/a","2021","n/a","n/a"
```
