```text
### SECURITIES HOLDERS CSV
"Bank","Town","Fiscal Year","Owner Name","Stock Class","Number of Shares","Percentage of Ownership","RSSD_ID"
"FCB Bancshares,"Inc."","Cullman,"AL"","2014","John J. Mullins","n/a","69542","42.53%","n/a"
"FCB Bancshares,"Inc."","Cullman,"AL"","2014","John J. Mullins","KSOP Plan","24662","n/a","n/a"
"FCB Bancshares,"Inc."","Cullman,"AL"","2014","Dan J. Willingham","n/a","33362","20.40%","n/a"
"FCB Bancshares,"Inc."","Birmingham,"AL"","2014","E.O. Browder,"Jr."","n/a","25651","15.69%","n/a"
"FCB Bancshares,"Inc."","Cullman,"AL"","2014","FCB Bancshares,"Inc. KSOP Plan"","n/a","37752","23.09%","n/a"
"FCB Bancshares,"Inc."","Eutaw,"AL"","2014","C. Woody Browder","n/a","9742","5.96%","n/a"
### INSIDERS CSV
"Bank","Internal Title","Person","External Title","Affiliation","Fiscal Year","Occupation","RSSD_ID"
"FCB Bancshares,"Inc."","Director,"Director"","Dan J. Willingham","Director,"Partner"","Fuller & Willingham","2014","Attorney","n/a"
"FCB Bancshares,"Inc."","Director,"Director"","Dan J. Willingham","n/a","S&D Properties","2014","Attorney","n/a"
"FCB Bancshares,"Inc."","Director,"Director"","Dan J. Willingham","n/a","Willingham Brothers LLC","2014","Attorney","n/a"
"FCB Bancshares,"Inc."","Director,"Director"","Dan J. Willingham","n/a","Nadan,"LLC"","2014","Attorney","n/a"
"FCB Bancshares,"Inc."","Director,"Director"","Dan J. Willingham","n/a","Willingham Properties,"LLC"","2014","Attorney","n/a"
"FCB Bancshares,"Inc."","Director,"Director"","Dan J. Willingham","n/a","MCode,"LLC"","2014","Attorney","n/a"
"FCB Bancshares,"Inc."","Director,"Director"","Dan J. Willingham","n/a","Leehigh,"LLC"","2014","Attorney","n/a"
"FCB Bancshares,"Inc."","Director,"Director"","Dan J. Willingham","n/a","Copia Factorem,"LLC"","2014","Attorney","n/a"
"FCB Bancshares,"Inc."","Director,"Director"","Dan J. Willingham","n/a","Willingham Financial,"LLC"","2014","Attorney","n/a"
"FCB Bancshares,"Inc."","n/a","FCB Bancshares,"Inc. KSOP Plan"","Principal Share Holder","n/a","2014","n/a","n/a"
"FCB Bancshares,"Inc."","Director,"Director"","Ann Mullins","n/a","JAM Investors LLC","2014","Retired","n/a"
"FCB Bancshares,"Inc."","Director,"Director"","Russell W. Morrow","n/a","Cullman Business Services,"Inc."","2014","Cullman Business Services,"Inc.-Owner"","n/a"
"FCB Bancshares,"Inc."","Secretary,"CFO & EVP"","Russell D. Payne","n/a","n/a","2014","CFO & EVP","n/a"
"FCB Bancshares,"Inc."","Director","E.O. Browder Jr.","President","Browder & Associates PC","2014","President","n/a"
"FCB Bancshares,"Inc."","Director","Edna Earle Hicks","n/a","n/a","2014","Retired","n/a"
"FCB Bancshares,"Inc."","Director,"Chairman","President","CEO & Director"","John J. Mullins","n/a","JAM Investors LLC","2014","NA","n/a"
```
