```text
SECURITIES HOLDERS CSV
"Bank","Town","Fiscal Year","Owner Name","Stock Class","Number of Shares","Percentage of Ownership","RSSD_ID"
"Commercial Bancshares of Ozark,"Inc."","Beallsville,"MD"","2018","Patricia Brown","Common Stock","6123","13.88%","n/a"
"Commercial Bancshares of Ozark,"Inc."","Ozark,"AL"","2018","Charles F. Harper","Common Stock","12659","28.69%","n/a"
"Commercial Bancshares of Ozark,"Inc."","Ozark,"AL"","2018","Clementine B. Harper","Common Stock","6903","15.65%","n/a"
"Commercial Bancshares of Ozark,"Inc."","Ozark,"AL"","2018","Dr. Ray H. McLaughlin","Common Stock","4848","10.99%","n/a"
INSIDERS CSV
"Bank","Internal Title","Person","External Title","Affiliation","Fiscal Year","Occupation","RSSD_ID"
"Commercial Bancshares of Ozark,"Inc."","Director","Charles F. Harper","Chairman of Board","The Commercial Bank of Ozark","2018","n/a","n/a"
"Commercial Bancshares of Ozark,"Inc."","Director","Clementine B. Harper","President","Brown Real Est Co Inc.","2018","Retired","n/a"
"Commercial Bancshares of Ozark,"Inc."","Director","Ray H. McLaughlin","Dentist","The Commercial Bank of Ozark","2018","Dentist","n/a"
"Commercial Bancshares of Ozark,"Inc."","Director","Larry W. Ezell","n/a","The Commercial Bank of Ozark","2018","n/a","n/a"
"Commercial Bancshares of Ozark,"Inc."","Director","Christopher S. Harper","n/a","President & CEO The Commercial Bank of Ozark","2018","n/a","n/a"
"Commercial Bancshares of Ozark,"Inc."","Director","Charles D. Harper","n/a","President & CEO The Commercial Bank of Ozark","2018","n/a","n/a"
"Commercial Bancshares of Ozark,"Inc."","Director","W Miach McNab","President/Owner","W. Miach McNab Ozark,"AL"","2018","CPA","n/a"
"Commercial Bancshares of Ozark,"Inc."","Director","W E. Blackwell,"Jr"","n/a","The Commercial Bank of Ozark","2018","Retired","n/a"
"Commercial Bancshares of Ozark,"Inc."","Director","Robert H. Brogden","n/a","Brogden Law Firm Ozark,"AL"","2018","Attorney","n/a"
"Commercial Bancshares of Ozark,"Inc."","Director","Bobby G. Snell","n/a","Ozark Veterinary Clinic","2018","Veterinarian","n/a"
"Commercial Bancshares of Ozark,"Inc."","Director","Michael V. Brauer","CEO","Brauer Aerospace Products","2018","Entrepreneur","n/a"
"Commercial Bancshares of Ozark,"Inc."","n/a","Patricia Brown","Prin. Shareholder","The Commercial Bank of Ozark","2018","School Teacher","n/a"
```
