Here are the two CSV tables as requested:
```csv
### SECURITIES HOLDERS CSV
"Bank","Town","Fiscal Year","Owner Name","Stock Class","Number of Shares","Percentage of Ownership","RSSD_ID"
"Commerce National Bankshares of Florida,"Inc"","Daytona Beach,"FL"","2017","James C. France","common stock","2415499","70.127%","n/a"
"Commerce National Bankshares of Florida,"Inc"","Daytona Beach,"FL"","2017","Sharon M. France","common stock","12500",".363%","n/a"
```
```csv
### INSIDERS CSV
"Bank","Internal Title","Person","External Title","Affiliation","Fiscal Year","Occupation","RSSD_ID"
"Commerce National Bankshares of Florida,"Inc"","Director","Russell Barkett","Chief Financial Officer","Davgar Entities","2017","CPA","n/a"
"Commerce National Bankshares of Florida,"Inc"","Director","Jennifer F. Bates","Coordinator","NASCAR","2017","Coordinator/NASCAR","n/a"
"Commerce National Bankshares of Florida,"Inc"","Director,"President"","Guy D. Colado","President/Director","Bulco,"Inc"","2017","n/a","n/a"
"Commerce National Bankshares of Florida,"Inc"","Director,"President"","Guy D. Colado","Owner","Bulco I,"Inc."","2017","n/a","n/a"
"Commerce National Bankshares of Florida,"Inc"","Director,"President"","Guy D. Colado","President","Bulco Consulting & Management LLC","2017","n/a","n/a"
"Commerce National Bankshares of Florida,"Inc"","Director/Secretary./Treasurer","Ray D. Colado","President","n/a","2017","n/a","n/a"
"Commerce National Bankshares of Florida,"Inc"","n/a","James C. France","Chairman","International Speedway Corp.","2017","International Speedway Corp.","n/a"
"Commerce National Bankshares of Florida,"Inc"","n/a","James C. France","Chairman","NASCAR Holdings,"Inc."","2017","International Speedway Corp.","n/a"
"Commerce National Bankshares of Florida,"Inc"","n/a","James C. France","President","Corporation","2017","International Speedway Corp.","n/a"
"Commerce National Bankshares of Florida,"Inc"","n/a","James C. France","President","Tertiary Investment Company","2017","International Speedway Corp.","n/a"
"Commerce National Bankshares of Florida,"Inc"","n/a","James C. France","President","Quaternary Investment Company","2017","International Speedway Corp.","n/a"
"Commerce National Bankshares of Florida,"Inc"","Director","Andre Hickman","Co-Trustee","Hickman Marital Trust","2017","Real Estate Manager","n/a"
"Commerce National Bankshares of Florida,"Inc"","Director","Andre Hickman","Co-Trustee","Hickman Trust","2017","Real Estate Manager","n/a"
"Commerce National Bankshares of Florida,"Inc"","Director","Andre Hickman","President","Space Port USA,"Inc."","2017","Real Estate Manager","n/a"
"Commerce National Bankshares of Florida,"Inc"","Director","Andre Hickman","President","1305,"Inc."","2017","Real Estate Manager","n/a"
"Commerce National Bankshares of Florida,"Inc"","Director","Andre Hickman","President","1-4 Properties,"Inc."","2017","Real Estate Manager","n/a"
"Commerce National Bankshares of Florida,"Inc"","Director","Andre Hickman","Manager","WM MS Investments,"LLC"","2017","Real Estate Manager","n/a"
"Commerce National Bankshares of Florida,"Inc"","Director","Andre Hickman","Manager","Andover,"LLC"","2017","Real Estate Manager","n/a"
"Commerce National Bankshares of Florida,"Inc"","Director","Andre Hickman","Manager","Emma Inv. LLC","2017","Real Estate Manager","n/a"
"Commerce National Bankshares of Florida,"Inc"","Director","Andre Hickman","Manager","Fern Inv LLC","2017","Real Estate Manager","n/a"
"Commerce National Bankshares of Florida,"Inc"","Director","Andre Hickman","Manager","AGWJ Inc LLC","2017","Real Estate Manager","n/a"
"Commerce National Bankshares of Florida,"Inc"","Director","Andre Hickman","Manager","South Seminole Inv LLC","2017","Real Estate Manager","n/a"
"Commerce National Bankshares of Florida,"Inc"","Director","Andre Hickman","Manager","Tract 27 AIPO LLC","2017","Real Estate Manager","n/a"
"Commerce National Bankshares of Florida,"Inc"","Director","Andre Hickman","Manager","Tract 27 AIPO II LLC","2017","Real Estate Manager","n/a"
"Commerce National Bankshares of Florida,"Inc"","Director","Andre Hickman","Manager","Coast Harbor Inv. LLC","2017","Real Estate Manager","n/a"
"Commerce National Bankshares of Florida,"Inc"","Director","Andre Hickman","Manager","Woolmarket Inv. LLC","2017","Real Estate Manager","n/a"
"Commerce National Bankshares of Florida,"Inc"","Director","Jane H. Louttit","n/a","n/a","2017","Retired","n/a"
"Commerce National Bankshares of Florida,"Inc"","Director","David C. Strong","CEO","Strong Management,"Inc."","2017","Real Estate Investments","n/a"
"Commerce National Bankshares of Florida,"Inc"","Director","David C. Strong","President","Strong Properties,"Inc."","2017","Real Estate Investments","n/a"
"Commerce National Bankshares of Florida,"Inc"","Director","David C. Strong","President","Strong Pritchard,"Inc."","2017","Real Estate Investments","n/a"
"Commerce National Bankshares of Florida,"Inc"","Director","David C. Strong","President","Strong Conway,"Inc."","2017","Real Estate Investments","n/a"
"Commerce National Bankshares of Florida,"Inc"","Director","David C. Strong","President","Strong Bayboro,"Inc."","2017","Real Estate Investments","n/a"
"Commerce National Bankshares of Florida,"Inc"","Director","David C. Strong","President","Bayboro Holdings,"Inc."","2017","Real Estate Investments","n/a"
"Commerce National Bankshares of Florida,"Inc"","Director","David C. Strong","President","Strong Highpoint,"Inc."","2017","Real Estate Investments","n/a"
"Commerce National Bankshares of Florida,"Inc"","Director","David C. Strong","Mgr. Member","Strong Barstone,"LLC"","2017","Real Estate Investments","n/a"
"Commerce National Bankshares of Florida,"Inc"","Director","David C. Strong","Mgr. Member","Strong Moultrie,"LLC"","2017","Real Estate Investments","n/a"
"Commerce National Bankshares of Florida,"Inc"","Director","David C. Strong","President","Strong Teton,"Inc."","2017","Real Estate Investments","n/a"
"Commerce National Bankshares of Florida,"Inc"","Director","David C. Strong","President","Strong Lakeco,"Inc."","2017","Real Estate Investments","n/a"
