```text
### SECURITIES HOLDERS CSV
"Bank","Town","Fiscal Year","Owner Name","Stock Class","Number of Shares","Percentage of Ownership","RSSD_ID"
"United Bank Corporation","Barnesville,"GA"","2021","United Bank Corporation Employee Stock Ownership Plan","n/a","296693","20.63%","n/a"
"United Bank Corporation","Forsyth,"GA"","2021","James J. Edwards,"Jr."","n/a","172567","12.00%","n/a"
"United Bank Corporation","Griffin,"GA"","2021","Christopher C. Edwards","n/a","155038","10.78%","n/a"
"United Bank Corporation","Zebulon,"GA"","2021","Allie E. Armistead","n/a","138973","9.67%","n/a"
"United Bank Corporation","Forsyth,"GA"","2021","Laura S. Edwards","n/a","133189","9.26%","n/a"
"United Bank Corporation","Sewanee,"TN"","2021","Laurie E. Fisher","n/a","130391","9.07%","n/a"
"United Bank Corporation","Griffin,"GA"","2021","Tina M. Edwards","n/a","97757","6.80%","n/a"
"United Bank Corporation","Zebulon,"GA"","2021","John W. Edwards,"Jr."","n/a","97624","6.79%","n/a"
### INSIDERS CSV
"Bank","Internal Title","Person","External Title","Affiliation","Fiscal Year","Occupation","RSSD_ID"
"United Bank Corporation","Director","Allie E Armistead","Director of United Bank","n/a","2021","n/a","37435"
"United Bank Corporation","CEO,"President & Director"","Christopher C. Edwards","Director & Chief Information Officer of United Bank","Edwards Real Estate Holdings,"LLL.P"","2021","n/a","37435"
"United Bank Corporation","CEO,"President & Director"","Christopher C. Edwards","Director & Chief Information Officer of United Bank","Edwards Real Estate Management,"I.I.C"","2021","n/a","37435"
"United Bank Corporation","CEO,"President & Director"","Christopher C. Edwards","Director & Chief Information Officer of United Bank","JAASSEE Holdings,"I.LLP"","2021","n/a","37435"
"United Bank Corporation","CEO,"President & Director"","Christopher C. Edwards","Director & Chief Information Officer of United Bank","Edwards Farm","2021","n/a","37435"
"United Bank Corporation","Director & Vice Chairman","J. Joseph Edwards,"Sr."","Director & Vice-Chairman of United Bank","n/a","2021","n/a","37435"
"United Bank Corporation","Director & Chairman","James J. Edwards,"Jr."","Director & Chief Executive Officer of United Bank","Edwards Real Estate Holdings,"LLLP"","2021","n/a","37435"
"United Bank Corporation","Director & Chairman","James J. Edwards,"Jr."","Director & Chief Executive Officer of United Bank","Edwards Real Estate Management,"LLC"","2021","n/a","37435"
"United Bank Corporation","Director & Chairman","James J. Edwards,"Jr."","Director & Chief Executive Officer of United Bank","JAASSEE Holdings,"LLLP"","2021","n/a","37435"
"United Bank Corporation","Director & Chairman","James J. Edwards,"Jr."","Director & Chief Executive Officer of United Bank","Edwards Farm","2021","n/a","37435"
"United Bank Corporation","Director & VP","John W. Edwards,"Jr."","Director,"Chairman & President of United Bank"","JBJ Developers,"LLC"","2021","n/a","37435"
"United Bank Corporation","Director","Dr. Tommy Hopkins","n/a","Thomas Two LLC","2021","Physician","37435"
"United Bank Corporation","Director","Dr. Tommy Hopkins","n/a","Orthopedic & Sports Injury Center of Griffin","2021","Physician","37435"
"United Bank Corporation","Director","Dr. Tommy Hopkins","n/a","Hopkins-Neel LLC","2021","Physician","37435"
"United Bank Corporation","Director","Dr. Tommy Hopkins","n/a","Newton Hopkins Enterprises LLC","2021","Physician","37435"
"United Bank Corporation","Director","Dr. Tommy Hopkins","n/a","Pinewood Greenbelt I.LC","2021","Physician","37435"
"United Bank Corporation","Director","Steve C. Keadle","n/a","Keadle Land Company","2021","Private Investor","37435"
"United Bank Corporation","Director","Douglas J. Tuttle","Director of United Bank","n/a","2021","n/a","37435"
"United Bank Corporation","Director","Forrest A. Watson,"Jr."","Director & General Counsel of United Bank","n/a","2021","n/a","37435"
"United Bank Corporation","n/a","United Bank Corporation Employee Stock Ownership Plan","n/a","n/a","2021","n/a","37435"
"United Bank Corporation","n/a","Laura S. Edwards","n/a","n/a","2021","College Counselor","37435"
"United Bank Corporation","n/a","Laurie E. Fisher","n/a","n/a","2021","n/a","37435"
"United Bank Corporation","n/a","Tina M. Edwards","n/a","n/a","2021","n/a","37435"
```
