```text
### SECURITIES HOLDERS CSV
"Bank","Town","Fiscal Year","Owner Name","Stock Class","Number of Shares","Percentage of Ownership","RSSD_ID"
"Bank of Central Florida Holding Company","Lakeland,"FI"","2019","Wesley L. Beck","Common Stock","216158","8.02%","n/a"
"Bank of Central Florida Holding Company","Lakeland,"FI"","2019","Paul J. Noris","Common Stock","273355","9.55%","n/a"
### INSIDERS CSV
"Bank","Internal Title","Person","External Title","Affiliation","Fiscal Year","Occupation","RSSD_ID"
"Bank of Central Florida","Director","Howard D. Bayless","President","Marcobay Construction,"Inc."","2019","Builder","n/a"
"Bank of Central Florida","Director","Howard D. Bayless","President","Marcobay Properties,"Inc."","2019","Builder","n/a"
"Bank of Central Florida","Director","Howard D. Bayless","Member","Edgewood Partners,"LLC"","2019","Builder","n/a"
"Bank of Central Florida","Director","Howard D. Bayless","Managing Member","Tiger Contracting,"LLC"","2019","Builder","n/a"
"Bank of Central Florida","Director","Howard D. Bayless","Managing Member","Silver Tarpon,"LLC"","2019","Builder","n/a"
"Bank of Central Florida","Director","Howard D. Bayless","Managing Member","Tiger Holdings,"LLC"","2019","Builder","n/a"
"Bank of Central Florida","Director","Howard D. Bayless","Member","Baybarman,"LLC"","2019","Builder","n/a"
"Bank of Central Florida","Director","Howard D. Bayless","Managing Member","Bluesteel Development,"LLC"","2019","Builder","n/a"
"Bank of Central Florida","Director","Howard D. Bayless","Stockholder","OMS PEO,"Inc."","2019","Builder","n/a"
"Bank of Central Florida","Director","Howard D. Bayless","Member","OMS Staff Solutions LLC","2019","Builder","n/a"
"Bank of Central Florida","Director","Howard D. Bayless","Managing Member","Inventive Construction Solutions","2019","Builder","n/a"
"Bank of Central Florida","Director","Howard D. Bayless","Managing Member","1-4 Logisitics LLC","2019","Builder","n/a"
"Bank of Central Florida","Director","Howard D. Bayless","Member","KLC Lakeland LLC","2019","Builder","n/a"
"Bank of Central Florida","Director","Howard D. Bayless","Managing Member","BSD-CL LLC","2019","Builder","n/a"
"Bank of Central Florida","Director","Wesley L. Beck","President","BecKryger Capital Partners","2019","Investor","n/a"
"Bank of Central Florida","Director","Wesley L. Beck","Partner","Beckryger Capital Partners LLLP","2019","Investor","n/a"
"Bank of Central Florida","Director","Wesley L. Beck","Partner","Lakeland Cold Storage LLLP","2019","Investor","n/a"
"Bank of Central Florida","Director","Wesley L. Beck","Partner","Beverage Resources LLC","2019","Investor","n/a"
"Bank of Central Florida","Director","Wesley L. Beck","Partner","ATEM Partnership LTD","2019","Investor","n/a"
"Bank of Central Florida","Director","Wesley L. Beck","Shareholder","Aspyre Aviation LLC","2019","Investor","n/a"
"Bank of Central Florida","Director","Wesley L. Beck","Shareholder","Qgiv LLC","2019","Investor","n/a"
"Bank of Central Florida","Director","Wesley L. Beck","Partner","Lob One LLC","2019","Investor","n/a"
