```csv
### SECURITIES HOLDERS CSV
"Bank","Town","Fiscal Year","Owner Name","Stock Class","Number of Shares","Percentage of Ownership","RSSD_ID"
"First Farmers and Merchants Corporation","Columbia,"TN"","2014","Thomas Napier Gordon","n/a","n/a","n/a","1083783"
"First Farmers and Merchants Corporation","Columbia,"TN"","2014","T. Randy Stevens","n/a","n/a","n/a","1083783"
"First Farmers and Merchants Corporation","Columbia,"TN"","2014","Patrick J. Riley","n/a","n/a","n/a","1083783"
"First Farmers and Merchants Corporation","Lawrenceburg,"TN"","2014","Tim E. Pettus","n/a","n/a","n/a","1083783"
"First Farmers and Merchants Corporation","Columbia,"TN"","2014","Matthew M. Scoggins","n/a","n/a","n/a","1083783"
"First Farmers and Merchants Corporation","Columbia,"TN"","2014","David S. Williams","n/a","n/a","n/a","1083783"
"First Farmers and Merchants Corporation","Columbia,"TN"","2014","Brian K. Williams","n/a","n/a","n/a","1083783"
"First Farmers and Merchants Corporation","Columbia,"TN"","2014","M. Darlene Baxter","n/a","n/a","n/a","1083783"
"First Farmers and Merchants Corporation","Columbia,"TN"","2014","Dalton M. Mounger","n/a","n/a","n/a","1083783"
"First Farmers and Merchants Corporation","Lawrenceburg,"TN"","2014","Jonathan M. Edwards","n/a","n/a","n/a","1083783"
"First Farmers and Merchants Corporation","Brentwood,"TN"","2014","Kimberly D. Vella","n/a","n/a","n/a","1083783"
"First Farmers and Merchants Corporation","Lewisburg,"TN"","2014","Barry B. White","n/a","n/a","n/a","1083783"
"First Farmers and Merchants Corporation","Spring Hill,"TN"","2014","Patricia P. Bearden","n/a","n/a","n/a","1083783"
"First Farmers and Merchants Corporation","Columbia,"TN"","2014","W. Lacy Upchurch","n/a","n/a","n/a","1083783"
```
```csv
### INSIDERS CSV
"Bank","Internal Title","Person","External Title","Affiliation","Fiscal Year","Occupation","RSSD_ID"
"First Farmers and Merchants Corporation","Director","Thomas Napier Gordon","Director","Gordon Bros.","2014","Attorney and Managing Partner","150035"
"First Farmers and Merchants Corporation","Director","Thomas Napier Gordon","Managing Partner","Gordon Brothers Properties","2014","Attorney and Managing Partner","150035"
"First Farmers and Merchants Corporation","Director","Thomas Napier Gordon","General Partner","Kitrell Place,"L.P."","2014","Attorney and Managing Partner","150035"
"First Farmers and Merchants Corporation","Chairman and CEO","T. Randy Stevens","Chairman and CEO","n/a","2014","n/a","150035"
"First Farmers and Merchants Corporation","Director","Patrick J. Riley","Director","RCR Building Co.","2014","President/CEO","150035"
"First Farmers and Merchants Corporation","Director","Patrick J. Riley","President","Patrick J. Riley & Co.","2014","President/CEO","150035"
"First Farmers and Merchants Corporation","Director","Tim E. Pettus","President","Pettus-McLain Trucking Co.,"Inc."","2014","n/a","150035"
"First Farmers and Merchants Corporation","Director","Matthew M. Scoggins","CEO","Tennessee Farmers Insurance Companies","2014","CEO","150035"
"First Farmers and Merchants Corporation","Director","David S. Williams","Owner","n/a","2014","Orthodontist","150035"
"First Farmers and Merchants Corporation","Executive Vice President","Brian K. Williams","n/a","n/a","2014","n/a","150035"
"First Farmers and Merchants Corporation","Director","M. Darlene Baxter","Director","n/a","2014","Retired,"Vice President - Affiliate Services"","150035"
"First Farmers and Merchants Corporation","Director","Dalton M. Mounger","Director","n/a","2014","Attorney","150035"
"First Farmers and Merchants Corporation","Director","Jonathan M. Edwards","President","Edwards Oil Co. of Lawrenceburg Inc.","2014","President and CEO","150035"
"First Farmers and Merchants Corporation","Director","Jonathan M. Edwards","President","South TN Oil Co.,"Inc."","2014","President and CEO","150035"
"First Farmers and Merchants Corporation","Director","Jonathan M. Edwards","President","Edwards Oil Co.,"Inc."","2014","President and CEO","150035"
"First Farmers and Merchants Corporation","Director","Jonathan M. Edwards","General Partner","Edwards Land Co.,"LP"","2014","President and CEO","150035"
"First Farmers and Merchants Corporation","Director","Jonathan M. Edwards","Chief Manager","Edwards Real Estate,"LLC"","2014","President and CEO","150035"
"First Farmers and Merchants Corporation","Director","Kimberly D. Vella","n/a","n/a","2014","Retired,"Senior Vice President - Human Resources"","150035"
"First Farmers and Merchants Corporation","General Counsel","Barry B. White","Managing Member","BBW Properties LLC","2014","n/a","150035"
"First Farmers and Merchants Corporation","Treasurer","Patricia P. Bearden","n/a","n/a","2014","n/a","150035"
"First Farmers and Merchants Corporation","Director","W. Lacy Upchurch","President","n/a","2014","President","150035"
```
